t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.7800, 1.3900, -0.0500, 6.2244, -4.7600, 2.3804, -9.5196, -13.8605, 26.7293, -16.5487, 0.3500, 0.0000, 0.0000
0.7900, -1.1500, -0.6900, 6.2233, -2.3799, 0.0000, -7.1399, -15.4692, 27.9534, -16.5493, 0.3500, 0.0000, 0.0000
0.8000, -0.0100, -0.4000, 6.2233, -7.1402, 7.1402, -11.8999, -15.9765, 27.2726, -15.0596, 0.3500, 0.0000, 0.0000
0.8100, 1.9800, 2.0200, 6.2233, -7.1399, 23.7999, -19.0399, -16.3493, 26.3058, -15.0727, 0.3500, 0.0000, 0.0000
0.8200, -0.1300, -0.2500, 6.2222, 4.7600, 19.0401, 0.0000, -16.8832, 26.8045, -14.4781, 0.3500, 0.0000, 0.0000
0.8300, -1.2300, -0.0100, 6.2222, 26.1798, 14.2798, -11.8999, -17.8514, 26.9415, -13.7503, 0.3500, 0.0000, 0.0000
0.8400, 0.7400, -0.3800, 6.2244, 0.0000, 0.0000, -14.2801, -16.4769, 28.6776, -13.9328, 0.3500, 0.0000, 0.0000
0.8500, 0.6600, 1.2100, 6.2278, 4.7600, 7.1402, -4.7598, -14.5015, 29.5301, -14.7668, 0.3500, 0.0000, 0.0000
0.8600, 1.8200, 0.1700, 6.2311, 0.0000, -45.2199, -19.0399, -13.7300, 28.7545, -14.5037, 0.3500, 0.0000, 0.0000
0.8700, -4.4400, -1.7900, 6.2322, 0.0000, 16.6602, -4.7600, -15.7034, 28.3122, -15.2723, 0.3500, 0.0000, 0.0000
0.8800, -0.7700, 0.5100, 6.2344, 7.1399, 23.7999, -14.2798, -15.5203, 26.6444, -15.2332, 0.3500, 0.0000, 0.0000
0.8900, 5.3800, 3.0900, 6.2333, -7.1399, 14.2798, 0.0000, -15.7358, 27.7023, -15.7232, 0.3500, 0.0000, 0.0000
0.9000, -0.8000, 1.5800, 6.2311, 7.1399, 2.3804, 2.3801, -16.1862, 29.8386, -16.2954, 0.3500, 0.0000, 0.0000
0.9100, 0.6000, -1.0600, 6.2300, 4.7600, 19.0401, -7.1399, -16.9416, 30.2843, -15.7682, 0.3500, 0.0000, 0.0000
0.9200, -0.8800, -1.3800, 6.2311, -11.8999, 16.6597, -4.7600, -15.3551, 27.8269, -15.1730, 0.3500, 0.0000, 0.0000
0.9300, 0.3300, 0.5600, 6.2344, -7.1399, 7.1402, -2.3801, -13.2942, 29.1693, -16.0270, 0.3500, 0.0000, 0.0000
0.9400, 1.4100, 1.2000, 6.2367, 4.7600, 9.5196, -19.0401, -13.6159, 30.2453, -15.9425, 0.3500, 0.0000, 0.0000
0.9500, -1.8200, -2.1100, 6.2378, 4.7600, 26.1798, -9.5201, -15.0991, 31.3546, -16.1247, 0.3500, 0.0000, 0.0000
0.9600, -1.7500, 0.4400, 6.2367, -16.6600, 19.0401, -4.7600, -15.9631, 30.6450, -16.3166, 0.3500, 0.0000, 0.0000
0.9700, 0.8500, -1.7000, 6.2367, -11.8999, 4.7598, -4.7600, -15.7450, 30.9113, -16.6810, 0.3500, 0.0000, 0.0000
0.9800, 1.4400, 3.4000, 6.2344, -4.7598, 0.0000, 4.7598, -16.0472, 32.4445, -16.6265, 0.3500, 0.0000, 0.0000
0.9900, 0.3600, -2.4400, 6.2311, -21.4200, 0.0000, -7.1402, -16.1029, 33.7182, -16.4066, 0.3500, 0.0000, 0.0000
1.0000, -1.6300, -0.7500, 6.2278, 0.0000, 0.0000, -26.1798, -15.3359, 33.4351, -15.8556, 0.3500, 0.0000, 0.0000
1.0100, 0.4400, 1.4800, 6.2278, -38.0800, 4.7598, 0.0000, -12.2279, 33.5350, -16.3909, 0.3500, 0.0000, 0.0000
1.0200, 1.5400, 2.0400, 6.2289, -7.1399, -4.7598, -21.4198, -13.2953, 32.7801, -16.2783, 0.3500, 0.0000, 0.0000
1.0300, 1.7000, -0.3300, 6.2289, -2.3801, 0.0000, -9.5198, -14.7299, 33.3953, -16.4652, 0.3500, 0.0000, 0.0000
1.0400, -1.5700, -2.7100, 6.2256, -16.6600, 11.8999, -4.7600, -15.3782, 34.3423, -16.0898, 0.3500, 0.0000, 0.0000
1.0500, -1.6000, -1.3200, 6.2256, 0.0000, 2.3799, 7.1399, -15.4699, 33.7100, -16.2852, 0.3500, 0.0000, 0.0000
1.0600, 0.4100, 2.4100, 6.2256, -11.8999, -11.8999, 0.0000, -14.9321, 31.8729, -16.8825, 0.3500, 0.0000, 0.0000
1.0700, 1.1700, -2.3000, 6.2244, -7.1402, 4.7598, -7.1399, -15.8824, 32.3546, -16.6277, 0.3500, 0.0000, 0.0000
1.0800, -3.8400, -3.1000, 6.2244, -11.8999, -11.8999, -16.6600, -15.3601, 33.6743, -16.2440, 0.3500, 0.0000, 0.0000
1.0900, -1.7800, 5.3300, 6.2267, 0.0000, 14.2798, 0.0000, -15.6253, 33.1372, -16.9555, 0.3500, 0.0000, 0.0000
1.1000, 3.0300, -0.1800, 6.2311, 19.0399, 14.2801, -11.8999, -16.5961, 30.4471, -16.8111, 0.3500, 0.0000, 0.0000
1.1100, -1.7300, -1.2600, 6.2344, -11.9002, 0.0000, -9.5198, -17.1981, 32.6048, -17.0279, 0.3500, 0.0000, 0.0000
1.1200, -2.3600, -1.1800, 6.2356, -11.8999, 14.2801, -21.4200, -17.5780, 31.9084, -15.6428, 0.3500, 0.0000, 0.0000
1.1300, 2.0200, 0.4600, 6.2367, -7.1402, 2.3801, -2.3799, -16.6843, 31.4644, -16.4475, 0.3500, 0.0000, 0.0000
1.1400, 1.7300, -0.3000, 6.2356, -7.1402, -4.7600, 0.0000, -16.4137, 30.2471, -16.9634, 0.3500, 0.0000, 0.0000
1.1500, -0.3400, 0.4900, 6.2344, -4.7598, 19.0401, 4.7600, -15.6597, 28.3209, -17.0418, 0.3500, 0.0000, 0.0000
1.1600, -1.0100, 0.1000, 6.2344, -14.2798, 19.0399, 9.5201, -14.8379, 28.0850, -17.2089, 0.3500, 0.0000, 0.0000
1.1700, -0.9700, 2.6200, 6.2367, -4.7598, 9.5201, -19.0399, -15.4091, 27.5383, -15.8631, 0.3500, 0.0000, 0.0000
1.1800, 2.7800, 0.9200, 6.2378, -11.9004, 14.2801, 2.3801, -14.8814, 27.3470, -17.2816, 0.3500, 0.0000, 0.0000
1.1900, -0.1900, -2.2300, 6.2367, 26.1803, 2.3799, -11.8999, -16.1583, 27.8358, -15.7101, 0.3500, 0.0000, 0.0000
1.2000, -2.5400, -4.0700, 6.2356, 19.0396, 2.3799, -4.7600, -17.3913, 27.7980, -13.6670, 0.3500, 0.0000, 0.0000
1.2100, 0.0500, -0.3600, 6.2356, -7.1402, 19.0401, -16.6600, -16.5644, 30.8549, -14.0231, 0.3500, 0.0000, 0.0000
1.2200, 0.9900, 0.2600, 6.2367, -16.6602, 7.1402, 7.1399, -15.4340, 30.8279, -16.7326, 0.3500, 0.0000, 0.0000
1.2300, -4.0800, -3.3300, 6.2367, -9.5201, 23.7999, -21.4200, -16.2190, 30.2507, -15.6397, 0.3500, 0.0000, 0.0000
1.2400, -4.5400, 3.1700, 6.2378, -21.4200, 9.5198, 0.0000, -15.8991, 31.5157, -16.1848, 0.3500, 0.0000, 0.0000
1.2500, 0.8500, 3.4400, 6.2389, -11.8999, 14.2798, -7.1399, -15.8841, 31.3634, -15.4393, 0.3500, 0.0000, 0.0000
1.2600, -1.0200, 0.1700, 6.2389, 7.1402, 16.6600, 0.0000, -16.5338, 32.8463, -16.8868, 0.3500, 0.0000, 0.0000
1.2700, -3.9600, -0.1900, 6.2422, 0.0000, 9.5198, -2.3801, -16.6681, 32.7315, -15.4913, 0.3500, 0.0000, 0.0000
1.2800, 2.7300, -3.3000, 6.2444, -4.7603, -7.1402, -4.7598, -17.0493, 33.3604, -15.1534, 0.3500, 0.0000, 0.0000
1.2900, 0.6300, 1.5600, 6.2456, -11.8999, -9.5198, -4.7600, -15.9054, 35.0709, -16.0011, 0.3500, 0.0000, 0.0000
1.3000, 2.0300, -3.4600, 6.2456, -26.1803, 11.8999, -14.2801, -15.4394, 33.5505, -14.9873, 0.3500, 0.0000, 0.0000
1.3100, 0.4900, -1.3300, 6.2467, -7.1402, -9.5201, -4.7600, -15.0920, 34.1242, -14.2973, 0.3500, 0.0000, 0.0000
1.3200, -4.6400, 5.0200, 6.2478, -4.7603, 7.1402, 28.5599, -15.6397, 33.5651, -14.4010, 0.3500, 0.0000, 0.0000
1.3300, 2.3400, 1.4100, 6.2489, -11.8999, 11.8999, -4.7600, -14.9769, 33.5971, -15.2965, 0.3500, 0.0000, 0.0000
1.3400, 1.3800, -0.7800, 6.2478, 0.0000, 9.5201, -2.3801, -15.7803, 34.1562, -14.8031, 0.3500, 0.0000, 0.0000
1.3500, -4.9600, -2.8200, 6.2478, -4.7598, 16.6602, -11.8999, -16.7240, 33.8534, -14.7252, 0.3500, 0.0000, 0.0000
1.3600, -1.2600, 0.6800, 6.2478, 2.3799, 16.6597, -14.2801, -17.5458, 32.8320, -15.8845, 0.3500, 0.0000, 0.0000
1.3700, 2.9100, -0.2900, 6.2467, -4.7598, 14.2803, -9.5201, -16.9094, 32.7538, -15.1149, 0.3500, 0.0000, 0.0000
1.3800, -1.0000, -3.2800, 6.2433, 11.8999, 4.7603, -9.5201, -17.1524, 32.4948, -13.5238, 0.3500, 0.0000, 0.0000
1.3900, -3.4200, 2.8200, 6.2400, 0.0000, 14.2798, 0.0000, -16.8368, 32.3722, -15.5397, 0.3500, 0.0000, 0.0000
1.4000, -0.7000, 0.2000, 6.2389, -7.1397, 14.2798, -2.3799, -16.4014, 31.3787, -15.4151, 0.3500, 0.0000, 0.0000
1.4100, 0.5400, -1.0100, 6.2389, 7.1402, 9.5201, -7.1399, -16.5221, 30.9833, -14.8510, 0.3500, 0.0000, 0.0000
1.4200, -2.4900, -1.3600, 6.2389, 0.0000, 11.8999, -21.4198, -17.5605, 31.9828, -14.8664, 0.3500, 0.0000, 0.0000
1.4300, -0.6800, 2.2500, 6.2378, -2.3799, 2.3804, 4.7600, -17.4023, 30.4614, -16.3060, 0.3500, 0.0000, 0.0000
1.4400, 1.4100, 1.0800, 6.2367, -4.7603, 28.5597, 0.0000, -16.5981, 29.9215, -16.2013, 0.3500, 0.0000, 0.0000
1.4500, -0.4900, -2.9800, 6.2356, 0.0000, 21.4200, -7.1399, -16.3475, 29.7099, -15.4906, 0.3500, 0.0000, 0.0000
1.4600, -1.8300, 2.4200, 6.2344, 0.0000, 7.1402, -21.4200, -16.9354, 33.2728, -13.9959, 0.3500, 0.0000, 0.0000
1.4700, 1.0600, 2.4800, 6.2356, -9.5201, 9.5201, -7.1399, -18.5758, 33.1887, -15.9723, 0.3500, 0.0000, 0.0000
1.4800, 0.4900, 0.0500, 6.2389, 14.2803, 26.1798, -26.1800, -17.0558, 33.9677, -15.2596, 0.3500, 0.0000, 0.0000
1.4900, 0.0400, -2.2800, 6.2422, -4.7603, -16.6597, 21.4200, -17.2499, 31.4432, -16.1713, 0.3500, 0.0000, 0.0000
1.5000, -3.6200, 1.0000, 6.2456, -14.2803, 0.0000, 14.2798, -16.1031, 29.9093, -16.7298, 0.3500, 0.0000, 0.0000
1.5100, 2.2000, 2.5000, 6.2478, -19.0401, 9.5201, -11.8999, -14.2394, 29.9545, -17.5709, 0.3500, 0.0000, 0.0000
1.5200, 1.7500, 0.3400, 6.2489, -2.3799, 14.2803, -21.4200, -13.9368, 31.6335, -15.9291, 0.3500, 0.0000, 0.0000
1.5300, -4.0600, -2.9200, 6.2489, -23.7999, 7.1402, -14.2798, -13.8503, 31.7638, -14.6521, 0.3500, 0.0000, 0.0000
1.5400, -4.9100, 3.2200, 6.2522, -2.3799, 16.6597, 4.7603, -14.8907, 33.7420, -17.1533, 0.3500, 0.0000, 0.0000
1.5500, 4.3100, 2.1300, 6.2556, 7.1397, 2.3799, -16.6602, -15.9592, 34.9493, -17.4592, 0.3500, 0.0000, 0.0000
1.5600, 4.4700, -0.9200, 6.2589, 7.1397, 0.0000, -21.4200, -17.7921, 35.9810, -14.7027, 0.3500, 0.0000, 0.0000
1.5700, -4.4900, -0.7500, 6.2633, -11.8999, 9.5201, 9.5201, -17.9215, 35.5321, -16.2491, 0.3500, 0.0000, 0.0000
1.5800, 0.6400, 1.9000, 6.2656, 0.0000, 9.5201, -7.1402, -19.6760, 35.5639, -17.7224, 0.3500, 0.0000, 0.0000
1.5900, 1.8500, 0.3900, 6.2667, -2.3804, 21.4200, -14.2803, -21.0518, 36.5060, -17.6671, 0.3500, 0.0000, 0.0000
1.6000, 0.2500, -1.3200, 6.2667, -28.5602, 19.0401, -9.5201, -18.1344, 36.1282, -16.1050, 0.3500, 0.0000, 0.0000
1.6100, -0.6500, -0.2500, 6.2644, -7.1402, 9.5201, 0.0000, -16.9744, 36.5863, -16.1201, 0.3500, 0.0000, 0.0000
1.6200, 0.0100, 3.6100, 6.2644, -7.1402, 9.5201, 0.0000, -17.0577, 36.2345, -18.1731, 0.3500, 0.0000, 0.0000
1.6300, 3.8700, 2.3400, 6.2656, 2.3799, 2.3799, -16.6602, -17.0435, 36.6029, -16.6414, 0.3500, 0.0000, 0.0000
1.6400, 4.8900, -3.9300, 6.2656, -9.5201, 14.2798, 11.8999, -16.9947, 37.6410, -16.6030, 0.3500, 0.0000, 0.0000
1.6500, -2.0400, 3.8000, 6.2667, -2.3799, 7.1397, -14.2798, -16.1787, 36.1215, -16.9494, 0.3500, 0.0000, 0.0000
1.6600, 2.5500, -0.6200, 6.2667, 7.1402, 14.2798, -14.2798, -17.0352, 34.2054, -17.7089, 0.3500, 0.0000, 0.0000
1.6700, 0.9800, -1.0100, 6.2633, -2.3804, 2.3799, -4.7603, -17.2001, 35.1084, -17.0681, 0.3500, 0.0000, 0.0000
1.6800, -5.0300, 4.7300, 6.2611, 0.0000, 33.3200, 0.0000, -16.6133, 35.7004, -17.3514, 0.3500, 0.0000, 0.0000
1.6900, 3.8400, -2.0800, 6.2589, 4.7603, 16.6600, 0.0000, -16.9442, 32.7989, -17.6575, 0.3500, 0.0000, 0.0000
1.7000, 4.0400, -1.9200, 6.2567, 0.0000, 11.8999, -19.0401, -17.6921, 33.1191, -17.3702, 0.3500, 0.0000, 0.0000
1.7100, -1.8900, 0.7400, 6.2522, -4.7598, 4.7600, -7.1402, -17.0478, 32.5389, -17.7011, 0.3500, 0.0000, 0.0000
1.7200, 2.4100, -3.7200, 6.2489, 0.0000, 16.6600, 0.0000, -16.7121, 31.4509, -18.0934, 0.3500, 0.0000, 0.0000
1.7300, 0.3500, 0.5500, 6.2478, -4.7598, 23.7999, -14.2798, -16.7337, 29.6472, -17.1195, 0.3500, 0.0000, 0.0000
1.7400, 1.0600, 1.1100, 6.2467, 0.0000, 14.2798, -7.1402, -16.4163, 29.3448, -17.3926, 0.3500, 0.0000, 0.0000
1.7500, -3.7200, 1.2100, 6.2456, 4.7603, 11.8999, -7.1397, -17.4114, 30.1062, -16.2080, 0.3500, 0.0000, 0.0000
1.7600, 5.2000, 2.1400, 6.2456, -11.8999, -26.1800, -7.1402, -17.4871, 29.6697, -17.5291, 0.3500, 0.0000, 0.0000
1.7700, 0.6300, -0.1100, 6.2467, -2.3799, 19.0399, -2.3804, -17.8290, 30.4202, -17.4344, 0.3500, 0.0000, 0.0000
1.7800, -2.9800, -3.6500, 6.2467, -2.3799, 23.7999, -11.8999, -18.4300, 30.6902, -16.7276, 0.3500, 0.0000, 0.0000
1.7900, -0.5000, -0.2000, 6.2478, -30.9396, 23.8001, -2.3799, -16.4506, 31.2152, -17.4048, 0.3500, 0.0000, 0.0000
1.8000, -0.7100, -1.2900, 6.2500, -2.3799, 2.3799, 0.0000, -16.4234, 31.9397, -17.1809, 0.3500, 0.0000, 0.0000
