t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
6.8300, -0.5100, -3.8300, 5.8978, -28.5597, -21.4195, 11.8999, 16.1517, -36.1001, 18.3970, -0.3500, 0.0000, 0.0000
6.8400, -1.6000, 0.8500, 5.8989, 11.8999, -4.7603, 2.3801, 14.8976, -37.5384, 18.5206, -0.3500, 0.0000, 0.0000
6.8500, -2.4000, 4.3100, 5.8989, 9.5201, -9.5196, 21.4200, 15.6626, -36.5013, 17.0900, -0.3500, 0.0000, 0.0000
6.8600, -2.3400, -0.5000, 5.8989, 7.1402, -19.0401, 7.1399, 16.2629, -35.7070, 17.7857, -0.3500, 0.0000, 0.0000
6.8700, -1.8200, -1.2300, 5.8989, 4.7598, -21.4200, 14.2798, 16.1755, -37.2906, 18.3360, -0.3500, 0.0000, 0.0000
6.8800, -0.0600, 1.8700, 5.8989, -4.7603, -14.2803, 7.1402, 15.0309, -37.3990, 17.4946, -0.3500, 0.0000, 0.0000
6.8900, -0.2500, 2.4700, 5.8944, 33.3200, -11.8999, 11.8999, 14.6478, -34.2377, 15.1691, -0.3500, 0.0000, 0.0000
6.9000, -1.1100, -1.6600, 5.8889, 26.1798, -21.4200, 23.7999, 15.6358, -33.9698, 16.3204, -0.3500, 0.0000, 0.0000
6.9100, -2.6300, -2.5200, 5.8833, -2.3799, -9.5201, 16.6600, 15.3758, -36.0400, 16.4677, -0.3500, 0.0000, 0.0000
6.9200, -2.2800, -0.7800, 5.8800, 2.3799, -11.8999, 16.6600, 14.3957, -34.1095, 14.3075, -0.3500, 0.0000, 0.0000
6.9300, 0.4500, -0.0300, 5.8789, 19.0401, -14.2803, 0.0000, 14.8186, -32.5018, 14.4907, -0.3500, 0.0000, 0.0000
6.9400, -0.2300, -0.7500, 5.8767, 23.7999, -7.1402, -2.3801, 14.2132, -36.7505, 16.4553, -0.3500, 0.0000, 0.0000
6.9500, -3.3700, 1.7100, 5.8756, -11.8999, -30.9401, 16.6600, 15.2535, -34.0572, 15.1969, -0.3500, 0.0000, 0.0000
6.9600, 1.5400, 3.3200, 5.8756, 0.0000, -11.8999, -11.8999, 16.4291, -33.3413, 16.8120, -0.3500, 0.0000, 0.0000
6.9700, 2.2500, -0.8300, 5.8778, 0.0000, -21.4200, 14.2801, 17.4893, -32.4599, 15.7572, -0.3500, 0.0000, 0.0000
6.9800, -3.0500, -2.3200, 5.8811, 11.8999, -28.5602, 11.9002, 16.3215, -30.6442, 15.8798, -0.3500, 0.0000, 0.0000
6.9900, 2.8900, 2.3400, 5.8867, -9.5201, 7.1397, 9.5201, 16.6619, -32.1262, 15.4722, -0.3500, 0.0000, 0.0000
7.0000, 1.5100, -0.1100, 5.8889, -14.2798, -11.8999, 0.0000, 16.5484, -32.7536, 16.0322, -0.3500, 0.0000, 0.0000
7.0100, -0.4900, -2.8700, 5.8911, 7.1402, -7.1397, 7.1399, 15.5386, -32.4725, 16.7621, -0.3500, 0.0000, 0.0000
7.0200, -1.4800, 6.0300, 5.8933, -7.1402, -23.7999, -2.3801, 15.7830, -32.6865, 17.3002, -0.3500, 0.0000, 0.0000
7.0300, 3.8200, -0.3900, 5.8933, 21.4200, -4.7598, 26.1798, 15.3736, -34.8583, 17.0676, -0.3500, 0.0000, 0.0000
7.0400, 1.0700, -2.3800, 5.8933, 0.0000, -4.7603, 9.5201, 15.7113, -35.7116, 16.6839, -0.3500, 0.0000, 0.0000
7.0500, -3.7300, -1.2500, 5.8922, 4.7598, -9.5196, 9.5201, 14.7284, -35.0781, 15.9586, -0.3500, 0.0000, 0.0000
7.0600, 4.6200, 1.2900, 5.8922, 11.8999, -11.8999, 7.1399, 14.8556, -35.7722, 16.6055, -0.3500, 0.0000, 0.0000
7.0700, 1.6000, 1.0600, 5.8900, 2.3799, 4.7598, 23.8001, 15.7122, -37.1261, 16.3979, -0.3500, 0.0000, 0.0000
7.0800, -1.1900, -0.8900, 5.8911, 4.7598, -19.0399, 4.7600, 15.2878, -36.2900, 16.1404, -0.3500, 0.0000, 0.0000
7.0900, -1.7900, -0.5400, 5.8922, -7.1402, -14.2798, 0.0000, 16.4359, -36.1413, 17.5987, -0.3500, 0.0000, 0.0000
7.1000, 1.3700, -0.3300, 5.8956, 0.0000, -16.6600, 7.1399, 15.9403, -36.0141, 17.3197, -0.3500, 0.0000, 0.0000
7.1100, 0.4000, -2.9000, 5.8978, -11.8999, -4.7600, 2.3801, 17.1717, -35.9987, 17.9264, -0.3500, 0.0000, 0.0000
7.1200, -4.3200, 0.1000, 5.9011, 9.5201, -11.8999, 4.7600, 16.7100, -36.6544, 16.8310, -0.3500, 0.0000, 0.0000
7.1300, -2.0400, -0.6000, 5.9033, 21.4200, -16.6600, -2.3799, 16.2828, -35.8501, 17.8299, -0.3500, 0.0000, 0.0000
7.1400, 1.9700, 1.5200, 5.9078, -2.3799, -4.7600, 11.8999, 17.9683, -35.5501, 17.5831, -0.3500, 0.0000, 0.0000
7.1500, -1.4600, -0.1900, 5.9133, -4.7600, -11.8999, 4.7600, 17.9838, -35.3493, 16.9770, -0.3500, 0.0000, 0.0000
7.1600, -2.1600, 1.5700, 5.9189, -2.3799, -16.6600, 7.1399, 17.4471, -33.5388, 16.9924, -0.3500, 0.0000, 0.0000
7.1700, 0.3600, 0.2400, 5.9244, 7.1399, -14.2801, 7.1399, 16.4420, -31.9619, 18.2896, -0.3500, 0.0000, 0.0000
7.1800, 1.3000, -1.9800, 5.9300, -2.3799, -9.5201, 9.5199, 15.6340, -34.1348, 16.9886, -0.3500, 0.0000, 0.0000
7.1900, -2.4900, -0.3200, 5.9344, 0.0000, -11.8999, 7.1400, 15.7506, -32.2599, 16.9134, -0.3500, 0.0000, 0.0000
7.2000, -4.8100, 1.0900, 5.9344, 14.2801, 0.0000, -2.3800, 14.8625, -32.2102, 17.7278, -0.3500, 0.0000, 0.0000
7.2100, 4.8400, -0.4600, 5.9344, 7.1399, -88.0597, 4.7598, 15.4858, -27.5921, 18.6305, -0.3500, 0.0000, 0.0000
7.2200, -2.7500, 6.9000, 5.9356, 0.0000, -21.4200, -2.3799, 15.7957, -30.2124, 18.3712, -0.3500, 0.0000, 0.0000
7.2300, -0.9900, -0.8200, 5.9344, 42.8400, 2.3801, 7.1399, 13.8458, -31.2932, 17.9106, -0.3500, 0.0000, 0.0000
7.2400, 0.7200, -3.8700, 5.9356, -11.8999, 0.0000, -2.3799, 17.4639, -32.6336, 18.0045, -0.3500, 0.0000, 0.0000
7.2500, -1.5700, 0.5500, 5.9356, 4.7600, -28.5599, 9.5201, 16.2138, -30.1831, 17.8451, -0.3500, 0.0000, 0.0000
7.2600, 1.5300, 1.2100, 5.9333, 16.6600, -11.8999, 0.0000, 15.8747, -31.1439, 18.3320, -0.3500, 0.0000, 0.0000
7.2700, 3.9900, 0.5700, 5.9311, -11.8999, -9.5201, -9.5201, 16.7412, -32.0077, 18.9288, -0.3500, 0.0000, 0.0000
7.2800, 0.7100, 0.1200, 5.9300, 14.2801, -14.2798, 9.5201, 16.6003, -34.6731, 18.4727, -0.3500, 0.0000, 0.0000
7.2900, -1.9700, -1.3300, 5.9300, 4.7600, 28.5602, 0.0000, 16.3876, -34.1239, 18.5587, -0.3500, 0.0000, 0.0000
7.3000, -1.0600, 2.0400, 5.9300, 23.7999, 2.3799, -2.3799, 15.6314, -34.4422, 18.2276, -0.3500, 0.0000, 0.0000
7.3100, 3.0000, 1.1000, 5.9278, 30.9401, -4.7603, 16.6600, 15.5570, -35.7702, 17.9345, -0.3500, 0.0000, 0.0000
7.3200, 1.1600, 0.0800, 5.9256, 7.1399, -30.9401, 4.7600, 15.7539, -35.4745, 18.6864, -0.3500, 0.0000, 0.0000
7.3300, -3.1900, -1.1300, 5.9211, -2.3801, 2.3799, 9.5201, 15.4081, -35.3162, 18.1231, -0.3500, 0.0000, 0.0000
7.3400, -0.3400, 2.7300, 5.9167, 11.8999, -9.5201, 2.3799, 15.3747, -35.9204, 18.4599, -0.3500, 0.0000, 0.0000
7.3500, 2.1600, -0.9900, 5.9133, 9.5198, -9.5201, 2.3801, 16.4727, -37.4243, 18.0218, -0.3500, 0.0000, 0.0000
7.3600, 0.5500, -2.5300, 5.9122, -14.2798, -4.7603, 2.3799, 16.9587, -36.8509, 18.3933, -0.3500, 0.0000, 0.0000
7.3700, -1.5100, 3.5100, 5.9122, 11.8999, -14.2798, 11.8999, 16.1007, -37.1523, 17.1610, -0.3500, 0.0000, 0.0000
7.3800, 0.1000, 0.9800, 5.9144, 9.5198, -4.7598, -2.3799, 16.2652, -38.0038, 18.6920, -0.3500, 0.0000, 0.0000
7.3900, 1.5000, -1.6500, 5.9189, 2.3801, -9.5196, 7.1402, 15.9258, -38.0773, 18.0832, -0.3500, 0.0000, 0.0000
7.4000, -3.4000, -3.4900, 5.9233, 0.0000, -11.8999, 2.3799, 16.3382, -37.6519, 17.9361, -0.3500, 0.0000, 0.0000
7.4100, 1.1500, 1.5900, 5.9267, -19.0401, -135.6597, 16.6597, 18.3033, -35.6537, 18.3425, -0.3500, 0.0000, 0.0000
7.4200, 0.8000, -1.0200, 5.9300, 9.5201, -19.0401, 14.2798, 17.1582, -37.2950, 17.1947, -0.3500, 0.0000, 0.0000
7.4300, -1.0200, -4.2800, 5.9322, -9.5201, -23.8004, 7.1399, 16.7120, -36.0109, 16.7651, -0.3500, 0.0000, 0.0000
7.4400, 1.5000, 7.9500, 5.9356, 7.1402, -11.8999, 19.0401, 16.0110, -34.3633, 19.8299, -0.3500, 0.0000, 0.0000
7.4500, 1.3100, -4.0200, 5.9378, 16.6600, 2.3799, 11.8999, 15.6763, -37.1691, 16.0561, -0.3500, 0.0000, 0.0000
7.4600, -0.3000, -1.7400, 5.9422, 0.0000, -19.0396, -11.8999, 15.8514, -35.0910, 16.4093, -0.3500, 0.0000, 0.0000
7.4700, -4.0600, 1.8600, 5.9433, -7.1399, -7.1402, -7.1402, 16.8171, -33.8761, 16.6573, -0.3500, 0.0000, 0.0000
7.4800, 1.5700, 0.0700, 5.9411, -16.6600, -4.7603, 19.0399, 18.2342, -34.1154, 16.7012, -0.3500, 0.0000, 0.0000
7.4900, -4.0900, -2.9000, 5.9389, 4.7600, -14.2797, 11.8999, 16.7858, -36.6891, 16.0674, -0.3500, 0.0000, 0.0000
7.5000, 0.3900, 3.5100, 5.9389, 0.0000, -14.2798, -0.0002, 17.3002, -34.0753, 18.4816, 0.0000, -0.3500, 0.0000
7.5100, 2.7000, 2.6000, 5.9389, -4.7598, 0.0000, 0.0000, 24.0442, -16.8147, -4.6174, 0.0000, -0.3500, 0.0000
7.5200, -4.1700, -4.9600, 5.9411, 0.0000, -21.4200, 7.1402, 23.5122, -14.4851, -6.9140, 0.0000, -0.3500, 0.0000
7.5300, -1.2800, -2.8800, 5.9433, 16.6602, -19.0401, -7.1402, 23.0332, -12.5323, -7.6176, 0.0000, -0.3500, 0.0000
7.5400, 2.3900, 4.2800, 5.9444, -2.3799, -7.1402, 21.4200, 24.3478, -12.6967, -7.4557, 0.0000, -0.3500, 0.0000
7.5500, 1.5500, 1.0000, 5.9444, -7.1397, -19.0401, 4.7603, 24.1592, -12.8399, -9.3681, 0.0000, -0.3500, 0.0000
7.5600, -0.7200, -3.5100, 5.9467, 9.5201, -16.6602, 11.8999, 23.4117, -11.3942, -8.6330, 0.0000, -0.3500, 0.0000
7.5700, 4.7900, 5.6000, 5.9511, 11.8999, -4.7603, 14.2803, 22.3583, -13.6696, -9.4906, 0.0000, -0.3500, 0.0000
7.5800, 1.3000, 0.7100, 5.9511, 7.1397, 0.0000, 0.0000, 21.9847, -14.9326, -9.1395, 0.0000, -0.3500, 0.0000
7.5900, -0.5400, -3.0900, 5.9511, 49.9797, -16.6597, 0.0000, 22.0641, -15.0565, -8.6078, 0.0000, -0.3500, 0.0000
7.6000, 0.9400, -1.1300, 5.9511, 4.7603, 2.3799, 0.0000, 23.6628, -17.3500, -8.4481, 0.0000, -0.3500, 0.0000
7.6100, 6.9400, -3.1200, 5.9456, 30.9401, 0.0000, 7.1397, 23.7735, -17.8457, -8.9196, 0.0000, -0.3500, 0.0000
7.6200, 1.3200, -1.4400, 5.9456, 0.0000, -4.7598, 0.0000, 24.3568, -18.3139, -8.1762, 0.0000, -0.3500, 0.0000
7.6300, 2.2700, 4.4600, 5.9378, 2.3799, -4.7603, 16.6602, 22.1742, -19.4714, -9.7147, 0.0000, -0.3500, 0.0000
7.6400, -0.7900, -1.2200, 5.9378, -11.9004, -7.1402, -4.7603, 23.0636, -19.4120, -9.3000, 0.0000, -0.3500, 0.0000
7.6500, -3.5000, -3.1100, 5.9356, 16.6602, -11.8999, -7.1397, 23.7322, -17.6253, -9.4215, 0.0000, -0.3500, 0.0000
7.6600, 4.0400, -1.8400, 5.9344, 0.0000, -9.5201, 4.7598, 22.7600, -17.2598, -9.7482, 0.0000, -0.3500, 0.0000
7.6700, 7.3300, 0.1200, 5.9333, 19.0401, -2.3804, 0.0000, 21.7405, -18.5443, -10.5954, 0.0000, -0.3500, 0.0000
7.6800, -5.1700, -1.3900, 5.9311, 11.9004, -7.1397, -9.5201, 20.4342, -19.0622, -10.9924, 0.0000, -0.3500, 0.0000
7.6900, -3.0500, -1.1800, 5.9300, 2.3799, 0.0000, 4.7598, 21.4927, -18.2193, -11.3596, 0.0000, -0.3500, 0.0000
7.7000, 3.0800, 0.8400, 5.9289, 28.5602, -11.9002, 0.0000, 21.8839, -17.3986, -13.1470, 0.0000, -0.3500, 0.0000
7.7100, 3.0100, 2.0700, 5.9256, -4.7603, -2.3801, 14.2798, 23.4566, -17.2860, -13.5003, 0.0000, -0.3500, 0.0000
7.7200, -3.3200, 1.1400, 5.9222, 0.0000, -2.3799, 7.1397, 23.2581, -16.4897, -14.0841, 0.0000, -0.3500, 0.0000
7.7300, -0.0200, 0.4500, 5.9200, -23.7999, -4.7598, 0.0000, 23.7811, -16.2276, -14.2085, 0.0000, -0.3500, 0.0000
7.7400, -0.6000, -0.2400, 5.9178, 14.2798, 0.0000, -9.5201, 23.9375, -16.1748, -14.7587, 0.0000, -0.3500, 0.0000
7.7500, 0.1400, 0.1600, 5.9167, 11.8999, -4.7598, -21.4200, 23.8856, -15.1745, -16.3762, 0.0000, -0.3500, 0.0000
7.7600, 0.5800, -2.4500, 5.9144, 0.0000, 0.0000, -7.1402, 26.8961, -14.8782, -15.9857, 0.0000, -0.3500, 0.0000
7.7700, 1.1800, -0.0200, 5.9133, 21.4200, -16.6597, 2.3799, 26.6478, -14.7114, -15.3040, 0.0000, -0.3500, 0.0000
7.7800, 0.2300, 1.7300, 5.9122, 23.7999, -11.8999, 0.0000, 25.6143, -14.1874, -14.6540, 0.0000, -0.3500, 0.0000
7.7900, -0.2100, 1.7300, 5.9133, 11.8999, -19.0401, -16.6602, 26.6116, -13.0560, -13.3857, 0.0000, -0.3500, 0.0000
7.8000, -2.9400, -1.7100, 5.9144, 54.7400, 7.1402, -2.3799, 23.6375, -15.0125, -12.1337, 0.0000, -0.3500, 0.0000
7.8100, 3.8100, -2.4500, 5.9178, -14.2803, -21.4198, -2.3804, 25.4622, -15.3105, -12.3627, 0.0000, -0.3500, 0.0000
7.8200, 3.8100, 2.4700, 5.9211, 2.3799, -7.1399, 0.0000, 24.2971, -14.9163, -14.3391, 0.0000, -0.3500, 0.0000
7.8300, -1.3500, 3.0300, 5.9256, 14.2798, -11.8999, 0.0000, 23.7695, -14.2705, -15.6562, 0.0000, -0.3500, 0.0000
7.8400, -2.3700, -3.2300, 5.9256, -4.7598, 4.7600, -2.3799, 25.0768, -13.7303, -15.3028, 0.0000, -0.3500, 0.0000
7.8500, -0.2800, 0.6300, 5.9278, 26.1803, -4.7600, -9.5201, 24.0237, -13.1688, -14.6647, 0.0000, -0.3500, 0.0000
7.8600, 1.0700, -0.1500, 5.9300, 0.0000, -19.0401, 0.0000, 24.4748, -12.4211, -15.1143, 0.0000, -0.3500, 0.0000
7.8700, -0.6800, 1.3900, 5.9322, -14.2798, 7.1402, -4.7600, 25.6391, -12.8076, -14.5355, 0.0000, -0.3500, 0.0000
7.8800, -0.3200, -0.6400, 5.9356, 0.0000, 23.7999, -11.8999, 24.2621, -13.3529, -13.7730, 0.0000, -0.3500, 0.0000
7.8900, -1.5100, -2.3000, 5.9378, 21.4200, -11.8999, -4.7600, 24.6554, -11.2791, -14.0107, 0.0000, -0.3500, 0.0000
7.9000, -0.7000, -0.1900, 5.9400, 9.5201, 38.0800, -4.7600, 24.9068, -10.2205, -14.3179, 0.0000, -0.3500, 0.0000
7.9100, 2.4300, -3.7400, 5.9444, 23.7999, -4.7598, 2.3801, 24.6606, -10.4552, -14.4422, 0.0000, -0.3500, 0.0000
7.9200, -2.0100, 0.7200, 5.9478, 4.7603, 2.3801, 4.7600, 25.3801, -10.3288, -15.1414, 0.0000, -0.3500, 0.0000
7.9300, -0.5300, 4.1300, 5.9533, -9.5201, 0.0000, -14.2798, 26.0637, -9.9418, -14.9773, 0.0000, -0.3500, 0.0000
7.9400, 0.6300, -0.0100, 5.9578, 16.6597, 0.0000, -2.3799, 25.6175, -9.8592, -15.8067, 0.0000, -0.3500, 0.0000
7.9500, 0.2400, -0.8000, 5.9600, -9.5201, 21.4198, 0.0000, 26.4960, -9.6203, -16.6554, 0.0000, -0.3500, 0.0000
7.9600, 3.0500, 3.0300, 5.9611, 14.2803, 7.1399, 11.8999, 26.2829, -10.3472, -16.7884, 0.0000, -0.3500, 0.0000
7.9700, -1.2600, 2.0500, 5.9611, 14.2798, -2.3801, 4.7598, 25.8065, -11.5314, -16.6882, 0.0000, -0.3500, 0.0000
7.9800, -2.1300, -1.8500, 5.9600, 19.0396, 4.7600, 11.8999, 25.9933, -12.7469, -17.0100, 0.0000, -0.3500, 0.0000
7.9900, 1.3900, 0.8600, 5.9589, 40.4601, 9.5201, 0.0000, 25.0426, -12.9587, -16.9872, 0.0000, -0.3500, 0.0000
8.0000, 3.5800, -1.4400, 5.9578, -11.8999, 0.0000, 0.0000, 26.0182, -12.1247, -17.8205, 0.0000, -0.3500, 0.0000
8.0100, 1.0900, 2.6600, 5.9544, 4.7598, -23.7999, -7.1399, 26.2645, -11.6759, -16.2180, 0.0000, -0.3500, 0.0000
8.0200, 0.0300, 0.0200, 5.9522, 47.5998, 16.6600, -14.2801, 24.9854, -11.0629, -17.1097, 0.0000, -0.3500, 0.0000
8.0300, 0.1900, -0.5500, 5.9489, 21.4200, 9.5198, 4.7600, 25.7116, -9.4456, -18.0337, 0.0000, -0.3500, 0.0000
8.0400, 0.4600, 3.2900, 5.9478, -14.2801, -14.2801, 0.0000, 28.0996, -8.4990, -18.0616, 0.0000, -0.3500, 0.0000
8.0500, 0.2600, -0.2100, 5.9467, 14.2798, -7.1402, 0.0000, 26.8117, -7.8261, -18.3195, 0.0000, -0.3500, 0.0000
8.0600, 1.4600, -1.9600, 5.9456, 21.4200, 2.3799, -14.2798, 25.6015, -7.9436, -18.4154, 0.0000, -0.3500, 0.0000
8.0700, -1.5200, 2.6300, 5.9467, 14.2798, 0.0000, 4.7600, 26.2130, -7.8104, -19.0498, 0.0000, -0.3500, 0.0000
8.0800, -5.3000, -2.1600, 5.9489, 23.7999, -9.5198, 14.2798, 25.9817, -6.0900, -19.2828, 0.0000, -0.3500, 0.0000
8.0900, -2.3100, -1.4700, 5.9500, 30.9401, -14.2801, -11.8999, 25.7745, -5.1254, -19.1599, 0.0000, -0.3500, 0.0000
8.1000, 5.2400, 0.0500, 5.9511, -2.3799, 2.3799, -7.1402, 25.8631, -6.5048, -19.6001, 0.0000, -0.3500, 0.0000
8.1100, -3.1200, -1.0200, 5.9533, 9.5198, 4.7600, -7.1402, 26.7946, -7.9277, -19.2950, 0.0000, -0.3500, 0.0000
8.1200, -1.1200, -1.7500, 5.9556, 7.1399, -4.7600, -11.8999, 25.9868, -6.4970, -19.6420, 0.0000, -0.3500, 0.0000
8.1300, 1.1700, -1.2000, 5.9578, 26.1800, -19.0399, -11.9002, 25.2454, -5.6337, -19.4420, 0.0000, -0.3500, 0.0000
8.1400, 3.8500, 0.3700, 5.9611, 7.1399, 0.0000, -11.8999, 25.1556, -8.1277, -20.3223, 0.0000, -0.3500, 0.0000
8.1500, -2.3500, -0.4800, 5.9622, 14.2801, -7.1399, 0.0000, 24.9206, -9.4141, -20.2552, 0.0000, -0.3500, 0.0000
8.1600, -3.3000, -3.3600, 5.9600, 40.4599, 2.3799, 11.8999, 23.8516, -9.0015, -20.8315, 0.0000, -0.3500, 0.0000
8.1700, 0.4600, 0.4100, 5.9589, 19.0399, -7.1399, -7.1399, 25.6086, -7.1220, -20.0536, 0.0000, -0.3500, 0.0000
8.1800, 1.7600, 3.1400, 5.9578, 23.7999, 2.3801, 2.3799, 25.5537, -7.4842, -20.0103, 0.0000, -0.3500, 0.0000
8.1900, -0.9400, 3.8400, 5.9556, 16.6597, 0.0000, -9.5201, 26.0496, -8.1468, -20.4939, 0.0000, -0.3500, 0.0000
8.2000, -0.8900, -1.3000, 5.9567, 0.0000, -2.3799, -7.1399, 27.6751, -8.6345, -20.5519, 0.0000, -0.3500, 0.0000
8.2100, -4.1300, -1.9300, 5.9567, 11.8999, -4.7600, -14.2798, 27.1409, -7.6777, -20.2226, 0.0000, -0.3500, 0.0000
8.2200, 4.9200, 0.4600, 5.9589, 7.1399, 0.0000, -19.0399, 27.2276, -6.4399, -20.6148, 0.0000, -0.3500, 0.0000
8.2300, 2.3400, -0.5100, 5.9589, 9.5201, -4.7600, -19.0401, 28.0027, -6.7880, -20.3483, 0.0000, -0.3500, 0.0000
8.2400, -3.0500, 0.9000, 5.9589, 23.7999, -23.7999, 0.0000, 26.5165, -6.2375, -19.3984, 0.0000, -0.3500, 0.0000
8.2500, 0.6300, -1.2000, 5.9600, 2.3799, -7.1402, -11.8999, 27.3587, -6.9793, -19.0991, 0.0000, -0.3500, 0.0000
8.2600, -3.4400, -1.0700, 5.9644, 4.7600, 0.0000, -7.1399, 28.6512, -7.5251, -20.2268, 0.0000, -0.3500, 0.0000
8.2700, -4.9000, 1.9000, 5.9689, 4.7600, 0.0000, 14.2801, 27.0838, -5.4787, -20.3619, 0.0000, -0.3500, 0.0000
8.2800, 5.3000, -3.8500, 5.9711, 19.0401, 14.2801, -14.2798, 26.0233, -5.6995, -19.6570, 0.0000, -0.3500, 0.0000
8.2900, 3.1100, 1.9300, 5.9733, 14.2803, -2.3799, 0.0000, 26.8631, -5.8512, -20.1213, 0.0000, -0.3500, 0.0000
8.3000, -2.9800, -0.6600, 5.9767, 7.1402, -4.7600, 0.0000, 28.0149, -6.7670, -20.0565, 0.0000, -0.3500, 0.0000
8.3100, 1.0800, -2.7200, 5.9789, 26.1798, -4.7603, -19.0401, 26.9618, -5.1695, -20.2179, 0.0000, -0.3500, 0.0000
8.3200, 0.6200, -1.1000, 5.9822, 23.8004, 0.0000, -26.1800, 26.4145, -5.4796, -20.2217, 0.0000, -0.3500, 0.0000
8.3300, -1.3900, 4.5600, 5.9867, 11.8999, 7.1397, -9.5198, 27.6775, -7.2855, -20.3082, 0.0000, -0.3500, 0.0000
8.3400, -0.9600, -2.3900, 5.9867, -7.1402, -26.1798, 0.0000, 29.1782, -5.1936, -20.3485, 0.0000, -0.3500, 0.0000
8.3500, -0.5400, -2.3900, 5.9867, 16.6602, 14.2803, 0.0000, 28.8356, -4.7876, -20.9184, 0.0000, -0.3500, 0.0000
8.3600, 4.7100, 0.6100, 5.9878, 33.3195, 0.0000, 2.3799, 28.1417, -4.0784, -21.3215, 0.0000, -0.3500, 0.0000
8.3700, 0.5700, 3.9600, 5.9878, 54.7400, 4.7598, -16.6600, 26.6926, -5.6728, -19.0312, 0.0000, -0.3500, 0.0000
8.3800, -4.7700, -0.7600, 5.9878, -4.7603, 0.0000, 4.7600, 28.2808, -5.6897, -20.7126, 0.0000, -0.3500, 0.0000
8.3900, -1.1300, 0.7500, 5.9878, 28.5602, 0.0000, 11.8999, 28.8775, -3.2803, -20.3962, 0.0000, -0.3500, 0.0000
8.4000, 5.2400, -0.0200, 5.9889, -2.3799, -7.1402, -4.7600, 27.1925, -4.0083, -20.8236, 0.0000, -0.3500, 0.0000
8.4100, 3.9700, -1.1300, 5.9889, 23.7999, 2.3799, 0.0000, 26.1977, -5.5935, -22.9580, 0.0000, -0.3500, 0.0000
8.4200, -0.7300, -0.6100, 5.9911, -23.7999, -4.7603, -14.2801, 27.8160, -6.5333, -20.8118, 0.0000, -0.3500, 0.0000
8.4300, -1.3200, -2.1900, 5.9911, 14.2798, 7.1402, -16.6600, 26.9835, -5.0342, -20.2286, 0.0000, -0.3500, 0.0000
8.4400, -2.8800, -0.9500, 5.9922, 14.2803, 2.3804, -9.5201, 25.6139, -5.1397, -22.2533, 0.0000, -0.3500, 0.0000
8.4500, 5.3700, 0.5900, 5.9922, 16.6597, -4.7598, -14.2798, 26.7408, -6.7074, -22.3739, 0.0000, -0.3500, 0.0000
8.4600, -1.1900, 0.0700, 5.9922, 0.0000, -4.7603, 4.7603, 28.4685, -6.5317, -22.1598, 0.0000, -0.3500, 0.0000
8.4700, -2.5800, -3.3900, 5.9900, 2.3799, -9.5201, -2.3799, 28.3052, -3.7599, -25.1593, 0.0000, -0.3500, 0.0000
8.4800, 1.3200, -0.3900, 5.9889, 0.0000, 0.0000, -9.5201, 31.9139, -3.7297, -24.1636, 0.0000, -0.3500, 0.0000
8.4900, 3.3000, 2.9900, 5.9889, 21.4200, 9.5196, -4.7598, 31.0794, -5.7949, -24.2553, 0.0000, -0.3500, 0.0000
8.5000, -1.4200, -2.2300, 5.9900, 2.3799, 0.0000, -11.8999, 30.2809, -5.7706, -25.0527, 0.0000, -0.3500, 0.0000
8.5100, 0.7800, -0.0800, 5.9922, 23.7999, -21.4200, -4.7603, 28.8614, -5.2436, -23.8521, 0.0000, -0.3500, 0.0000
8.5200, 0.5500, 1.3700, 5.9956, 21.4200, 0.0000, -7.1402, 27.6173, -5.8186, -25.5283, 0.0000, -0.3500, 0.0000
8.5300, 2.1000, -1.8700, 5.9967, -19.0401, -4.7598, -21.4200, 28.5683, -5.8365, -24.6995, 0.0000, -0.3500, 0.0000
8.5400, -0.1000, 1.3600, 5.9944, -11.8999, 2.3804, -4.7603, 28.7401, -7.4716, -24.5484, 0.0000, -0.3500, 0.0000
8.5500, -4.4700, 0.0600, 5.9922, 35.6998, -2.3799, 4.7603, 27.0129, -7.9923, -25.3102, 0.0000, -0.3500, 0.0000
8.5600, -0.9200, -1.3500, 5.9900, 11.8999, 0.0000, -9.5201, 26.9895, -6.0026, -24.7125, 0.0000, -0.3500, 0.0000
8.5700, 3.7600, 2.3500, 5.9889, 0.0000, 7.1397, 0.0000, 27.7959, -6.9432, -26.1321, 0.0000, -0.3500, 0.0000
8.5800, -2.3200, 0.9400, 5.9856, 2.3799, 2.3799, -9.5201, 28.0794, -7.1636, -24.9652, 0.0000, -0.3500, 0.0000
8.5900, -1.7600, -2.4700, 5.9822, 4.7598, -2.3799, 0.0000, 28.3857, -5.7990, -25.3573, 0.0000, -0.3500, 0.0000
8.6000, -3.6300, -2.4000, 5.9800, 7.1402, -7.1397, -4.7598, 27.7568, -4.6388, -25.8197, 0.0000, -0.3500, 0.0000
8.6100, 5.5900, -0.1600, 5.9789, 26.1803, -9.5196, -14.2798, 28.1353, -3.7000, -25.0591, 0.0000, -0.3500, 0.0000
8.6200, -0.4300, 0.1900, 5.9789, 14.2798, 0.0000, 2.3804, 28.5847, -4.8510, -25.8066, 0.0000, -0.3500, 0.0000
8.6300, -2.9400, 0.3000, 5.9800, 4.7603, 11.8999, -14.2798, 29.3445, -4.5023, -26.1799, 0.0000, -0.3500, 0.0000
