t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.7100, -1.3600, -2.0400, 6.1844, -4.7598, 4.7598, -4.7603, -15.6094, 29.2518, -15.1446, 0.3500, 0.0000, 0.0000
0.7200, -1.2900, 4.3200, 6.1856, -16.6597, 4.7603, 2.3799, -15.3764, 30.1546, -15.7004, 0.3500, 0.0000, 0.0000
0.7300, 1.2000, 2.6100, 6.1867, 0.0000, 9.5201, -2.3799, -15.3886, 27.9616, -15.9265, 0.3500, 0.0000, 0.0000
0.7400, 1.5600, -2.7200, 6.1867, 14.2798, 23.8001, 2.3799, -15.6634, 26.5543, -15.6527, 0.3500, 0.0000, 0.0000
0.7500, -2.0100, 0.2700, 6.1844, 2.3799, 9.5201, 0.0000, -15.2336, 27.3504, -15.9762, 0.3500, 0.0000, 0.0000
0.7600, 0.8300, 1.8900, 6.1856, -4.7598, 28.5599, 0.0000, -15.2316, 26.2378, -14.8517, 0.3500, 0.0000, 0.0000
0.7700, 2.1800, 0.3300, 6.1867, 7.1397, 0.0000, -7.1399, -15.3185, 25.6061, -14.6901, 0.3500, 0.0000, 0.0000
0.7800, 1.6700, 0.0000, 6.1889, -4.7598, 21.4200, -11.8999, -13.9753, 24.2962, -14.8521, 0.3500, 0.0000, 0.0000
0.7900, -2.9300, -2.4200, 6.1889, 9.5196, 23.7999, -19.0399, -15.4923, 24.5985, -13.6194, 0.3500, 0.0000, 0.0000
0.8000, -1.3800, 2.3600, 6.1911, -19.0401, 16.6600, 9.5201, -15.8430, 25.1125, -14.2396, 0.3500, 0.0000, 0.0000
0.8100, 3.6000, 1.9700, 6.1911, 7.1402, 4.7600, -7.1399, -15.5722, 24.9869, -14.5793, 0.3500, 0.0000, 0.0000
0.8200, 0.8000, -1.0900, 6.1911, -14.2798, 23.7999, -11.8999, -14.4279, 24.5208, -13.8751, 0.3500, 0.0000, 0.0000
0.8300, -1.9800, -1.4000, 6.1889, -2.3799, 4.7600, -7.1399, -14.5706, 26.6712, -13.8734, 0.3500, 0.0000, 0.0000
0.8400, 1.5500, -0.1400, 6.1900, -4.7598, 7.1399, -4.7598, -15.4898, 25.7233, -12.8226, 0.3500, 0.0000, 0.0000
0.8500, 1.0900, 1.6400, 6.1933, -2.3799, 4.7600, -7.1399, -14.9903, 26.0870, -13.6441, 0.3500, 0.0000, 0.0000
0.8600, -0.8200, 3.4800, 6.1967, 2.3799, -11.8999, -9.5201, -14.7667, 28.7343, -13.6435, 0.3500, 0.0000, 0.0000
0.8700, -1.5400, -1.4600, 6.2000, 4.7598, 2.3799, 26.1800, -15.2734, 28.2454, -15.2898, 0.3500, 0.0000, 0.0000
0.8800, -1.9700, 0.3800, 6.2000, -11.8999, 7.1399, -2.3801, -15.8064, 26.8498, -14.6261, 0.3500, 0.0000, 0.0000
0.8900, 0.9200, 1.6000, 6.2011, -21.4200, 16.6597, -2.3799, -15.5877, 27.4953, -14.6164, 0.3500, 0.0000, 0.0000
0.9000, 0.7800, 0.9300, 6.2000, 4.7598, 14.2798, -19.0399, -14.1831, 28.4187, -14.2791, 0.3500, 0.0000, 0.0000
0.9100, -0.9500, -0.1400, 6.1989, -16.6602, 4.7600, 2.3801, -13.7596, 30.3340, -14.5100, 0.3500, 0.0000, 0.0000
0.9200, -2.6300, 0.0700, 6.1989, -2.3799, 16.6600, 7.1402, -14.6377, 30.5031, -14.7614, 0.3500, 0.0000, 0.0000
0.9300, 1.7900, -0.9900, 6.2011, -2.3799, 7.1399, -21.4200, -15.4258, 30.3729, -13.2472, 0.3500, 0.0000, 0.0000
0.9400, 3.3500, 2.8200, 6.2033, -2.3799, 9.5201, -16.6600, -15.1814, 30.6752, -13.4102, 0.3500, 0.0000, 0.0000
0.9500, -2.8000, -2.5600, 6.2056, -21.4200, 4.7600, -2.3799, -15.4825, 32.0142, -13.9054, 0.3500, 0.0000, 0.0000
0.9600, -0.4300, -0.1500, 6.2089, 9.5201, 9.5199, 4.7600, -16.2563, 30.8555, -13.6337, 0.3500, 0.0000, 0.0000
0.9700, 1.9400, -0.3100, 6.2089, 0.0000, 21.4199, -2.3801, -15.9337, 29.5425, -13.7607, 0.3500, 0.0000, 0.0000
0.9800, 0.3800, 0.3000, 6.2100, -9.5196, 11.8999, -16.6600, -15.5755, 29.9734, -15.3296, 0.3500, 0.0000, 0.0000
0.9900, 3.2100, 0.1100, 6.2089, -4.7598, 2.3800, -28.5599, -14.0204, 30.9424, -14.0383, 0.3500, 0.0000, 0.0000
1.0000, -1.9600, -2.1300, 6.2078, 2.3799, 0.0000, -19.0399, -14.0010, 31.3460, -12.9642, 0.3500, 0.0000, 0.0000
1.0100, -2.9200, -3.4800, 6.2078, 2.3799, 7.1399, 0.0000, -14.6567, 33.4536, -14.3783, 0.3500, 0.0000, 0.0000
1.0200, 4.7700, 1.6300, 6.2100, -4.7603, 0.0000, 2.3799, -14.0684, 33.1880, -14.4843, 0.3500, 0.0000, 0.0000
1.0300, 0.1200, -0.4400, 6.2144, -4.7598, 9.5201, 0.0000, -14.9291, 31.2167, -14.6107, 0.3500, 0.0000, 0.0000
1.0400, -4.4100, -3.2400, 6.2200, -57.1198, 2.3799, -7.1399, -14.3567, 32.5326, -15.6209, 0.3500, 0.0000, 0.0000
1.0500, -2.3200, 0.6500, 6.2244, -38.0802, 16.6600, -4.7600, -15.6729, 30.8950, -15.3321, 0.3500, 0.0000, 0.0000
1.0600, 0.0600, 0.9700, 6.2244, 0.0000, 14.2801, -14.2801, -17.7513, 28.8198, -16.1020, 0.3500, 0.0000, 0.0000
1.0700, 0.2000, -1.5700, 6.2233, 0.0000, 21.4199, -14.2801, -19.3941, 28.4609, -15.0033, 0.3500, 0.0000, 0.0000
1.0800, 0.9000, -0.7000, 6.2189, -19.0399, 7.1399, 4.7603, -17.8604, 29.9487, -14.5292, 0.3500, 0.0000, 0.0000
1.0900, -1.9200, -1.5100, 6.2167, 0.0000, 38.0799, 0.0000, -17.2548, 29.0748, -15.0907, 0.3500, 0.0000, 0.0000
1.1000, 0.5200, 0.8300, 6.2189, -4.7600, 16.6600, -2.3799, -16.1237, 29.2354, -15.9127, 0.3500, 0.0000, 0.0000
1.1100, 1.4500, 1.0900, 6.2233, -16.6600, 0.0000, -14.2798, -15.7343, 28.9767, -15.7900, 0.3500, 0.0000, 0.0000
1.1200, 0.2500, -1.9800, 6.2278, -9.5201, 35.7001, -19.0396, -16.0484, 28.0349, -13.9068, 0.3500, 0.0000, 0.0000
1.1300, -2.0600, -3.1200, 6.2322, -19.0399, -9.5196, -7.1402, -16.1706, 32.4477, -14.7783, 0.3500, 0.0000, 0.0000
1.1400, 2.2600, 1.6900, 6.2344, -23.7999, 16.6597, -9.5201, -15.5383, 29.1612, -17.7665, 0.3500, 0.0000, 0.0000
1.1500, 1.1400, 0.0400, 6.2333, -2.3799, 21.4200, 4.7598, -15.6886, 31.7619, -16.4406, 0.3500, 0.0000, 0.0000
1.1600, 0.3300, -1.2100, 6.2300, -14.2800, 4.7603, 0.0000, -15.4916, 31.6045, -14.7262, 0.3500, 0.0000, 0.0000
1.1700, -3.1400, -2.6800, 6.2289, -2.3800, 4.7598, -9.5201, -15.9599, 28.7242, -16.2269, 0.3500, 0.0000, 0.0000
1.1800, 4.4700, 1.5900, 6.2322, -7.1400, 0.0000, -2.3799, -15.5150, 30.2930, -17.6945, 0.3500, 0.0000, 0.0000
1.1900, 4.8500, -0.7700, 6.2378, 4.7599, 16.6602, -4.7598, -15.9108, 30.5578, -15.6570, 0.3500, 0.0000, 0.0000
1.2000, -2.7100, -3.2200, 6.2400, 19.0400, 33.3195, 0.0000, -16.8810, 29.2241, -15.3530, 0.3500, 0.0000, 0.0000
1.2100, -4.3900, -1.2400, 6.2411, -9.5201, 9.5201, 2.3799, -14.7800, 29.9704, -16.1090, 0.3500, 0.0000, 0.0000
1.2200, 2.5000, 1.9200, 6.2444, -2.3800, 4.7598, -7.1402, -14.8362, 32.8541, -16.0835, 0.3500, 0.0000, 0.0000
1.2300, -0.1900, -1.8500, 6.2478, -2.3799, 21.4195, -4.7598, -16.5308, 33.2788, -16.1477, 0.3500, 0.0000, 0.0000
1.2400, -1.7600, -0.5800, 6.2489, -4.7599, 21.4200, -7.1402, -16.9621, 32.2766, -16.9624, 0.3500, 0.0000, 0.0000
1.2500, -1.0300, 0.3800, 6.2511, -7.1400, 2.3799, -7.1397, -16.5957, 32.6072, -17.6906, 0.3500, 0.0000, 0.0000
1.2600, 1.5700, 0.7200, 6.2522, 0.0000, 2.3804, -4.7603, -17.2908, 34.0185, -17.0312, 0.3500, 0.0000, 0.0000
1.2700, -2.7300, -2.2800, 6.2511, -4.7600, 2.3799, 0.0000, -17.4114, 35.2557, -17.3731, 0.3500, 0.0000, 0.0000
1.2800, -2.6400, -2.6900, 6.2489, -23.7999, 16.6597, -4.7598, -15.4622, 34.5383, -16.5283, 0.3500, 0.0000, 0.0000
1.2900, 1.0600, 2.1000, 6.2511, 2.3800, 21.4195, -19.0396, -15.3824, 34.4006, -16.7597, 0.3500, 0.0000, 0.0000
1.3000, 1.6500, 0.5000, 6.2533, -7.1400, -9.5201, 2.3799, -15.6426, 34.5867, -16.5946, 0.3500, 0.0000, 0.0000
1.3100, 0.2200, -1.4000, 6.2533, -16.6600, 4.7598, 4.7598, -16.1292, 34.9032, -17.2572, 0.3500, 0.0000, 0.0000
1.3200, -2.4100, -2.9200, 6.2522, -4.7600, 9.5201, -7.1397, -16.9696, 35.2859, -16.0849, 0.3500, 0.0000, 0.0000
1.3300, 2.2000, -0.1000, 6.2544, 0.0000, 16.6597, -9.5196, -17.2056, 33.2461, -15.6317, 0.3500, 0.0000, 0.0000
1.3400, 1.0800, 0.1700, 6.2556, -2.3799, 14.2798, -9.5201, -17.4538, 34.1223, -16.8801, 0.3500, 0.0000, 0.0000
1.3500, -0.2100, -0.0800, 6.2533, -14.2801, 0.0000, -11.8999, -16.4061, 33.8543, -16.5811, 0.3500, 0.0000, 0.0000
1.3600, -2.7500, 4.4200, 6.2511, -2.3799, 21.4200, -7.1397, -16.1741, 32.7812, -16.2098, 0.3500, 0.0000, 0.0000
1.3700, 1.6900, -0.0100, 6.2489, 11.9001, 14.2801, -4.7598, -16.1254, 31.7653, -16.4928, 0.3500, 0.0000, 0.0000
1.3800, 1.9100, 1.9100, 6.2433, -4.7599, 21.4200, -14.2798, -15.9915, 31.4580, -16.8934, 0.3500, 0.0000, 0.0000
1.3900, -2.1100, 0.4100, 6.2367, 4.7600, 14.2801, -4.7603, -16.9259, 30.3310, -15.6012, 0.3500, 0.0000, 0.0000
1.4000, -1.3600, -2.5100, 6.2311, -4.7600, 14.2798, 4.7603, -17.7071, 29.0751, -15.9817, 0.3500, 0.0000, 0.0000
1.4100, 1.4800, 0.3300, 6.2267, -19.0399, 4.7600, -9.5196, -18.0974, 30.3191, -16.3542, 0.3500, 0.0000, 0.0000
1.4200, 1.1800, 2.9200, 6.2211, 0.0000, 9.5201, -21.4200, -17.8046, 28.3421, -15.9407, 0.3500, 0.0000, 0.0000
1.4300, -2.3600, 3.0400, 6.2167, -14.2800, 11.8999, -7.1397, -16.5626, 28.1921, -15.7359, 0.3500, 0.0000, 0.0000
1.4400, 0.6000, -0.8300, 6.2122, -26.1798, 30.9401, 0.0000, -14.2389, 26.9505, -16.6585, 0.3500, 0.0000, 0.0000
1.4500, -0.4100, -1.3600, 6.2067, -11.9002, 16.6600, 7.1397, -15.2974, 27.6335, -16.5930, 0.3500, 0.0000, 0.0000
1.4600, -2.1000, -1.5000, 6.2022, -14.2798, 14.2801, -11.8999, -16.8377, 27.7729, -15.1605, 0.3500, 0.0000, 0.0000
1.4700, 0.5100, -0.1200, 6.1978, -16.6600, 2.3801, 0.0000, -17.4929, 30.3473, -15.9897, 0.3500, 0.0000, 0.0000
1.4800, -1.1100, -0.0500, 6.1944, 11.8999, 0.0000, -19.0401, -17.8234, 32.2756, -14.6339, 0.3500, 0.0000, 0.0000
1.4900, 0.6500, 0.2900, 6.1933, -4.7600, 4.7600, 4.7603, -17.4723, 32.4887, -14.8039, 0.3500, 0.0000, 0.0000
1.5000, -2.8400, 0.2100, 6.1956, -4.7600, 0.0000, 0.0000, -15.6809, 32.3211, -15.7914, 0.3500, 0.0000, 0.0000
1.5100, 1.0300, 1.0000, 6.2011, -2.3801, 2.3801, 0.0002, -15.6689, 32.9643, -17.2602, 0.3500, 0.0000, 0.0000
1.5200, 1.4400, -0.5600, 6.2078, -4.7600, 4.7600, -11.8999, -15.3434, 33.4479, -17.5398, 0.3500, 0.0000, 0.0000
1.5300, 2.1500, -1.9400, 6.2144, 7.1402, 14.2800, -4.7603, -16.4664, 32.9706, -17.4607, 0.3500, 0.0000, 0.0000
1.5400, -1.5800, -1.7600, 6.2189, 0.0000, 7.1399, 4.7603, -17.8136, 32.8796, -17.1120, 0.3500, 0.0000, 0.0000
1.5500, -1.9400, 4.2900, 6.2200, 9.5198, 9.5201, 0.0000, -18.0204, 34.2282, -17.0580, 0.3500, 0.0000, 0.0000
1.5600, 0.9900, 0.2300, 6.2211, -7.1402, 7.1400, -9.5196, -17.7211, 35.3402, -15.2687, 0.3500, 0.0000, 0.0000
1.5700, 0.3100, -1.6900, 6.2200, 0.0000, 4.7599, -4.7603, -17.5395, 35.8552, -14.7928, 0.3500, 0.0000, 0.0000
1.5800, 0.6300, 2.0700, 6.2211, -7.1399, 14.2800, -11.8999, -15.7322, 35.9025, -14.6906, 0.3500, 0.0000, 0.0000
1.5900, 2.4600, 1.2100, 6.2233, -7.1399, -7.1400, -14.2803, -15.4045, 36.2475, -14.7917, 0.3500, 0.0000, 0.0000
1.6000, -0.6700, -2.1600, 6.2278, 0.0000, 7.1399, -2.3799, -16.8014, 35.6661, -15.1865, 0.3500, 0.0000, 0.0000
1.6100, -0.5800, -0.8200, 6.2322, 0.0000, -2.3800, -16.6597, -17.2767, 35.7860, -15.8021, 0.3500, 0.0000, 0.0000
1.6200, 2.6500, 0.7700, 6.2367, -23.8001, 7.1399, -2.3799, -16.0165, 36.1725, -16.3117, 0.3500, 0.0000, 0.0000
1.6300, 2.5700, 2.0200, 6.2367, -2.3801, 19.0399, -2.3799, -14.7711, 34.2992, -17.1296, 0.3500, 0.0000, 0.0000
1.6400, 0.7800, 1.8200, 6.2333, -16.6600, 9.5199, 4.7603, -15.3541, 34.0802, -16.3669, 0.3500, 0.0000, 0.0000
1.6500, -4.1900, -0.9900, 6.2322, -21.4200, 21.4199, 16.6602, -14.8816, 33.7189, -16.0815, 0.3500, 0.0000, 0.0000
1.6600, -1.6300, 1.6900, 6.2333, -11.8999, 28.5599, 2.3799, -15.4625, 32.4951, -16.8380, 0.3500, 0.0000, 0.0000
1.6700, 7.5200, 1.2900, 6.2367, -7.1399, 11.8999, -4.7603, -15.4261, 31.6499, -16.9436, 0.3500, 0.0000, 0.0000
1.6800, -3.5800, -1.4800, 6.2367, 9.5201, 11.8999, 0.0000, -17.5362, 31.1472, -16.4290, 0.3500, 0.0000, 0.0000
1.6900, -4.8800, 1.6700, 6.2367, -4.7600, 49.9799, -14.2798, -16.9363, 31.1075, -16.5475, 0.3500, 0.0000, 0.0000
1.7000, 3.4300, -0.1400, 6.2389, -11.8999, 9.5198, -7.1402, -16.1656, 31.4285, -17.0610, 0.3500, 0.0000, 0.0000
1.7100, 2.0000, 0.8800, 6.2400, 28.5599, 14.2798, 0.0000, -17.0111, 30.3550, -17.6479, 0.3500, 0.0000, 0.0000
1.7200, -2.9400, 1.7100, 6.2411, -4.7600, 0.0000, -9.5201, -16.3172, 32.5395, -16.9805, 0.3500, 0.0000, 0.0000
1.7300, 0.5000, -3.0900, 6.2411, -33.3200, 0.0000, -4.7598, -14.6962, 32.8947, -17.5454, 0.3500, 0.0000, 0.0000
1.7400, 1.2200, 1.1100, 6.2411, -14.2798, 0.0000, 4.7603, -15.6843, 33.5373, -17.7654, 0.3500, 0.0000, 0.0000
1.7500, -0.9500, -0.7000, 6.2400, 4.7600, 30.9401, 19.0401, -16.3841, 32.4437, -18.0050, 0.3500, 0.0000, 0.0000
1.7600, 1.8500, 1.0600, 6.2389, -23.7999, 11.8999, -4.7603, -15.8682, 30.6221, -16.9089, 0.3500, 0.0000, 0.0000
1.7700, 1.8800, 0.9800, 6.2400, 0.0000, -7.1402, -2.3799, -16.6133, 30.8103, -17.3428, 0.3500, 0.0000, 0.0000
1.7800, -1.2400, -1.5100, 6.2400, -14.2801, 14.2798, -2.3799, -16.2937, 34.0571, -17.0975, 0.3500, 0.0000, 0.0000
1.7900, -0.6700, -2.1600, 6.2400, -7.1397, 2.3799, -2.3799, -16.6143, 32.6538, -16.5421, 0.3500, 0.0000, 0.0000
1.8000, 2.3800, 2.2900, 6.2422, 0.0000, 14.2798, 0.0000, -17.4192, 33.0831, -16.4577, 0.3500, 0.0000, 0.0000
