t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.3600, 1.6800, 2.2300, 6.1667, -23.7999, 9.5198, -4.7600, -11.2207, 23.1927, -12.2666, 0.3500, 0.0000, 0.0000
0.3700, -1.7600, -1.6200, 6.1656, -9.5201, 21.4200, -16.6600, -12.1264, 22.7731, -13.3814, 0.3500, 0.0000, 0.0000
0.3800, -1.9100, 1.6500, 6.1656, 2.3799, 0.0000, -14.2801, -12.4036, 23.0907, -12.8794, 0.3500, 0.0000, 0.0000
0.3900, 0.5700, 1.9400, 6.1656, -2.3799, 11.8999, -4.7600, -12.7756, 23.2584, -13.2318, 0.3500, 0.0000, 0.0000
0.4000, 1.7500, -0.1100, 6.1633, -4.7600, 4.7603, 0.0000, -13.0825, 24.4870, -13.0879, 0.3500, 0.0000, 0.0000
0.4100, 0.7700, -1.1700, 6.1622, -26.1798, 9.5198, 0.0000, -12.9479, 25.1053, -12.6742, 0.3500, 0.0000, 0.0000
0.4200, 2.3600, 0.3000, 6.1611, 0.0000, 11.9002, -9.5198, -13.4615, 25.0291, -12.4285, 0.3500, 0.0000, 0.0000
0.4300, 0.5100, 1.4900, 6.1600, 0.0000, 11.8999, 4.7600, -13.8009, 25.3662, -11.9534, 0.3500, 0.0000, 0.0000
0.4400, -0.5700, -0.4600, 6.1611, 0.0000, 9.5201, 0.0000, -13.6258, 25.6006, -12.3348, 0.3500, 0.0000, 0.0000
0.4500, 0.4900, -0.9000, 6.1633, -80.9197, 19.0401, -4.7600, -9.7537, 25.3029, -12.4977, 0.3500, 0.0000, 0.0000
0.4600, 3.8600, -0.7600, 6.1644, -16.6602, 14.2801, 2.3799, -13.0914, 25.0609, -13.1300, 0.3500, 0.0000, 0.0000
0.4700, 0.9000, 1.3900, 6.1633, 11.8999, 9.5201, -9.5198, -13.9856, 24.4920, -12.4708, 0.3500, 0.0000, 0.0000
0.4800, -0.4400, -1.0800, 6.1622, -7.1397, 28.5602, -7.1402, -13.8518, 25.3715, -11.7207, 0.3500, 0.0000, 0.0000
0.4900, -1.8900, 0.9400, 6.1622, -19.0396, 0.0000, -9.5201, -13.8502, 25.5371, -12.2003, 0.3500, 0.0000, 0.0000
0.5000, 4.3700, -0.1500, 6.1622, -9.5201, 21.4200, -7.1399, -13.7123, 24.3937, -12.5172, 0.3500, 0.0000, 0.0000
0.5100, 1.3700, -0.6100, 6.1611, -4.7598, 9.5201, -4.7600, -14.2875, 25.3058, -11.8828, 0.3500, 0.0000, 0.0000
0.5200, -1.1500, 2.0600, 6.1622, -2.3804, 4.7600, -11.8999, -13.6730, 25.7823, -11.6276, 0.3500, 0.0000, 0.0000
0.5300, 0.4300, 0.4100, 6.1633, -11.8999, 0.0000, -2.3799, -13.5205, 25.4397, -11.6543, 0.3500, 0.0000, 0.0000
0.5400, 1.2400, 0.0400, 6.1644, -4.7603, 0.0000, -11.8999, -12.8185, 24.5786, -11.6462, 0.3500, 0.0000, 0.0000
0.5500, -0.0200, -0.4900, 6.1644, -7.1402, 14.2801, 2.3801, -13.2619, 23.4175, -12.3076, 0.3500, 0.0000, 0.0000
0.5600, 0.1700, -0.2900, 6.1644, -19.0401, 14.2801, 0.0000, -13.2892, 23.9607, -12.0764, 0.3500, 0.0000, 0.0000
0.5700, 1.3900, 2.2600, 6.1644, -9.5201, 9.5201, -7.1399, -13.6207, 24.4517, -11.5921, 0.3500, 0.0000, 0.0000
0.5800, -0.9200, 0.8600, 6.1667, -14.2798, 28.5599, 0.0000, -14.4500, 23.6908, -12.6793, 0.3500, 0.0000, 0.0000
0.5900, -1.0100, -0.9700, 6.1678, -2.3799, 7.1399, -9.5201, -14.0733, 24.4392, -12.2638, 0.3500, 0.0000, 0.0000
0.6000, 0.3800, -0.9300, 6.1700, 11.9004, 4.7600, -4.7600, -14.8916, 24.7097, -13.0996, 0.3500, 0.0000, 0.0000
0.6100, 0.6600, 1.0500, 6.1722, -14.2798, 9.5201, 4.7600, -14.4688, 24.2478, -13.3119, 0.3500, 0.0000, 0.0000
0.6200, -0.3000, 2.7200, 6.1744, 0.0000, 0.0000, -14.2798, -14.1977, 26.9995, -13.3273, 0.3500, 0.0000, 0.0000
0.6300, -3.2900, -0.2800, 6.1756, 2.3799, 4.7603, -2.3799, -14.3945, 27.3914, -13.9621, 0.3500, 0.0000, 0.0000
0.6400, 1.1100, 0.4200, 6.1778, -19.0401, 16.6597, 4.7598, -14.1031, 26.0610, -14.7958, 0.3500, 0.0000, 0.0000
0.6500, 1.1400, 0.6500, 6.1778, -2.3799, 11.8999, -7.1399, -14.7434, 26.5858, -15.2979, 0.3500, 0.0000, 0.0000
0.6600, -0.4200, -0.2100, 6.1778, 9.5201, 23.7999, -23.8001, -15.1120, 25.4853, -13.9876, 0.3500, 0.0000, 0.0000
0.6700, -0.7600, 0.3400, 6.1789, -21.4195, 7.1397, 2.3799, -15.0888, 25.1999, -14.7804, 0.3500, 0.0000, 0.0000
0.6800, 0.9000, -2.3900, 6.1800, -26.1798, 11.8999, 4.7598, -14.3385, 25.9597, -15.2103, 0.3500, 0.0000, 0.0000
0.6900, -0.8100, -1.1600, 6.1811, 0.0000, 4.7598, 0.0000, -15.0764, 28.0211, -16.0315, 0.3500, 0.0000, 0.0000
0.7000, -1.3700, -0.7700, 6.1811, 9.5196, 9.5201, -16.6602, -15.2406, 27.2448, -13.8348, 0.3500, 0.0000, 0.0000
0.7100, -1.0100, -0.3400, 6.1833, -19.0396, 11.8999, 4.7603, -14.5391, 26.9596, -14.2115, 0.3500, 0.0000, 0.0000
0.7200, 1.6300, 1.4000, 6.1867, -11.8999, 9.5201, 2.3799, -14.1687, 28.2369, -14.6041, 0.3500, 0.0000, 0.0000
0.7300, 0.9800, 0.0600, 6.1900, 0.0000, 2.3804, -7.1397, -14.1165, 28.7108, -13.9087, 0.3500, 0.0000, 0.0000
0.7400, -0.7700, -1.5400, 6.1933, 0.0000, 9.5201, -9.5196, -14.5909, 29.8564, -15.1380, 0.3500, 0.0000, 0.0000
0.7900, -0.7700, -1.5400, 6.1933, 0.0000, 16.6597, -2.3799, -14.4838, 31.2178, -14.8041, 0.3500, 0.0000, 0.0000
0.8400, -0.7700, -1.5400, 6.1933, -2.3799, 2.3799, 0.0000, -15.1627, 32.7867, -15.5943, 0.3500, 0.0000, 0.0000
0.9000, -0.7700, -1.5400, 6.1933, 4.7603, 14.2801, 4.7598, -13.4156, 27.6053, -16.3116, 0.3500, 0.0000, 0.0000
0.9500, -0.7700, -1.5400, 6.1933, -9.5201, 4.7600, 2.3799, -18.9785, 27.2864, -15.7752, 0.3500, 0.0000, 0.0000
1.0000, -0.7700, -1.5400, 6.1933, -9.5198, 28.5599, -11.8999, -15.3849, 27.9637, -15.9077, 0.3500, 0.0000, 0.0000
1.0600, -0.7700, -1.5400, 6.1933, -19.0399, 11.8999, -64.2595, -15.4279, 30.3128, -11.8097, 0.3500, 0.0000, 0.0000
1.1100, -0.7700, -1.5400, 6.1933, -2.3801, 4.7598, -7.1402, -15.9962, 33.9830, -14.8689, 0.3500, 0.0000, 0.0000
1.1600, -0.7700, -1.5400, 6.1933, -4.7600, 0.0000, -9.5201, -17.3665, 33.1582, -16.6591, 0.3500, 0.0000, 0.0000
1.2200, -0.7700, -1.5400, 6.1933, 4.7599, 9.5201, -7.1400, -16.5772, 31.1190, -15.8859, 0.3500, 0.0000, 0.0000
1.2700, -0.7700, -1.5400, 6.1933, 9.5199, 0.0000, 0.0000, -16.5155, 29.6248, -16.0742, 0.3500, 0.0000, 0.0000
1.2700, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -16.7587, 30.1535, -16.3172, 0.3500, 0.0000, 0.0000
1.2800, 0.0000, 0.0000, 0.0000, -7.1400, 16.6602, 19.0400, -17.0031, 32.7475, -16.5045, 0.3500, 0.0000, 0.0000
1.2900, 0.0000, 0.0000, 0.0000, -9.5199, 19.0396, 130.8997, -17.4035, 31.6132, -16.9350, 0.3500, 0.0000, 0.0000
1.3000, 0.0000, 0.0000, 0.0000, -2.3799, 0.0000, -14.2800, -17.6429, 31.3866, -16.8910, 0.3500, 0.0000, 0.0000
1.3100, 0.0000, 0.0000, 0.0000, -4.7599, 9.5201, 7.1399, -17.7117, 29.6589, -16.2513, 0.3500, 0.0000, 0.0000
1.3200, 0.0000, 0.0000, 0.0000, -14.2800, 7.1402, 0.0000, -17.4877, 29.7959, -17.1420, 0.3500, 0.0000, 0.0000
1.3300, 0.0000, 0.0000, 0.0000, -19.0399, 0.0000, -16.6600, -15.3860, 31.4709, -16.7746, 0.3500, 0.0000, 0.0000
1.3400, 0.0000, 0.0000, 0.0000, -11.8999, 21.4200, -21.4199, -16.0722, 29.9963, -16.1405, 0.3500, 0.0000, 0.0000
1.3500, 0.0000, 0.0000, 0.0000, -11.8999, 9.5201, 2.3800, -17.1371, 31.0525, -16.7921, 0.3500, 0.0000, 0.0000
1.3600, 0.0000, 0.0000, 0.0000, -19.0399, 26.1803, 2.3800, -17.1529, 31.3743, -17.5527, 0.3500, 0.0000, 0.0000
1.3700, 0.0000, 0.0000, 0.0000, 9.5201, 7.1402, 0.0000, -17.2559, 33.2723, -17.7687, 0.3500, 0.0000, 0.0000
1.3800, 0.0000, 0.0000, 0.0000, -14.2801, 0.0000, -4.7600, -16.2346, 33.6742, -16.4616, 0.3500, 0.0000, 0.0000
1.3900, 0.0000, 0.0000, 0.0000, 4.7600, 4.7598, 11.8999, -15.4318, 34.2269, -17.3895, 0.3500, 0.0000, 0.0000
1.4000, 0.0000, 0.0000, 0.0000, -2.3799, 0.0000, -11.8999, -14.6655, 34.7744, -17.1472, 0.3500, 0.0000, 0.0000
1.4100, 0.0000, 0.0000, 0.0000, -2.3801, 14.2798, -2.3800, -15.6351, 35.1703, -17.0093, 0.3500, 0.0000, 0.0000
1.4200, 0.0000, 0.0000, 0.0000, -16.6600, 4.7598, -4.7600, -16.4816, 35.6339, -17.2258, 0.3500, 0.0000, 0.0000
1.4300, 0.0000, 0.0000, 0.0000, -7.1399, 7.1402, -16.6600, -16.4816, 35.8655, -17.2493, 0.3500, 0.0000, 0.0000
1.4400, 0.0000, 0.0000, 0.0000, -2.3799, 4.7603, -2.3800, -16.6149, 35.4951, -17.7390, 0.3500, 0.0000, 0.0000
1.4500, 0.0000, 0.0000, 0.0000, 0.0000, 16.6602, -7.1400, -16.0168, 35.2365, -17.1031, 0.3500, 0.0000, 0.0000
1.4600, 0.0000, 0.0000, 0.0000, -38.0797, 21.4195, -7.1399, -15.3620, 35.4596, -15.9359, 0.3500, 0.0000, 0.0000
1.4700, 0.0000, 0.0000, 0.0000, -7.1399, 9.5201, -4.7600, -15.0939, 32.6962, -16.4230, 0.3500, 0.0000, 0.0000
1.4800, 0.0000, 0.0000, 0.0000, -4.7600, 0.0000, -9.5199, -15.5545, 34.3862, -16.3288, 0.3500, 0.0000, 0.0000
1.4900, 0.0000, 0.0000, 0.0000, -7.1399, 16.6597, -23.8000, -16.4153, 34.6460, -16.4998, 0.3500, 0.0000, 0.0000
1.5000, 0.0000, 0.0000, 0.0000, -7.1402, 11.8999, -23.8000, -16.4054, 32.3464, -16.7230, 0.3500, 0.0000, 0.0000
1.5100, 0.0000, 0.0000, 0.0000, 0.0000, 4.7598, -7.1399, -16.2607, 33.5221, -17.4421, 0.3500, 0.0000, 0.0000
1.5200, 0.0000, 0.0000, 0.0000, 2.3799, 11.8999, -9.5198, -16.0724, 31.5976, -17.0289, 0.3500, 0.0000, 0.0000
1.5300, 0.0000, 0.0000, 0.0000, 0.0000, 2.3801, -14.2798, -15.7704, 30.5786, -16.1047, 0.3500, 0.0000, 0.0000
1.5400, 0.0000, 0.0000, 0.0000, -4.7600, 16.6600, -21.4200, -15.7796, 29.7943, -15.9152, 0.3500, 0.0000, 0.0000
1.5500, 0.0000, 0.0000, 0.0000, -9.5198, 9.5198, -2.3801, -15.1315, 28.7531, -16.9702, 0.3500, 0.0000, 0.0000
1.5600, 0.0000, 0.0000, 0.0000, -11.8999, 14.2798, -11.8999, -16.4025, 28.0415, -16.8285, 0.3500, 0.0000, 0.0000
1.5700, 0.0000, 0.0000, 0.0000, -16.6600, 7.1399, 0.0000, -15.7998, 28.0839, -16.3618, 0.3500, 0.0000, 0.0000
1.5800, 0.0000, 0.0000, 0.0000, -16.6600, 0.0000, 0.0000, -15.1762, 28.2592, -17.2910, 0.3500, 0.0000, 0.0000
1.5900, 0.0000, 0.0000, 0.0000, -16.6600, 19.0399, -7.1402, -15.1050, 27.6592, -16.5050, 0.3500, 0.0000, 0.0000
1.6000, 0.0000, 0.0000, 0.0000, -9.5201, -2.3801, -7.1399, -15.2653, 29.1602, -16.2485, 0.3500, 0.0000, 0.0000
1.6100, 0.0000, 0.0000, 0.0000, -4.7600, 14.2801, -14.2798, -15.7080, 30.7639, -15.5123, 0.3500, 0.0000, 0.0000
1.6200, 0.0000, 0.0000, 0.0000, -9.5198, 11.8999, -16.6600, -16.8228, 31.2972, -15.2012, 0.3500, 0.0000, 0.0000
1.6300, 0.0000, 0.0000, 0.0000, 4.7600, 11.8999, -4.7600, -17.1488, 31.7248, -14.9745, 0.3500, 0.0000, 0.0000
1.6400, 0.0000, 0.0000, 0.0000, 28.5599, 11.8999, 0.0000, -17.7751, 32.6990, -15.2179, 0.3500, 0.0000, 0.0000
1.6500, 0.0000, 0.0000, 0.0000, 0.0000, 16.6600, 0.0000, -17.0639, 32.4832, -15.4466, 0.3500, 0.0000, 0.0000
1.6600, 0.0000, 0.0000, 0.0000, -4.7598, 21.4200, -19.0399, -17.5929, 34.0876, -15.0951, 0.3500, 0.0000, 0.0000
1.6700, 0.0000, 0.0000, 0.0000, -2.3799, 4.7600, 0.0000, -17.3642, 34.0816, -14.8226, 0.3500, 0.0000, 0.0000
1.6800, 0.0000, 0.0000, 0.0000, 4.7603, 4.7598, 0.0000, -17.0069, 34.4926, -14.7644, 0.3500, 0.0000, 0.0000
1.6900, 0.0000, 0.0000, 0.0000, -2.3799, 11.8999, -7.1399, -16.9826, 36.3643, -14.0718, 0.3500, 0.0000, 0.0000
1.7000, 0.0000, 0.0000, 0.0000, -4.7598, 4.7600, 0.0000, -17.6877, 35.8179, -13.1071, 0.3500, 0.0000, 0.0000
1.7100, 0.0000, 0.0000, 0.0000, 0.0000, 9.5201, 0.0000, -17.2729, 34.6484, -13.3624, 0.3500, 0.0000, 0.0000
1.7200, 0.0000, 0.0000, 0.0000, -2.3799, 19.0399, -9.5201, -17.1722, 34.7946, -14.3225, 0.3500, 0.0000, 0.0000
1.7300, 0.0000, 0.0000, 0.0000, 4.7598, 9.5201, -9.5201, -17.0782, 34.6722, -14.7959, 0.3500, 0.0000, 0.0000
1.7400, 0.0000, 0.0000, 0.0000, -11.8999, 9.5201, 4.7600, -16.1405, 34.3006, -15.0195, 0.3500, 0.0000, 0.0000
1.7500, 0.0000, 0.0000, 0.0000, -2.3799, 28.5599, 2.3799, -16.2410, 34.1195, -15.3783, 0.3500, 0.0000, 0.0000
1.7600, 0.0000, 0.0000, 0.0000, 21.4200, 11.8999, 0.0000, -17.0819, 33.4381, -17.0892, 0.3500, 0.0000, 0.0000
1.7700, 0.0000, 0.0000, 0.0000, 28.5597, 7.1399, -9.5198, -16.3606, 33.7964, -14.5828, 0.3500, 0.0000, 0.0000
1.7800, 0.0000, 0.0000, 0.0000, 2.3799, 21.4200, 0.0000, -16.6717, 33.5380, -15.4603, 0.3500, 0.0000, 0.0000
1.7900, 0.0000, 0.0000, 0.0000, 0.0000, 21.4200, -4.7598, -16.7169, 33.0358, -18.0085, 0.3500, 0.0000, 0.0000
1.8000, 0.0000, 0.0000, 0.0000, 9.5201, 2.3799, -4.7600, -16.6910, 32.4283, -16.6026, 0.3500, 0.0000, 0.0000
1.8100, 0.0000, 0.0000, 0.0000, -4.7603, 14.2798, -4.7600, -16.5120, 31.5009, -16.7917, 0.3500, 0.0000, 0.0000
1.8200, 0.0000, 0.0000, 0.0000, -9.5201, 26.1800, 0.0000, -16.0963, 30.3001, -18.0201, 0.3500, 0.0000, 0.0000
1.8300, 0.0000, 0.0000, 0.0000, -2.3799, 16.6600, 0.0000, -16.5352, 30.0455, -17.1282, 0.3500, 0.0000, 0.0000
1.8400, 0.0000, 0.0000, 0.0000, -4.7598, 0.0000, -7.1402, -16.4794, 30.8789, -15.8356, 0.3500, 0.0000, 0.0000
1.8500, 0.0000, 0.0000, 0.0000, 0.0000, 9.5196, 9.5201, -17.1412, 33.9362, -16.1462, 0.3500, 0.0000, 0.0000
1.8600, 0.0000, 0.0000, 0.0000, -2.3799, 28.5597, -23.7999, -16.4896, 33.2100, -16.3318, 0.3500, 0.0000, 0.0000
1.8700, 0.0000, 0.0000, 0.0000, -11.8999, 4.7598, -4.7598, -15.5903, 33.5894, -16.0677, 0.3500, 0.0000, 0.0000
1.8800, 0.0000, 0.0000, 0.0000, -14.2798, 9.5201, -7.1402, -15.1431, 32.3746, -15.7572, 0.3500, 0.0000, 0.0000
1.8900, 0.0000, 0.0000, 0.0000, 26.1798, 2.3799, -4.7603, -16.2855, 31.3345, -16.3103, 0.3500, 0.0000, 0.0000
1.9000, 0.0000, 0.0000, 0.0000, -11.8999, 7.1397, -14.2803, -16.0062, 33.6216, -16.2566, 0.3500, 0.0000, 0.0000
1.9100, 0.0000, 0.0000, 0.0000, -9.5201, 19.0401, 0.0000, -17.0247, 33.1153, -16.1256, 0.3500, 0.0000, 0.0000
1.9200, 0.0000, 0.0000, 0.0000, -30.9401, 40.4601, -16.6597, -17.3534, 31.4374, -15.9964, 0.3500, 0.0000, 0.0000
1.9300, 0.0000, 0.0000, 0.0000, -2.3804, 0.0000, -21.4200, -18.3008, 34.0885, -17.0420, 0.3500, 0.0000, 0.0000
1.9400, 0.0000, 0.0000, 0.0000, 0.0000, 14.2798, 2.3799, -17.7651, 34.8711, -17.5607, 0.3500, 0.0000, 0.0000
1.9500, 0.0000, 0.0000, 0.0000, -2.3799, 9.5196, -9.5201, -17.5203, 34.9237, -16.4637, 0.3500, 0.0000, 0.0000
1.9600, 0.0000, 0.0000, 0.0000, 0.0000, 7.1402, 2.3799, -17.8183, 35.3723, -18.2050, 0.3500, 0.0000, 0.0000
1.9700, 0.0000, 0.0000, 0.0000, 0.0000, 7.1397, 0.0000, -17.1688, 36.5110, -19.0205, 0.3500, 0.0000, 0.0000
1.9800, 0.0000, 0.0000, 0.0000, -11.8999, 0.0000, -2.3799, -16.3709, 36.8109, -20.5973, 0.3500, 0.0000, 0.0000
1.9900, 0.0000, 0.0000, 0.0000, 14.2798, -4.7603, -4.7603, -18.1674, 37.4802, -21.4762, 0.3500, 0.0000, 0.0000
2.0000, 0.0000, 0.0000, 0.0000, -7.1402, 9.5201, 0.0000, -16.3221, 36.8847, -23.1956, 0.3500, 0.0000, 0.0000
2.0100, 0.0000, 0.0000, 0.0000, 19.0401, 11.8999, 0.0000, -16.4209, 37.4138, -24.0110, 0.3500, 0.0000, 0.0000
2.0200, 0.0000, 0.0000, 0.0000, -2.3804, 4.7603, 0.0000, -16.2741, 37.8941, -24.0116, 0.3500, 0.0000, 0.0000
2.0300, 0.0000, 0.0000, 0.0000, 2.3799, 19.0396, 4.7598, -15.9756, 37.9833, -25.6960, 0.3500, 0.0000, 0.0000
2.0400, 0.0000, 0.0000, 0.0000, 7.1397, 2.3799, -14.2798, -15.7063, 37.0436, -26.0529, 0.3500, 0.0000, 0.0000
2.0500, 0.0000, 0.0000, 0.0000, -4.7598, 4.7603, -2.3799, -16.3683, 36.9018, -26.4171, 0.3500, 0.0000, 0.0000
2.0600, 0.0000, 0.0000, 0.0000, -14.2803, 9.5201, 4.7603, -17.0624, 36.7292, -26.6495, 0.3500, 0.0000, 0.0000
2.0700, 0.0000, 0.0000, 0.0000, -4.7603, 4.7600, 0.0000, -17.4654, 34.6928, -27.5068, 0.3500, 0.0000, 0.0000
2.0800, 0.0000, 0.0000, 0.0000, 0.0000, 4.7600, 9.5201, -19.1834, 34.3597, -28.2574, 0.3500, 0.0000, 0.0000
2.0900, 0.0000, 0.0000, 0.0000, 0.0000, 7.1399, -11.9004, -20.9649, 33.7488, -27.5891, 0.3500, 0.0000, 0.0000
2.1000, 0.0000, 0.0000, 0.0000, 2.3799, 21.4200, -9.5201, -18.6185, 31.3038, -28.6394, 0.3500, 0.0000, 0.0000
2.1100, 0.0000, 0.0000, 0.0000, -26.1798, 16.6600, 16.6597, -17.4909, 30.0789, -29.7273, 0.3500, 0.0000, 0.0000
2.1200, 0.0000, 0.0000, 0.0000, 2.3801, 23.7999, 0.0000, -18.3759, 29.3779, -28.9569, 0.3500, 0.0000, 0.0000
2.1300, 0.0000, 0.0000, 0.0000, -7.1399, 21.4200, 0.0000, -18.2252, 28.6044, -29.4697, 0.3500, 0.0000, 0.0000
2.1400, 0.0000, 0.0000, 0.0000, -2.3801, 19.0399, -14.2798, -17.3127, 29.4374, -30.1950, 0.3500, 0.0000, 0.0000
2.1500, 0.0000, 0.0000, 0.0000, -9.5201, 11.8999, 9.5201, -16.6017, 29.7977, -30.5184, 0.3500, 0.0000, 0.0000
2.1600, 0.0000, 0.0000, 0.0000, -4.7600, 28.5599, 4.7598, -16.3056, 29.6364, -30.2947, 0.3500, 0.0000, 0.0000
2.1700, 0.0000, 0.0000, 0.0000, 0.0000, 2.3799, 0.0000, -16.4626, 31.0800, -30.9497, 0.3500, 0.0000, 0.0000
2.1800, 0.0000, 0.0000, 0.0000, 0.0000, 11.8999, 9.5201, -16.9917, 33.1626, -31.7045, 0.3500, 0.0000, 0.0000
2.1900, 0.0000, 0.0000, 0.0000, -9.5201, 11.8999, 0.0000, -17.5822, 32.4799, -31.4442, 0.3500, 0.0000, 0.0000
2.2000, 0.0000, 0.0000, 0.0000, -26.1800, -2.3799, 0.0000, -17.4153, 33.8897, -32.4436, 0.3500, 0.0000, 0.0000
2.2100, 0.0000, 0.0000, 0.0000, 14.2798, 9.5201, 11.8999, -17.9229, 34.8080, -33.2516, 0.3500, 0.0000, 0.0000
2.2200, 0.0000, 0.0000, 0.0000, -2.3799, 11.8999, 4.7603, -17.7344, 35.8054, -32.5076, 0.3500, 0.0000, 0.0000
