time_s,x_m,y_m,phi_rad,vx_m_s,vy_m_s,omega_rad_s
0.03333333333333333,0.0009986615942498291,8.90481781062146e-06,1.373234683805859,0.026901254740503724,0.00035867820155961223,-0.31211533113289924
0.043333333333333335,0.0011537090394051657,1.092208588474907e-05,1.370641571877054,0.030987246955465036,0.0004113563572253154,-0.31116274795552346
0.05333333333333334,0.0014542871041893085,1.4935162151465425e-05,1.3665646785247207,0.03820499052076195,0.0004983953321963293,-0.3029602761621534
0.06333333333333334,0.0018840736826507304,2.0835831817299803e-05,1.3625690907979844,0.047112467133731725,0.0005895329509362334,-0.2850828565806284
0.07333333333333333,0.002424122054028851,2.8310641627562728e-05,1.3597847277092223,0.05639263216473739,0.000652910344584035,-0.26823314255651
0.08333333333333334,0.003056813389314471,3.671927725862153e-05,1.3583145109177244,0.06524391927136772,0.0006665092436442138,-0.2741662983174456
0.09333333333333335,0.0037684607242701082,4.504477859893108e-05,1.3572481084595585,0.07341750561701277,0.0006289996397152839,-0.3227689510381645
0.10333333333333333,0.004550353251851418,5.203823158197868e-05,1.3551974999734773,0.08103195224957854,0.0005686904621917807,-0.4180891443508973
0.11333333333333334,0.005398669135916282,5.66603875759392e-05,1.351008632674768,0.08835734733441021,0.0005474101492911753,-0.5429251185032085
0.12333333333333335,0.006313779500122325,5.878573965262535e-05,1.3442753504731733,0.0956658715437613,0.000654294523170016,-0.6645704411286744
0.13333333333333336,0.007299231112541568,5.9950091099798055e-05,1.335461015759341,0.10315132227844678,0.000985914261546179,-0.7475326203761081
0.14333333333333334,0.008360437940711302,6.371481330419791e-05,1.3256676064738269,0.11089274702624197,0.0016145605440168402,-0.766521847644928
0.15333333333333335,0.009503056240684246,7.527510974806156e-05,1.3162223693937363,0.11884639005235739,0.0025531565959860123,-0.7144564171012625
0.16333333333333336,0.010731174749153437,0.00010023879900601577,1.3082918162626656,0.12686136565081885,0.003729321237572935,-0.603439758866672
0.17333333333333334,0.012045723045128494,0.000142888593747644,1.302599212361456,0.13471772534044388,0.0049799923952924775,-0.4595332155760841
0.18333333333333335,0.013443574816045155,0.00020451811241653433,1.2993010787652097,0.14218097985510714,0.006071937758019206,-0.31364193760813097
0.19333333333333336,0.014917698143618308,0.0002823939550188051,1.2980112615936308,0.1490614405364713,0.006745283482750639,-0.19113200343588252
0.20333333333333337,0.016458392809616515,0.00036962801352782523,1.2979240426638483,0.1552631471097706,0.006770327590473357,-0.10262293716435755
0.21333333333333337,0.018055279841056485,0.0004559930617355083,1.298092711589691,0.16080845098624086,0.006004380028526526,-0.038310776174792414
0.22333333333333336,0.01969947578329946,0.0005295042384128618,1.2977932744096363,0.16583054603484293,0.0044351041122730195,0.03188627745234826
0.23333333333333336,0.021385357075360274,0.0005785492230221872,1.2969235914222055,0.17053539739181522,0.0021987512814360052,0.15067114980879648
0.24333333333333337,0.023111415087092767,0.0005942250452862661,1.2963084471638413,0.1751435993299782,-0.0004346913396944611,0.35826268920937954
0.25333333333333335,0.024879915100730544,0.0005724556377048073,1.2977352014111168,0.17982863273387348,-0.0031113939360643906,0.672906644720486
0.26333333333333336,0.02669545695790945,0.0005153075352004701,1.3035915425944125,0.18466858848183793,-0.0054713815920617425,1.0734942420591287
0.2733333333333334,0.028562911608143143,0.00043088382825496756,1.3160453795554037,0.18962332307825602,-0.007235666490441604,1.4928013113125642
0.2833333333333334,0.03048540899133865,0.0003314078877505782,1.3359461138630897,0.1945403097932507,-0.008275827504823929,1.8282945876133874
0.2933333333333334,0.032462901815484495,0.00022976459610885797,1.3618766853919415,0.1991839882512103,-0.008639287805684534,1.9712589076897122
