time_s,x_m,y_m,phi_rad,vx_m_s,vy_m_s,omega_rad_s
0.03333333333333333,1.630777169214502e-05,-2.4859144676173026e-06,2.0902608704268333e-05,0.00013827363352285699,-2.0334667762539893e-05,0.08826887055014956
0.043333333333333335,1.742960243710006e-05,-2.6708297793413272e-06,0.0001369242300729715,0.00013431595088706503,-1.783617059226921e-05,0.15932358450408074
0.05333333333333334,1.927963102703442e-05,-2.9665825575972923e-06,0.0005266373455202018,0.0001190849817864579,-1.1320416778506821e-05,0.3343669079151148
0.06333333333333334,2.1214004346989637e-05,-3.244240559011325e-06,0.0017009594707409579,8.381296209764854e-05,1.015341371922195e-06,0.6799418874744266
0.07333333333333333,2.255833791411567e-05,-3.352975607379323e-06,0.004864269052482831,2.5521511447464744e-05,1.960971845559634e-05,1.2928874817339417
0.08333333333333334,2.2810407720347152e-05,-3.1584989445551546e-06,0.012525500691823725,-4.9291625552968745e-05,4.244372419061987e-05,2.2854396412156026
0.09333333333333335,2.1759776207634984e-05,-2.5798535689538033e-06,0.02918745335412347,-0.00012607777997832763,6.49610129354268e-05,3.7524854068232814
0.10333333333333333,1.9510788176312314e-05,-1.6193070405738928e-06,0.06171478357120402,-0.0001868640891198457,8.088275384456963e-05,5.722353943240683
0.11333333333333334,1.6436241440106416e-05,-3.807238338865391e-07,0.11872541655539862,-0.00021531276923892614,8.356958208329061e-05,8.10520015870447
0.12333333333333335,1.3098422873787621e-05,9.288633121455013e-07,0.208447300220851,-0.0002005871839840864,6.76118255954923e-05,10.664344788127561
0.13333333333333336,1.0159006890901358e-05,2.0194774564658845e-06,0.33522444209652624,-0.00013964973633866942,3.035408523425679e-05,13.03636097739423
0.14333333333333334,8.278438106518416e-06,2.5634563425829047e-06,0.4960834794300245,-3.8079387832994926e-05,-2.699314354243174e-05,14.809119877678967
0.15333333333333335,8.00193657173163e-06,2.262097017769989e-06,0.6794230298543577,9.056607706726938e-05,-9.902638074568656e-05,15.63795846455324
0.16333333333333336,9.642065844665197e-06,9.202937038358812e-07,0.8672549877490805,0.0002268846267622199,-0.00017685722976892477,15.354652482377649
