time_s,x_m,y_m,phi_rad,vx_m_s,vy_m_s,omega_rad_s
0.03333333333333333,1.2904718819144075e-05,3.6078831926412175e-05,1.381175646629868,0.001436555293621296,-9.866572314812561e-05,0.1764742802850494
0.043333333333333335,1.878750381163499e-05,3.656431571890711e-05,1.380509487244476,0.0018873795159637737,-0.00018392933867362427,0.2903816581121347
0.05333333333333334,3.210675212015116e-05,3.636394663898513e-05,1.3813807462305854,0.0028073254793599053,-0.000345968334994203,0.485862876988988
0.06333333333333334,5.598285691314073e-05,3.366973897097996e-05,1.386653670432442,0.004231249021868236,-0.0005571250571188597,0.692938098688018
0.07333333333333333,9.507194055226666e-05,2.691007321844302e-05,1.3977041698841997,0.006205003279600673,-0.0007597111261868702,0.8095078261472953
0.08333333333333334,0.00015537533297090494,1.5638616716261096e-05,1.4128960842923028,0.008773961935543539,-0.0008665847494496811,0.7302270481388391
0.09333333333333335,0.00024384831041693848,1.1551287727423803e-06,1.4276314197401936,0.011967354816123689,-0.0007768819588281592,0.3914599569886919
0.10333333333333333,0.00036783007563915616,-1.336281734438076e-05,1.435997857848219,0.01578454766928442,-0.00040122175541438626,-0.19072867111252523
0.11333333333333334,0.0005344072499810213,-2.329687453610259e-05,1.433133945523524,0.02018919907705158,0.00031426603011922813,-0.9111403313894327
0.12333333333333335,0.0007498504524747701,-2.351363669813413e-05,1.4171998275332092,0.025112829545118877,0.0013751725568177013,-1.6008701889260712
0.13333333333333336,0.001019225529729258,-9.483813490866528e-06,1.390099570183545,0.03046492163006267,0.002742509365062069,-2.0768304160899773
0.14333333333333334,0.0013462619445585742,2.1871187185999846e-05,1.3568756669836788,0.03614453187249884,0.004350779079170223,-2.195582184910168
0.15333333333333335,0.0017334539780049976,7.199862886041995e-05,1.3242572683547331,0.04204817578184137,0.0061314610220353505,-1.8932961448212855
0.16333333333333336,0.002182335633118872,0.00014127125679929005,1.2990019395895742,0.04807007490879574,0.008030078447001942,-1.202105968218171
0.17333333333333334,0.0026937318792991456,0.00022990640674500561,1.2864462740252454,0.05409389443777679,0.010008293110640677,-0.2422900252903138
0.18333333333333335,0.0032677814711327023,0.0003386424084213626,1.2895193738115012,0.05997965864442173,0.012030746044833016,0.8045804382068289
0.19333333333333336,0.0039035578510075416,0.0004687120801462793,1.3081743514229007,0.06555465885009379,0.014045298328162311,1.7345397448543523
0.20333333333333337,0.004598226049715624,0.0006210785145878715,1.3392637591763117,0.07062060775840698,0.015969934331528723,2.3648862310676666
0.21333333333333337,0.005345993896502964,0.0007953369232392049,1.3769919450595083,0.07498796733668152,0.017697261104726927,2.5744257788602285
0.22333333333333336,0.006137346145109095,0.0009888622805015311,1.41407159686959,0.07853958464756969,0.019119378587030972,2.3309312063494465
0.23333333333333336,0.006959394702762936,0.0011966850348864384,1.4434417860070319,0.08130966062828074,0.02016577936955007,1.6973821388446488
0.24333333333333337,0.007798169755320522,0.001412316409489094,1.4600305626289662,0.08354624167102938,0.020839403300298584,0.8136130566458775
