time_s,x_m,y_m,phi_rad,vx_m_s,vy_m_s,omega_rad_s
0.03333333333333333,0.0012488942575945437,9.176800470231764e-05,1.3532864394205482,0.031475330544645276,0.003353303216927681,-0.43391076853877486
0.043333333333333335,0.0014323617175619862,0.00011044540567857768,1.3500011304297015,0.03609005517336128,0.0038933597428221695,-0.4455388707531318
0.05333333333333334,0.001785996032458827,0.00014747625477189069,1.3445067936198658,0.0441737330285608,0.00483787846853174,-0.45159839296402504
0.06333333333333334,0.002287237443739061,0.0002020219706520913,1.3383992105428997,0.0539962146624565,0.005966676617424178,-0.43102522931541787
0.07333333333333333,0.002910304134240529,0.0002723906848497842,1.3330750929161947,0.0639771104464874,0.00704660192077052,-0.3741613127060277
0.08333333333333334,0.0036315145567796313,0.0003556827554728542,1.3292878653330442,0.07314944072993741,0.0078882225592538,-0.2884871735174737
0.09333333333333335,0.004432178680347312,0.00044759307571273267,1.3271378176001536,0.08120193372930433,0.008373802350120356,-0.19313069871837427
0.10333333333333333,0.005299075897618575,0.0005426149745700381,1.3263311914400648,0.08826503743127789,0.008465551763430012,-0.10891370314178708
0.11333333333333334,0.006223752589096664,0.0006348142193872407,1.3264363142021436,0.09467330832603979,0.008205127911879858,-0.05069058117256577
0.12333333333333335,0.0072019312598238724,0.000719132594505123,1.3269841436729148,0.10081259395394312,0.007704099746788014,-0.02359920501832627
0.13333333333333336,0.008233509804734692,0.0007928037788610476,1.3274923499386946,0.10704029783634657,0.007119766663866101,-0.02115645001862933
0.14333333333333334,0.009322709850137317,0.0008562389361464477,1.327494614799059,0.1136350028046149,0.006617325843606156,-0.023333137236594345
0.15333333333333335,0.010477508070547596,0.0009128058710360566,1.3266336989674612,0.12075082078102464,0.0063296776085173916,0.004844043197110105
0.16333333333333336,0.011707923740442725,0.0009674974743922182,1.3250165833206016,0.1283762594822582,0.006330477184176663,0.11135618832225302
0.17333333333333334,0.013023361826459382,0.0010251493182091682,1.3234436877207425,0.1363100732115443,0.0066304248288968585,0.3484600187117551
0.18333333333333335,0.01442971004989161,0.0010891789392848943,1.323706958967386,0.14416578485349338,0.007194247920288547,0.7554657522383532
0.19333333333333336,0.01592686831796692,0.0011614526991301337,1.3286709385971593,0.15141145219474056,0.007964913282503766,1.3358609904097547
0.20333333333333337,0.01750700970362113,0.0012430662244645222,1.3418043469739815,0.15744646779488136,0.008879920626863472,2.037943989176639
0.21333333333333337,0.019153668350437823,0.0013351784297977946,1.366093830190575,0.161713740515074,0.009873418623982892,2.7524504572665074
0.22333333333333336,0.020841853529375884,0.0014390701215948912,1.4022117315844826,0.16383867928817372,0.010870774989120941,3.337302727881417
0.23333333333333336,0.022539954138669997,0.0015552910942273346,1.4471507616188137,0.16377141969853543,0.011789317436380706,3.6659778245163936
0.24333333333333337,0.024214410696944026,0.001682606601552056,1.4945476459128477,0.16188906978086187,0.012554664095852036,3.678116508904619
0.25333333333333335,0.02583737405680925,0.0018177095520781812,1.5372408875764496,0.15900428117230472,0.013129383769081238,3.402639700556258
0.26333333333333336,0.027395676109384856,0.0019561925068782224,1.5707617132679437,0.15624200814124017,0.013538985907254091,2.935837228190704
0.2733333333333334,0.028897520347745766,0.0020944076771743725,1.5952084098889134,0.15479293842831282,0.013878023208491672,2.3854748449298264
0.2833333333333334,0.030372917018122912,0.002231232532317134,1.6138645616482368,0.15561235251984307,0.014288077199847217,1.8165115381633212
0.2933333333333334,0.03186624839960525,0.0023688536401616097,1.62960495985525,0.15917247389868883,0.014913703324758311,1.233451334227743
0.3033333333333334,0.033423478949351465,0.002512233160998678,1.6421242881819023,0.16536485817599406,0.01585334239946562,0.6069029716979277
0.31333333333333335,0.035079673870159554,0.002667587773872354,1.6482627166282615,0.17358591466159032,0.017124188038980477,-0.08072490437876112
0.32333333333333336,0.03685222970641443,0.002840526518367974,1.6447944806974042,0.18295653978759102,0.018653287037427788,-0.8065030056293598
0.33333333333333337,0.038741697339375915,0.0030344790392127464,1.6309767527524013,0.19257337187463272,0.020296238063496105,-1.5131413293484541
0.3433333333333334,0.04073776602957919,0.0032498403405754202,1.6087944386536446,0.20169326993651293,0.021874950561607178,-2.1383268579614603
0.3533333333333334,0.04282589238527204,0.0034839793956293304,1.5811813835133022,0.20980554359043022,0.02322038638673242,-2.6402211479613324
0.3633333333333334,0.04499115496860634,0.0037320322817950497,1.5501641455308475,0.21661044986870262,0.02420601220819211,-3.0013110951378286
0.3733333333333334,0.047218806140050223,0.003988126924192625,1.5164627354784308,0.22195909483846554,0.024762131476528934,-3.2145915938348644
0.3833333333333334,0.049493278761798765,0.004246601955927075,1.4805036465979273,0.2258051918844959,0.024868687880906126,-3.2700776735293333
0.3933333333333334,0.0517977768946339,0.004502781134054596,1.4436660645357131,0.2281878257960882,0.024532353256859173,-3.155792785559201
0.4033333333333334,0.05411538652122614,0.004753053372204554,1.408614446229674,0.2292336563580048,0.02376024663839967,-2.8721486839713974
0.4133333333333334,0.0564311055277389,0.004994244220089649,1.3784047152519252,0.22915575030496693,0.022544964943727402,-2.4464374906063444
0.4233333333333334,0.05873365724192327,0.005222567975426647,1.3552798861124384,0.22823508567219053,0.02087180500167047,-1.934232448008557
0.4333333333333334,0.06101621199583036,0.005432765073292243,1.3397641132028768,0.22678711176221367,0.01874899283282664,-1.4048829854595182
0.4433333333333334,0.06327604648839806,0.0056181646521708565,1.3307626605561116,0.22512606613235325,0.016248534828044905,-0.9197373194670283
0.4533333333333334,0.06551369623626604,0.0057721350539965575,1.3264119823947582,0.22353878024321336,0.013535462857700666,-0.515931819238212
0.46333333333333343,0.06773215418274278,0.005890615024135854,1.324987139452127,0.2222712031338709,0.0108638471569421,-0.20379007901040913
0.4733333333333334,0.06993644721442512,0.005974573686384665,1.3255282780125817,0.22152234524352993,0.008531637903784152,0.023306806626940322
0.4833333333333334,0.07213347459431063,0.0060309544241680686,1.327693292984162,0.22143729375601384,0.006807673074748528,0.17464369696636434
0.4933333333333334,0.0743318099568972,0.00607129011765412,1.3312838329722272,0.22209436144474584,0.0058610877459085685,0.2523303134010915
0.5033333333333334,0.07654114004339933,0.006108509042480614,1.3357961193634917,0.22348858659667586,0.005724765457965859,0.2502242769141949
0.5133333333333334,0.07877115459621319,0.006153514258121495,1.3402518584065046,0.22552045277063648,0.006308231626979086,0.16016413527649986
0.5233333333333334,0.08102993803125991,0.006213170565240901,1.3433607278570077,0.22800099417160163,0.007450615322912489,-0.019273036987669634
0.5333333333333334,0.08332226471958581,0.006290416165159225,1.3438104595011238,0.2306803965861105,0.008985521265875047,-0.27616516121815265
0.5433333333333334,0.08564848171407645,0.006385948361865632,1.3405249786667532,0.23329776661384194,0.010787097645666386,-0.583437012057904
0.5533333333333335,0.0880045704917919,0.006500253794309404,1.3328932367737831,0.23563904295024662,0.012780064327051694,-0.902492605173723
0.5633333333333335,0.09038356211700653,0.0066348520306103425,1.3209568183640221,0.23758366695282956,0.014916808113067863,-1.1915416987072347
0.5733333333333335,0.09277782631225868,0.00679226912045463,1.30552572350721,0.23912257427079425,0.017140529179540148,-1.4164792276727391
