t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.6200, -1.8800, -2.1700, 6.2178, -19.0401, 4.7600, -9.5201, -14.3459, 26.0447, -13.5307, 0.3500, 0.0000, 0.0000
0.6300, -3.3700, -0.4800, 6.2222, 4.7598, 11.8999, 0.0000, -13.5400, 25.8964, -14.0905, 0.3500, 0.0000, 0.0000
0.6400, 1.0200, 1.3200, 6.2256, -14.2798, 2.3799, -2.3799, -12.5523, 27.4673, -13.6155, 0.3500, 0.0000, 0.0000
0.6500, -0.4400, -0.5000, 6.2278, 0.0000, 7.1399, -2.3799, -14.2853, 26.9801, -14.2188, 0.3500, 0.0000, 0.0000
0.6600, -2.0300, -2.7800, 6.2300, 0.0000, 9.5201, -2.3799, -15.6437, 28.1846, -14.7529, 0.3500, 0.0000, 0.0000
0.6700, 0.4500, -0.3600, 6.2300, -9.5196, -7.1402, -7.1402, -15.9897, 28.3249, -15.7471, 0.3500, 0.0000, 0.0000
0.6800, 0.5300, 0.6100, 6.2256, 0.0000, 0.0000, -7.1402, -15.9414, 28.4009, -15.5869, 0.3500, 0.0000, 0.0000
0.6900, -3.0300, 2.0700, 6.2222, -16.6602, 14.2798, -2.3799, -15.8711, 29.3259, -15.6734, 0.3500, 0.0000, 0.0000
0.7000, 0.3300, -0.8600, 6.2200, -21.4195, 16.6602, 0.0000, -14.8160, 29.1683, -15.3895, 0.3500, 0.0000, 0.0000
0.7100, 1.7000, 0.6000, 6.2189, -19.0396, 11.8999, -2.3799, -12.7138, 28.8038, -14.8831, 0.3500, 0.0000, 0.0000
0.7200, -0.5400, 1.8400, 6.2178, 2.3794, 11.8999, -4.7603, -13.4327, 29.9476, -15.2247, 0.3500, 0.0000, 0.0000
0.7300, 1.8500, 0.2500, 6.2167, -4.7598, 19.0401, -4.7603, -14.8946, 29.2614, -14.6097, 0.3500, 0.0000, 0.0000
0.7400, 1.1500, -0.9600, 6.2156, -2.3794, 11.8999, 2.3799, -16.0058, 29.3260, -14.8780, 0.3500, 0.0000, 0.0000
0.7500, -0.8000, -4.8900, 6.2144, 9.5205, 0.0000, -2.3804, -17.8635, 30.0608, -15.1954, 0.3500, 0.0000, 0.0000
0.7600, 2.0000, 1.7900, 6.2133, -14.2794, 14.2798, -7.1402, -16.9102, 29.7868, -15.2007, 0.3500, 0.0000, 0.0000
0.7700, 0.2500, 2.6100, 6.2100, -2.3794, 14.2803, 0.0000, -16.8892, 29.1182, -15.5153, 0.3500, 0.0000, 0.0000
0.7800, -2.8300, -1.0000, 6.2044, -23.7999, -2.3799, 2.3801, -15.2144, 28.6866, -16.2373, 0.3500, 0.0000, 0.0000
0.7900, -0.3500, -0.4800, 6.2000, 0.0000, 0.0000, 2.3799, -13.4464, 29.6066, -15.4841, 0.3500, 0.0000, 0.0000
0.8000, -1.5400, 2.1300, 6.1989, 0.0000, 0.0000, -9.5198, -12.7313, 29.7315, -15.0794, 0.3500, 0.0000, 0.0000
0.8100, -1.6500, 0.5600, 6.2000, -9.5198, 14.2798, -16.6600, -13.6876, 28.5093, -14.8981, 0.3500, 0.0000, 0.0000
0.8200, 1.0500, -1.6700, 6.2011, 0.0000, 11.8999, 0.0000, -14.9163, 28.9406, -15.3754, 0.3500, 0.0000, 0.0000
0.8300, -2.1400, 2.4600, 6.2033, 4.7600, 28.5602, -4.7600, -15.9079, 28.0000, -15.7289, 0.3500, 0.0000, 0.0000
0.8400, 1.1400, 0.8200, 6.2033, -21.4200, 19.0396, -2.3799, -15.0781, 27.4008, -15.8080, 0.3500, 0.0000, 0.0000
0.8500, -0.8000, 1.2300, 6.2022, -7.1402, 19.0401, 0.0000, -14.7839, 26.8572, -15.5557, 0.3500, 0.0000, 0.0000
0.8600, -1.6500, -1.7700, 6.2000, -9.5201, 7.1397, -4.7600, -14.0196, 26.7573, -15.6699, 0.3500, 0.0000, 0.0000
0.8700, 1.7600, 0.1900, 6.1989, 0.0000, -21.4200, -11.8999, -13.9323, 27.0602, -14.9643, 0.3500, 0.0000, 0.0000
0.8800, -1.0600, 0.4900, 6.1989, -4.7600, 0.0000, 0.0000, -14.7359, 30.1910, -14.5966, 0.3500, 0.0000, 0.0000
0.8900, 0.7100, 1.7300, 6.2011, -4.7600, 19.0401, -2.3801, -14.3991, 30.0406, -14.8997, 0.3500, 0.0000, 0.0000
0.9000, 0.8600, 1.0400, 6.2044, -16.6597, 9.5201, -2.3801, -14.7045, 30.1565, -15.2820, 0.3500, 0.0000, 0.0000
0.9100, -1.2300, -2.2700, 6.2078, -11.8999, 16.6597, -9.5201, -15.7566, 28.5421, -14.5362, 0.3500, 0.0000, 0.0000
0.9200, 0.0300, 0.6900, 6.2100, -14.2798, 16.6597, -19.0399, -15.1550, 27.8039, -14.7187, 0.3500, 0.0000, 0.0000
0.9300, 0.2200, 2.4800, 6.2089, -7.1399, 21.4195, -7.1399, -15.0496, 27.0989, -14.3818, 0.3500, 0.0000, 0.0000
0.9400, -0.0800, -0.5500, 6.2089, -11.8999, 26.1798, -9.5201, -14.6827, 29.4254, -14.3325, 0.3500, 0.0000, 0.0000
0.9500, 0.0200, -0.8500, 6.2067, -11.8999, 23.7999, 2.3801, -14.5090, 27.9672, -13.5837, 0.3500, 0.0000, 0.0000
0.9600, -0.7200, -1.3000, 6.2078, 7.1399, 2.3799, -9.5198, -14.1881, 29.0238, -12.2305, 0.3500, 0.0000, 0.0000
0.9700, -0.3900, 3.0300, 6.2111, -2.3799, 7.1397, 16.6600, -13.9882, 30.6440, -13.0955, 0.3500, 0.0000, 0.0000
0.9800, 1.3200, 1.1100, 6.2111, 21.4200, 2.3799, -52.3601, -15.1019, 31.7178, -12.4150, 0.3500, 0.0000, 0.0000
0.9900, -2.0300, -3.4200, 6.2178, -11.8999, -9.5201, -7.1402, -14.8943, 31.6968, -13.8495, 0.3500, 0.0000, 0.0000
1.0000, -3.1400, 3.7600, 6.2178, 71.3999, 0.0000, 0.0000, -14.9915, 32.6136, -14.4527, 0.3500, 0.0000, 0.0000
1.0100, 0.6000, 4.4700, 6.2178, -7.1399, 11.8999, 2.3801, -14.5656, 32.7320, -14.7398, 0.3500, 0.0000, 0.0000
1.0200, 1.5700, -2.2200, 6.2178, 11.9002, -7.1402, -16.6597, -15.5427, 34.1057, -14.6199, 0.3500, 0.0000, 0.0000
1.0300, -1.0700, -0.1200, 6.2178, 7.1399, 14.2798, 0.0000, -16.9232, 33.8138, -14.9485, 0.3500, 0.0000, 0.0000
1.0400, 0.2800, -0.0700, 6.2178, -9.5201, 4.7598, -7.1399, -16.2085, 34.4718, -14.7798, 0.3500, 0.0000, 0.0000
1.0500, -0.1700, 1.1700, 6.2156, -9.5201, 4.7598, -16.6600, -15.3737, 34.5155, -14.7949, 0.3500, 0.0000, 0.0000
1.0600, -0.1900, -0.6000, 6.2133, -2.3799, 11.9004, 0.0000, -16.2703, 33.6332, -15.2733, 0.3500, 0.0000, 0.0000
1.0700, -0.0800, 0.0900, 6.2100, -2.3801, 0.0000, -2.3799, -15.6995, 33.8718, -13.7586, 0.3500, 0.0000, 0.0000
1.0800, -2.2400, -1.6300, 6.2089, 0.0000, 4.7598, 7.1402, -15.0343, 34.7640, -13.5278, 0.3500, 0.0000, 0.0000
1.0900, -1.4100, 1.5800, 6.2111, -26.1803, 26.1803, -4.7600, -15.1581, 31.9638, -15.0375, 0.3500, 0.0000, 0.0000
1.1000, 4.0800, 2.0100, 6.2133, 9.5201, 28.5602, -9.5201, -14.9106, 30.8969, -13.1064, 0.3500, 0.0000, 0.0000
1.1100, -1.0300, -2.2200, 6.2122, -4.7598, 4.7603, 0.0000, -15.6379, 33.5637, -12.8915, 0.3500, 0.0000, 0.0000
1.1200, -5.7600, 1.1700, 6.2122, -16.6597, 9.5196, 26.1800, -15.4087, 33.4032, -15.0101, 0.3500, 0.0000, 0.0000
1.1300, 2.4900, 0.2000, 6.2133, -21.4200, 0.0000, -9.5201, -15.5173, 32.1539, -14.8489, 0.3500, 0.0000, 0.0000
1.1400, -0.9600, 1.0300, 6.2133, -11.8999, 23.7999, -14.2798, -16.2665, 30.9154, -13.4649, 0.3500, 0.0000, 0.0000
1.1500, -2.4900, 0.5600, 6.2133, 47.6003, 16.6600, -7.1399, -17.7374, 30.3844, -12.8333, 0.3500, 0.0000, 0.0000
1.1600, -1.1600, 1.0500, 6.2144, 0.0000, 19.0401, -9.5201, -15.9688, 28.7134, -15.1877, 0.3500, 0.0000, 0.0000
1.1700, 1.4300, 0.9100, 6.2144, 0.0000, 11.8999, -2.3801, -16.0084, 27.0592, -15.3567, 0.3500, 0.0000, 0.0000
1.1800, 0.3700, -0.5700, 6.2122, -9.5201, 21.4198, 0.0000, -15.2417, 26.1518, -14.2843, 0.3500, 0.0000, 0.0000
1.1900, -4.0600, 3.1500, 6.2100, -9.5201, 16.6600, 21.4200, -15.9513, 26.0723, -16.5909, 0.3500, 0.0000, 0.0000
1.2000, 1.7900, -0.4000, 6.2067, -42.8400, 4.7600, -16.6600, -15.2544, 26.6666, -16.5077, 0.3500, 0.0000, 0.0000
1.2100, 1.6200, -0.7600, 6.2044, -14.2798, 4.7600, -7.1397, -15.2056, 27.1297, -16.5774, 0.3500, 0.0000, 0.0000
1.2200, -2.0800, 0.5500, 6.2033, 11.8999, 14.2801, -4.7598, -15.5163, 27.9407, -17.4609, 0.3500, 0.0000, 0.0000
1.2300, 0.4700, 0.9800, 6.2022, -16.6597, -7.1399, -23.7999, -14.7762, 28.7010, -15.7249, 0.3500, 0.0000, 0.0000
1.2400, -1.3800, -0.1800, 6.2033, 0.0000, 11.8999, 0.0000, -14.7290, 30.1927, -16.0844, 0.3500, 0.0000, 0.0000
1.2500, -2.3100, -0.9600, 6.2044, 0.0000, 2.3801, -9.5201, -15.9693, 30.1914, -16.0753, 0.3500, 0.0000, 0.0000
1.2600, 0.2500, 1.8400, 6.2056, 0.0000, 21.4200, -9.5201, -15.4083, 30.7265, -15.9179, 0.3500, 0.0000, 0.0000
1.2700, 0.1800, -0.5400, 6.2067, 14.2798, 9.5201, -2.3799, -16.5050, 32.1346, -16.1436, 0.3500, 0.0000, 0.0000
1.2800, -0.5700, -2.0400, 6.2089, -7.1402, 2.3799, -23.7999, -15.8494, 31.7781, -15.5086, 0.3500, 0.0000, 0.0000
1.2900, 0.3200, 0.0900, 6.2111, 23.8004, 21.4198, 4.7598, -15.0804, 34.3291, -16.7706, 0.3500, 0.0000, 0.0000
1.3000, -0.6600, -1.7400, 6.2156, 0.0000, 9.5201, 4.7598, -15.2126, 32.7187, -15.8845, 0.3500, 0.0000, 0.0000
1.3100, -0.0800, -1.6000, 6.2200, -2.3799, 0.0000, -4.7598, -15.2981, 32.2253, -15.6596, 0.3500, 0.0000, 0.0000
1.3200, -1.8200, 1.1200, 6.2267, -7.1402, 7.1402, 45.2199, -16.3592, 33.8435, -19.0964, 0.3500, 0.0000, 0.0000
1.3300, 2.0300, 1.1600, 6.2322, 7.1402, 26.1798, -2.3799, -16.4756, 34.1341, -16.2305, 0.3500, 0.0000, 0.0000
1.3400, -0.1300, -0.4100, 6.2344, 0.0000, 19.0401, 0.0000, -17.2077, 33.9370, -15.5759, 0.3500, 0.0000, 0.0000
1.3500, -4.1600, -0.5700, 6.2367, -16.6597, 2.3799, -7.1402, -16.7317, 34.5530, -16.5641, 0.3500, 0.0000, 0.0000
1.3600, 1.0700, 0.3700, 6.2400, -16.6597, 11.8999, -4.7603, -15.4968, 34.0793, -16.3710, 0.3500, 0.0000, 0.0000
1.3700, 3.3700, 0.0400, 6.2433, -11.8999, 11.8999, 4.7603, -15.0038, 33.8285, -16.4118, 0.3500, 0.0000, 0.0000
1.3800, -0.4300, -1.3700, 6.2467, 0.0000, 11.8999, 0.0000, -15.8600, 33.9385, -16.6471, 0.3500, 0.0000, 0.0000
1.3900, 0.3700, 3.2700, 6.2511, -2.3799, 2.3799, -4.7603, -15.8680, 33.1839, -16.7366, 0.3500, 0.0000, 0.0000
1.4000, 3.5700, 1.0900, 6.2533, 14.2803, 9.5201, -16.6597, -15.9880, 33.3091, -16.1898, 0.3500, 0.0000, 0.0000
1.4100, 1.9100, -1.0500, 6.2544, 4.7598, 14.2798, -14.2798, -16.3543, 32.5092, -15.8183, 0.3500, 0.0000, 0.0000
1.4200, -2.4400, -1.7700, 6.2556, 0.0000, -14.2803, -7.1397, -16.7921, 33.0656, -16.0452, 0.3500, 0.0000, 0.0000
1.4300, 2.8500, -1.0500, 6.2578, -21.4200, 7.1397, 11.8999, -15.9309, 31.2322, -17.4960, 0.3500, 0.0000, 0.0000
1.4400, 1.4000, 0.0100, 6.2578, -19.0396, 11.8999, 0.0000, -15.8948, 30.8521, -17.3710, 0.3500, 0.0000, 0.0000
1.4500, -2.9700, 2.9300, 6.2567, -21.4200, 19.0396, -4.7598, -15.4380, 30.1528, -17.4732, 0.3500, 0.0000, 0.0000
1.4600, -1.5800, 1.8100, 6.2567, -2.3799, 4.7603, -19.0396, -15.6227, 29.9615, -16.2718, 0.3500, 0.0000, 0.0000
1.4700, 2.4300, -0.9200, 6.2544, 0.0000, 4.7603, -9.5201, -15.4157, 29.8093, -16.7500, 0.3500, 0.0000, 0.0000
1.4800, 2.2000, -2.2500, 6.2522, -2.3799, 0.0000, -7.1397, -15.8853, 32.2436, -16.4639, 0.3500, 0.0000, 0.0000
1.4900, -0.5100, 2.0700, 6.2522, -35.7003, -38.0797, -21.4200, -16.0382, 33.5256, -15.7615, 0.3500, 0.0000, 0.0000
1.5000, 2.8800, -4.0700, 6.2533, -14.2803, 9.5201, -14.2803, -16.4549, 32.1919, -16.1313, 0.3500, 0.0000, 0.0000
1.5100, -0.9300, 1.0500, 6.2544, 0.0000, 16.6602, -9.5201, -18.6100, 31.2892, -16.6249, 0.3500, 0.0000, 0.0000
1.5200, -2.5000, 0.1100, 6.2556, -11.8999, 4.7598, -9.5201, -18.0528, 31.6231, -16.3577, 0.3500, 0.0000, 0.0000
1.5300, 0.0600, 1.1600, 6.2556, -2.3804, 19.0396, -2.3804, -16.2704, 29.8358, -16.7770, 0.3500, 0.0000, 0.0000
1.5400, 3.9200, 1.2900, 6.2567, -11.8999, 0.0000, -7.1402, -16.1788, 32.7283, -16.1267, 0.3500, 0.0000, 0.0000
1.5500, -1.2300, -0.5400, 6.2567, -7.1402, 4.7598, -7.1402, -16.7347, 31.5358, -16.1188, 0.3500, 0.0000, 0.0000
1.5600, -0.1700, -1.1600, 6.2578, -9.5201, 14.2798, 126.1396, -16.0953, 31.4287, -15.3911, 0.3500, 0.0000, 0.0000
1.5700, -2.8700, -0.1800, 6.2578, 0.0000, 11.8999, -7.1397, -16.5660, 33.8578, -15.7721, 0.3500, 0.0000, 0.0000
1.5800, 1.1200, -0.5800, 6.2578, -9.5201, 4.7598, -11.8999, -15.5920, 33.9557, -15.3476, 0.3500, 0.0000, 0.0000
1.5900, 0.6700, -1.3500, 6.2578, -14.2798, 0.0000, 0.0000, -15.5765, 34.8186, -14.8096, 0.3500, 0.0000, 0.0000
1.6000, -4.7200, 3.6100, 6.2589, 0.0000, 11.8999, -4.7598, -15.7220, 35.0021, -14.9830, 0.3500, 0.0000, 0.0000
1.6100, 5.4600, -0.2700, 6.2600, -4.7598, 21.4200, -9.5201, -16.7327, 35.5667, -15.5152, 0.3500, 0.0000, 0.0000
1.6200, 2.0300, 1.0400, 6.2611, -9.5196, 0.0000, -4.7603, -17.2784, 36.1615, -15.7533, 0.3500, 0.0000, 0.0000
1.6300, -2.1800, -1.0700, 6.2622, -11.8999, 9.5201, 0.0000, -17.5273, 35.7870, -17.6755, 0.3500, 0.0000, 0.0000
1.6400, -0.4100, -0.3100, 6.2611, -2.3799, 11.8999, 14.2798, -16.4887, 35.4500, -19.3414, 0.3500, 0.0000, 0.0000
1.6500, 2.7900, 1.4800, 6.2578, -35.6998, 2.3799, -7.1402, -16.2624, 35.6990, -18.4346, 0.3500, 0.0000, 0.0000
1.6600, 0.1800, 0.0200, 6.2544, -4.7603, 7.1397, 2.3799, -16.3855, 36.1248, -17.0397, 0.3500, 0.0000, 0.0000
1.6700, -4.5600, 1.2300, 6.2511, -7.1397, 9.5201, -2.3799, -16.0843, 35.9947, -15.2699, 0.3500, 0.0000, 0.0000
1.6800, -1.0500, -1.0400, 6.2511, 4.7598, 26.1798, -30.9396, -16.7371, 33.1242, -15.3470, 0.3500, 0.0000, 0.0000
1.6900, 3.2500, -0.5000, 6.2511, -23.7999, 16.6602, 0.0000, -16.0760, 35.5239, -15.5544, 0.3500, 0.0000, 0.0000
1.7000, 0.7300, 0.7800, 6.2533, 0.0000, 26.1798, -14.2803, -16.9213, 33.9015, -15.5244, 0.3500, 0.0000, 0.0000
1.7100, -0.9100, 0.8400, 6.2544, -7.1402, 7.1399, -7.1397, -16.6369, 32.0168, -16.7295, 0.3500, 0.0000, 0.0000
1.7200, -1.7300, -1.8300, 6.2522, 0.0000, 11.8999, -2.3799, -16.2760, 32.3978, -16.3909, 0.3500, 0.0000, 0.0000
1.7300, -3.1900, 4.5900, 6.2478, 0.0000, 7.1402, -7.1397, -14.9687, 30.3509, -15.6658, 0.3500, 0.0000, 0.0000
1.7400, -4.8700, -0.9200, 6.2456, -7.1402, 7.1402, -2.3799, -15.0004, 29.1548, -16.9023, 0.3500, 0.0000, 0.0000
1.7500, 1.1900, -0.1300, 6.2422, 0.0000, 28.5599, -9.5201, -16.5374, 28.5885, -15.9275, 0.3500, 0.0000, 0.0000
1.7600, 3.8500, -2.0300, 6.2378, -7.1402, 16.6600, -14.2798, -17.6022, 28.0265, -15.0176, 0.3500, 0.0000, 0.0000
1.7700, -2.5700, -3.7500, 6.2344, 4.7603, 9.5201, -19.0401, -18.6345, 29.0484, -16.1709, 0.3500, 0.0000, 0.0000
1.7800, 1.0000, -3.0800, 6.2322, 0.0000, 11.9002, -11.8999, -17.6020, 28.9334, -16.9136, 0.3500, 0.0000, 0.0000
1.7900, 0.9800, 2.0600, 6.2289, -2.3799, 23.7999, -9.5201, -17.1869, 28.6774, -16.5290, 0.3500, 0.0000, 0.0000
1.8000, -4.7100, -1.4900, 6.2267, -21.4200, 7.1399, -28.5602, -17.2046, 28.8197, -15.4793, 0.3500, 0.0000, 0.0000
