t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.1600, 1.5600, 0.4200, 6.2022, -4.7598, 2.3799, 0.0000, -14.0977, 21.7547, -15.0607, 0.3500, 0.0000, 0.0000
0.1700, 1.1600, 0.4400, 6.2000, -4.7603, 2.3799, -4.7600, -14.2394, 20.5582, -15.4537, 0.3500, 0.0000, 0.0000
0.1800, 1.0900, -0.0700, 6.1956, 0.0000, 23.8001, -59.5000, -15.0164, 19.4923, -13.8755, 0.3500, 0.0000, 0.0000
0.1900, 0.7400, 0.3600, 6.1911, -14.2798, 16.6600, 0.0000, -14.2425, 18.1290, -16.6859, 0.3500, 0.0000, 0.0000
0.2000, 1.0100, 0.3900, 6.1844, 2.3804, 11.8999, 4.7600, -15.5066, 18.0353, -16.9398, 0.3500, 0.0000, 0.0000
0.2100, 2.2300, -0.1200, 6.1767, -7.1402, 0.0000, 0.0000, -15.5215, 17.9793, -16.8158, 0.3500, 0.0000, 0.0000
0.2200, 0.2100, 0.5000, 6.1689, -14.2798, 19.0401, -11.9002, -15.3674, 15.9833, -16.3598, 0.3500, 0.0000, 0.0000
0.2300, 2.6900, 0.6100, 6.1589, -2.3804, 14.2798, 4.7600, -16.4731, 15.8430, -17.6459, 0.3500, 0.0000, 0.0000
0.2400, 1.9400, -0.3200, 6.1478, -2.3799, 4.7598, -11.8999, -16.6121, 15.9834, -17.2823, 0.3500, 0.0000, 0.0000
0.2500, -0.2200, -1.9400, 6.1378, 0.0000, 16.6600, -97.5797, -17.0251, 16.4905, -17.8169, 0.3500, 0.0000, 0.0000
0.2600, 0.8800, -0.5000, 6.1300, -47.5998, 4.7600, -2.3799, -16.8773, 17.9019, -17.0625, 0.3500, 0.0000, 0.0000
0.2700, 0.6600, -0.0200, 6.1222, -19.0396, 16.6600, -7.1399, -15.7480, 18.3899, -15.5782, 0.3500, 0.0000, 0.0000
0.2800, 1.1900, -1.6700, 6.1178, -16.6597, 4.7600, -7.1399, -15.1231, 19.7357, -14.1835, 0.3500, 0.0000, 0.0000
0.2900, 1.1300, -0.1000, 6.1178, 7.1402, 19.0399, 16.6600, -15.0263, 19.8141, -14.3343, 0.3500, 0.0000, 0.0000
0.3000, 0.5600, 1.5800, 6.1200, -7.1402, 7.1399, -19.0399, -13.4602, 20.6648, -12.3556, 0.3500, 0.0000, 0.0000
0.3100, 1.0400, 0.6600, 6.1222, -9.5201, 0.0000, 2.3799, -13.5666, 22.0642, -12.2854, 0.3500, 0.0000, 0.0000
0.3200, 1.1300, -1.3000, 6.1256, 2.3804, -9.5198, -11.8999, -12.6115, 22.1670, -10.9599, 0.3500, 0.0000, 0.0000
0.3300, -0.8300, 0.8800, 6.1300, -11.8999, 7.1399, -4.7600, -11.8663, 21.1430, -10.4570, 0.3500, 0.0000, 0.0000
0.3400, -1.1600, 1.4600, 6.1356, -2.3799, 7.1399, -4.7600, -11.8874, 21.5460, -11.0025, 0.3500, 0.0000, 0.0000
0.3500, 1.9300, 1.9900, 6.1400, 11.8999, 0.0000, -2.3799, -12.0478, 22.0578, -10.7203, 0.3500, 0.0000, 0.0000
0.3600, 1.9300, 0.5400, 6.1444, -19.0401, 11.8999, -9.5201, -11.7592, 22.1480, -11.5499, 0.3500, 0.0000, 0.0000
0.3700, 0.0900, -1.0400, 6.1478, -11.9004, 14.2798, 9.5201, -12.0690, 21.7052, -13.0866, 0.3500, 0.0000, 0.0000
0.3800, 1.3300, 0.1400, 6.1467, 0.0000, 19.0399, 2.3801, -12.2206, 22.5102, -12.4808, 0.3500, 0.0000, 0.0000
0.3900, 1.3700, -0.0100, 6.1444, 0.0000, 7.1399, 0.0000, -12.7749, 23.1932, -11.9459, 0.3500, 0.0000, 0.0000
0.4000, -0.2300, -1.2800, 6.1444, -9.5201, 2.3799, 7.1399, -12.8252, 23.1290, -12.7515, 0.3500, 0.0000, 0.0000
0.4100, 1.5300, 0.6800, 6.1467, 4.7603, 0.0000, 2.3801, -13.6053, 23.9474, -13.5790, 0.3500, 0.0000, 0.0000
0.4200, 1.0700, 0.4200, 6.1478, 0.0000, -4.7600, -11.8999, -12.7231, 24.6100, -12.7231, 0.3500, 0.0000, 0.0000
0.4300, 1.3700, -1.6900, 6.1500, 0.0000, 0.0000, -7.1402, -12.8423, 24.7463, -11.3762, 0.3500, 0.0000, 0.0000
0.4400, -3.0900, -0.1500, 6.1511, -4.7603, 16.6597, -7.1399, -13.9216, 24.3736, -12.3901, 0.3500, 0.0000, 0.0000
0.4500, 2.8400, 1.2700, 6.1533, 0.0000, 19.0399, -7.1399, -14.5810, 24.5357, -13.3046, 0.3500, 0.0000, 0.0000
0.4600, 1.0300, -1.4900, 6.1533, 0.0000, 9.5198, 4.7598, -13.8391, 24.8510, -12.2228, 0.3500, 0.0000, 0.0000
0.4700, -2.4100, -2.0800, 6.1533, -19.0401, 14.2798, -9.5201, -13.4921, 25.4112, -13.2356, 0.3500, 0.0000, 0.0000
0.4800, -0.3500, -0.4600, 6.1556, -9.5201, 11.8999, -14.2798, -13.7755, 25.7585, -12.6378, 0.3500, 0.0000, 0.0000
0.4900, 0.6700, -0.8500, 6.1567, 4.7603, 4.7600, -4.7603, -14.8825, 25.3694, -12.8156, 0.3500, 0.0000, 0.0000
0.5000, -1.1000, 1.0200, 6.1578, -7.1397, 83.2996, 147.5596, -13.7815, 25.6155, -14.9867, 0.3500, 0.0000, 0.0000
0.5100, 1.7200, 0.3800, 6.1556, 0.0000, 9.5201, 0.0000, -13.7009, 25.4585, -14.5639, 0.3500, 0.0000, 0.0000
0.5200, 2.7700, 0.7400, 6.1533, -4.7603, 0.0000, 23.8004, -14.0529, 24.2570, -14.6192, 0.3500, 0.0000, 0.0000
0.5300, -2.1800, -2.0900, 6.1522, -4.7598, 11.8999, -2.3799, -14.7863, 26.1670, -14.7255, 0.3500, 0.0000, 0.0000
0.5400, 0.8800, 2.2000, 6.1533, -4.7598, 14.2798, 2.3799, -14.7199, 26.3931, -14.5507, 0.3500, 0.0000, 0.0000
0.5500, 3.1100, 1.7400, 6.1544, -16.6597, 11.8999, -2.3799, -13.7950, 26.3238, -14.8961, 0.3500, 0.0000, 0.0000
0.5600, -1.0100, -2.1300, 6.1578, 2.3799, 2.3801, 0.0000, -13.9038, 25.6113, -14.1505, 0.3500, 0.0000, 0.0000
0.5700, -0.0200, 1.5800, 6.1622, 4.7603, 21.4200, 0.0000, -14.2630, 25.7184, -14.5170, 0.3500, 0.0000, 0.0000
0.5800, 1.4000, -0.9400, 6.1644, -7.1402, 26.1800, 0.0000, -14.9534, 26.1288, -15.0088, 0.3500, 0.0000, 0.0000
0.5900, 2.7400, 0.8200, 6.1667, -14.2798, 0.0000, 0.0000, -13.8722, 26.4858, -14.5171, 0.3500, 0.0000, 0.0000
0.6000, -2.2200, -1.8500, 6.1689, 21.4200, 21.4200, -14.2798, -14.2361, 25.3772, -13.9584, 0.3500, 0.0000, 0.0000
0.6100, -2.5300, -1.7000, 6.1722, -7.1402, 11.8999, -2.3799, -13.4944, 24.6740, -14.4811, 0.3500, 0.0000, 0.0000
0.6200, 0.0000, 1.4700, 6.1756, 2.3799, 26.1798, -11.9004, -13.3264, 24.3673, -14.6435, 0.3500, 0.0000, 0.0000
0.6300, 2.3100, 1.4200, 6.1778, 7.1397, 21.4200, -9.5201, -13.5758, 23.7976, -14.5410, 0.3500, 0.0000, 0.0000
0.6400, 0.4400, 0.7900, 6.1778, 2.3799, 0.0000, -4.7598, -14.8831, 26.8671, -14.9001, 0.3500, 0.0000, 0.0000
0.6500, -0.7200, 0.2000, 6.1778, 9.5201, 9.5201, -2.3799, -14.7926, 26.8307, -15.5812, 0.3500, 0.0000, 0.0000
0.6600, 2.7200, -0.5500, 6.1767, 0.0000, -4.7598, 0.0000, -14.4172, 27.5883, -15.1548, 0.3500, 0.0000, 0.0000
0.6700, -0.6100, -0.5100, 6.1778, -9.5201, 0.0000, -11.8999, -13.4580, 26.9928, -14.8539, 0.3500, 0.0000, 0.0000
0.6800, 1.4500, -0.4000, 6.1800, -7.1402, 11.8999, -19.0401, -13.2718, 25.4280, -14.2024, 0.3500, 0.0000, 0.0000
0.6900, -0.6900, 2.6400, 6.1833, 2.3799, 14.2798, -4.7603, -13.6425, 25.1288, -14.9568, 0.3500, 0.0000, 0.0000
0.7000, -0.7000, 0.4700, 6.1867, 7.1397, 0.0000, 0.0000, -13.6684, 26.5606, -15.0575, 0.3500, 0.0000, 0.0000
0.7100, 0.0600, 0.3600, 6.1889, -4.7603, 21.4200, -4.7598, -14.9003, 27.4593, -15.8771, 0.3500, 0.0000, 0.0000
0.7200, 0.3300, -1.6100, 6.1911, 2.3799, 23.7999, -14.2798, -15.9133, 25.6867, -15.2617, 0.3500, 0.0000, 0.0000
0.7300, -0.9600, 1.4900, 6.1911, -11.8999, 45.2199, -19.0396, -14.7612, 25.1584, -15.2921, 0.3500, 0.0000, 0.0000
0.7400, 0.0700, 2.4500, 6.1911, 0.0000, 2.3799, -4.7598, -16.7310, 28.1325, -15.7194, 0.3500, 0.0000, 0.0000
0.7500, 0.5200, -2.3900, 6.1922, -14.2798, 21.4200, -26.1798, -17.6438, 29.0562, -14.5199, 0.3500, 0.0000, 0.0000
0.7600, -2.2300, 0.0300, 6.1956, -9.5201, 11.8999, -4.7598, -15.9711, 28.8798, -15.0292, 0.3500, 0.0000, 0.0000
0.7700, 1.0900, 0.5300, 6.1978, 4.7598, 9.5201, -2.3799, -14.8157, 29.2214, -14.4517, 0.3500, 0.0000, 0.0000
0.7800, 1.7500, 2.8100, 6.1989, -26.1800, 7.1402, 9.5201, -14.2372, 30.1322, -15.4463, 0.3500, 0.0000, 0.0000
0.7900, -1.1600, -0.0400, 6.2000, 2.3799, 11.8999, -2.3799, -15.0758, 30.4267, -14.7816, 0.3500, 0.0000, 0.0000
0.8000, 3.0500, -3.4500, 6.2011, -2.3801, 2.3799, 0.0000, -15.3389, 30.9001, -15.1853, 0.3500, 0.0000, 0.0000
0.8100, -1.7500, -0.5800, 6.2000, 11.8999, 0.0000, 0.0000, -15.7181, 31.1639, -16.1343, 0.3500, 0.0000, 0.0000
0.8200, 1.3400, 2.9700, 6.1989, 69.0198, 19.0401, -14.2798, -17.0789, 31.1492, -15.3593, 0.3500, 0.0000, 0.0000
0.8300, 0.0500, 0.6700, 6.1956, 28.5599, 19.0401, -2.3799, -14.8250, 30.2740, -15.9405, 0.3500, 0.0000, 0.0000
0.8400, -0.5500, -0.7500, 6.1911, -2.3799, 2.3799, -2.3804, -14.5139, 31.0797, -15.0451, 0.3500, 0.0000, 0.0000
0.8500, 1.1700, 0.1500, 6.1889, -4.7600, 4.7598, -4.7603, -14.7030, 32.2711, -14.8886, 0.3500, 0.0000, 0.0000
0.8600, 0.5700, 0.7700, 6.1889, 19.0399, 4.7598, -14.2798, -16.0734, 31.7545, -14.6074, 0.3500, 0.0000, 0.0000
0.8700, 1.8400, -1.8300, 6.1889, -7.1402, 19.0401, -7.1397, -15.7194, 30.2905, -14.3808, 0.3500, 0.0000, 0.0000
0.8800, 0.7900, -1.6400, 6.1889, 0.0000, 7.1402, -4.7598, -15.8592, 31.2992, -14.4045, 0.3500, 0.0000, 0.0000
0.8900, -1.4800, -1.3100, 6.1911, 0.0000, 14.2798, 0.0000, -15.7203, 30.9070, -14.3282, 0.3500, 0.0000, 0.0000
0.9000, -0.7200, 3.0100, 6.1933, 21.4200, 21.4200, 0.0000, -15.6972, 29.1353, -14.9289, 0.3500, 0.0000, 0.0000
0.9100, -0.6100, -1.3000, 6.1922, -14.2801, 9.5201, -16.6597, -14.7541, 26.1506, -14.4527, 0.3500, 0.0000, 0.0000
0.9200, -0.1600, -0.3600, 6.1922, 9.5201, 7.1402, -14.2798, -16.0959, 28.6686, -13.4322, 0.3500, 0.0000, 0.0000
0.9300, -2.1800, 1.1800, 6.1922, -28.5599, 19.0399, 2.3804, -15.9931, 28.5010, -14.5278, 0.3500, 0.0000, 0.0000
0.9400, 0.7600, 2.9200, 6.1933, -16.6597, 7.1399, -2.3799, -16.0576, 27.0919, -14.3463, 0.3500, 0.0000, 0.0000
0.9500, -0.6400, -2.1300, 6.1933, 14.2798, 19.0399, 0.0000, -17.8282, 27.1183, -16.3086, 0.3500, 0.0000, 0.0000
0.9600, -2.5800, -1.2100, 6.1944, -11.8999, 2.3801, 0.0000, -15.5680, 27.4006, -17.5806, 0.3500, 0.0000, 0.0000
0.9700, -0.6300, 3.5800, 6.1967, -21.4198, 14.2801, 0.0000, -13.2754, 26.4360, -17.0044, 0.3500, 0.0000, 0.0000
0.9800, 0.8800, 0.8200, 6.1967, -11.8999, 7.1399, 0.0000, -14.2435, 25.1523, -16.4868, 0.3500, 0.0000, 0.0000
0.9900, -2.8900, -0.9400, 6.1956, -2.3799, 9.5198, 0.0000, -14.1944, 25.9747, -15.7729, 0.3500, 0.0000, 0.0000
1.0000, -2.2000, -0.9200, 6.1956, 4.7603, 7.1399, -14.2801, -15.4240, 25.1714, -14.9777, 0.3500, 0.0000, 0.0000
1.0100, 3.9800, -1.9500, 6.1967, 4.7600, 7.1399, -2.3801, -15.8812, 25.3004, -14.4705, 0.3500, 0.0000, 0.0000
1.0200, 0.5400, 2.1100, 6.1967, 26.1798, 7.1399, 4.7598, -17.1960, 27.5669, -15.3871, 0.3500, 0.0000, 0.0000
1.0300, 0.5100, -1.9700, 6.1978, 2.3799, 23.7999, -11.9002, -16.8754, 28.3522, -13.9247, 0.3500, 0.0000, 0.0000
1.0400, -0.5900, 0.0600, 6.2011, -9.5198, 14.2801, 9.5198, -16.1602, 29.2883, -14.5454, 0.3500, 0.0000, 0.0000
1.0500, -3.8200, 1.1800, 6.2067, 7.1399, 4.7600, -4.7600, -16.2382, 30.2701, -13.8036, 0.3500, 0.0000, 0.0000
1.0600, -2.8800, -1.9900, 6.2111, -11.8999, 0.0000, 4.7598, -15.1054, 31.5756, -14.7906, 0.3500, 0.0000, 0.0000
1.0700, 0.5700, 0.9300, 6.2156, -7.1399, 14.2798, -16.6602, -14.8015, 30.8016, -14.3616, 0.3500, 0.0000, 0.0000
1.0800, 1.6100, 0.0400, 6.2178, -4.7600, 11.8999, -7.1399, -15.9817, 31.6360, -15.5917, 0.3500, 0.0000, 0.0000
1.0900, -0.2000, 0.4100, 6.2189, -19.0399, 23.8001, -7.1399, -16.8655, 30.6747, -16.1302, 0.3500, 0.0000, 0.0000
1.1000, 2.5000, 0.6600, 6.2189, -9.5198, 16.6602, -9.5201, -16.6512, 30.5769, -15.2480, 0.3500, 0.0000, 0.0000
1.1100, -1.0000, 0.8900, 6.2167, -2.3801, 9.5198, 0.0000, -17.5964, 32.4717, -16.7901, 0.3500, 0.0000, 0.0000
1.1200, 0.4700, -0.6300, 6.2122, 7.1399, 19.0399, 9.5201, -17.5132, 31.9958, -15.7865, 0.3500, 0.0000, 0.0000
1.1300, 0.5600, 0.0900, 6.2100, -19.0399, 19.0401, -4.7600, -14.2479, 31.6132, -15.4173, 0.3500, 0.0000, 0.0000
1.1400, -3.4600, 1.4500, 6.2067, -14.2798, 0.0000, 0.0000, -15.0105, 32.1236, -15.6252, 0.3500, 0.0000, 0.0000
1.1500, 1.9700, -0.1900, 6.2011, -4.7600, 4.7600, 0.0000, -15.6847, 32.0659, -17.0295, 0.3500, 0.0000, 0.0000
1.1600, 3.2600, 0.4500, 6.1967, 9.5201, 0.0000, -2.3799, -17.0968, 32.0501, -15.8376, 0.3500, 0.0000, 0.0000
1.1700, -2.2100, -2.9300, 6.1922, -23.7999, 7.1402, -28.5600, -17.2778, 32.5085, -14.9518, 0.3500, 0.0000, 0.0000
1.1800, 1.8800, 1.4000, 6.1889, -11.8999, 14.2798, 0.0000, -16.9952, 30.8777, -17.1271, 0.3500, 0.0000, 0.0000
1.1900, 2.6600, 0.3100, 6.1844, -2.3799, 2.3799, -4.7600, -17.2810, 31.1962, -16.9610, 0.3500, 0.0000, 0.0000
1.2000, -3.9700, -3.3600, 6.1811, -14.2798, 19.0401, -14.2800, -15.5681, 31.0660, -15.5126, 0.3500, 0.0000, 0.0000
1.2100, -4.6400, 4.5100, 6.1778, -2.3799, 16.6600, -4.7599, -15.0022, 31.2882, -16.5709, 0.3500, 0.0000, 0.0000
1.2200, 1.8700, -0.1200, 6.1756, -9.5198, 14.2798, -7.1400, -13.8686, 30.2502, -16.9988, 0.3500, 0.0000, 0.0000
1.2300, 0.5500, -0.6100, 6.1722, 2.3799, 7.1399, -16.6600, -16.0268, 30.3781, -15.7122, 0.3500, 0.0000, 0.0000
1.2400, -2.0800, -0.8400, 6.1711, 0.0000, 16.6600, -14.2800, -15.4680, 29.3076, -15.2992, 0.3500, 0.0000, 0.0000
1.2500, 1.5800, 1.8200, 6.1700, -4.7600, 7.1399, -2.3800, -16.0855, 28.1634, -16.8035, 0.3500, 0.0000, 0.0000
1.2600, 0.1500, -0.5300, 6.1667, -21.4198, 14.2798, 2.3799, -14.8227, 27.7212, -17.7751, 0.3500, 0.0000, 0.0000
1.2700, -2.2600, -3.4500, 6.1644, -2.3799, 2.3799, -30.9399, -15.2898, 28.5681, -15.8394, 0.3500, 0.0000, 0.0000
1.2800, -4.6000, 1.3700, 6.1622, -14.2801, 2.3804, -14.2800, -14.1090, 33.2891, -15.1453, 0.3500, 0.0000, 0.0000
1.2900, -1.0700, 0.6400, 6.1633, -9.5201, 7.1402, -4.7600, -15.1493, 32.2857, -16.2699, 0.3500, 0.0000, 0.0000
1.3000, -0.0800, 0.9000, 6.1633, -2.3799, 2.3799, -2.3800, -15.0802, 33.3501, -17.2286, 0.3500, 0.0000, 0.0000
1.3100, -2.8900, -1.5500, 6.1656, -4.7598, 2.3799, 0.0000, -16.1878, 32.9857, -16.4507, 0.3500, 0.0000, 0.0000
1.3200, 1.6700, -0.9800, 6.1667, -2.3801, 9.5196, 0.0000, -16.3056, 32.2233, -17.4277, 0.3500, 0.0000, 0.0000
1.3300, 2.1300, 4.1700, 6.1667, 28.5599, 11.8999, 0.0000, -17.0486, 31.6387, -17.1342, 0.3500, 0.0000, 0.0000
1.3400, -3.0700, -1.6000, 6.1678, -9.5201, 4.7598, -7.1399, -15.4253, 33.0823, -16.7750, 0.3500, 0.0000, 0.0000
1.3500, 0.9800, -1.1000, 6.1689, -7.1402, 7.1402, 0.0000, -15.4000, 31.8471, -17.2464, 0.3500, 0.0000, 0.0000
1.3600, 2.1900, -0.5500, 6.1689, -9.5201, 16.6602, -16.6600, -15.6032, 31.6576, -16.0481, 0.3500, 0.0000, 0.0000
1.3700, 0.0300, 2.3200, 6.1722, 9.5201, 14.2798, -11.8999, -15.8861, 32.8417, -15.5002, 0.3500, 0.0000, 0.0000
1.3800, 3.2400, -0.2900, 6.1733, -52.3598, 19.0396, -11.8999, -15.4483, 33.6442, -16.0744, 0.3500, 0.0000, 0.0000
1.3900, 0.4300, -0.0300, 6.1733, 0.0000, 2.3799, -9.5201, -15.7088, 33.4933, -15.7446, 0.3500, 0.0000, 0.0000
1.4000, -2.5400, -1.3200, 6.1800, -2.3801, 2.3799, -2.3801, -15.6428, 34.4564, -15.9735, 0.3500, 0.0000, 0.0000
1.4100, -1.4500, 1.6100, 6.1822, -14.2798, 2.3799, 0.0000, -15.5690, 35.5412, -15.6390, 0.3500, 0.0000, 0.0000
1.4200, 1.2600, -0.3700, 6.1811, -2.3799, 0.0000, -4.7600, -15.4120, 35.9670, -15.7275, 0.3500, 0.0000, 0.0000
1.4300, -0.7600, -1.7500, 6.1811, 7.1399, 14.2798, -11.8999, -17.3550, 35.6264, -15.0687, 0.3500, 0.0000, 0.0000
1.4400, -1.0300, -1.4100, 6.1811, 0.0000, 9.5201, -4.7600, -17.9723, 35.9624, -15.1940, 0.3500, 0.0000, 0.0000
1.4500, 2.3700, 2.3200, 6.1811, -23.7999, 0.0000, 4.7600, -16.5421, 35.6149, -14.3017, 0.3500, 0.0000, 0.0000
1.4600, 0.6400, -0.9300, 6.1811, -9.5201, 4.7603, -16.6600, -17.1451, 35.4037, -14.3171, 0.3500, 0.0000, 0.0000
1.4700, 0.2300, -2.9400, 6.1789, -9.5201, 4.7598, -2.3801, -15.6967, 35.9734, -14.0682, 0.3500, 0.0000, 0.0000
1.4800, -3.1000, 4.4000, 6.1767, -23.8001, 35.6998, -23.7999, -14.8847, 34.4847, -11.8851, 0.3500, 0.0000, 0.0000
1.4900, 3.5200, -1.1700, 6.1778, 0.0000, -28.5602, -11.8999, -15.7659, 33.8731, -12.1814, 0.3500, 0.0000, 0.0000
1.5000, 2.4200, 0.1200, 6.1778, -11.8999, 21.4200, -9.5198, -15.7604, 34.9581, -12.2668, 0.3500, 0.0000, 0.0000
1.5100, -0.4500, 2.9600, 6.1778, -4.7598, 11.8999, -4.7600, -15.6617, 33.6264, -13.1263, 0.3500, 0.0000, 0.0000
1.5200, -2.2400, 1.5300, 6.1778, 0.0000, 4.7598, -2.3799, -15.7685, 31.4738, -15.8651, 0.3500, 0.0000, 0.0000
1.5300, 2.7900, -2.1200, 6.1767, 11.8999, 2.3799, -4.7600, -16.3305, 32.6184, -14.5923, 0.3500, 0.0000, 0.0000
1.5400, -1.2100, 4.0500, 6.1744, 2.3799, -83.2999, -2.3799, -15.4558, 30.6928, -15.2867, 0.3500, 0.0000, 0.0000
1.5500, -4.9500, 4.0300, 6.1711, 4.7598, 16.6600, 0.0000, -15.2260, 28.1485, -17.5689, 0.3500, 0.0000, 0.0000
1.5600, 1.1300, -2.9700, 6.1667, 4.7598, 0.0000, -4.7600, -15.9213, 28.8633, -15.4122, 0.3500, 0.0000, 0.0000
1.5700, -1.9900, 2.1200, 6.1633, -7.1402, -19.0399, -11.8999, -15.8442, 26.3283, -14.7788, 0.3500, 0.0000, 0.0000
1.5800, -2.6600, 4.0400, 6.1600, 33.3200, 19.0399, 0.0000, -17.8037, 26.2458, -17.0239, 0.3500, 0.0000, 0.0000
1.5900, 1.4700, -4.7600, 6.1578, -4.7598, 30.9401, -7.1402, -15.8096, 26.9267, -16.3464, 0.3500, 0.0000, 0.0000
1.6000, 2.0500, -1.9200, 6.1544, -4.7598, 23.8001, -2.3799, -16.4424, 28.2313, -14.9905, 0.3500, 0.0000, 0.0000
1.6100, -1.2900, 3.2900, 6.1533, 0.0000, 11.8999, 0.0000, -16.6503, 29.8705, -16.3632, 0.3500, 0.0000, 0.0000
1.6200, 0.1000, -1.2900, 6.1533, -9.5201, 14.2801, -7.1399, -16.0225, 31.7842, -15.5988, 0.3500, 0.0000, 0.0000
1.6300, 0.7800, -1.3700, 6.1578, 0.0000, 7.1399, 21.4200, -16.6865, 33.2049, -14.8362, 0.3500, 0.0000, 0.0000
1.6400, -2.6200, -2.2200, 6.1622, -11.8999, 14.2798, -21.4200, -16.6210, 34.1336, -13.9725, 0.3500, 0.0000, 0.0000
1.6500, -1.2100, 0.4600, 6.1656, -9.5201, 21.4200, -14.2798, -16.6298, 33.3665, -15.3057, 0.3500, 0.0000, 0.0000
1.6600, 3.5800, 0.1100, 6.1667, 2.3799, 21.4200, -2.3799, -17.8426, 32.7485, -14.8047, 0.3500, 0.0000, 0.0000
1.6700, 0.4800, 0.7000, 6.1689, -11.8999, 2.3799, 0.0000, -16.8641, 34.5588, -16.2612, 0.3500, 0.0000, 0.0000
1.6800, -0.5400, 0.7000, 6.1722, 0.0000, 2.3799, -9.5201, -17.2593, 34.7341, -15.3393, 0.3500, 0.0000, 0.0000
1.6900, -0.4900, -1.1000, 6.1722, -2.3799, 40.4599, -4.7603, -17.2969, 33.1631, -15.4484, 0.3500, 0.0000, 0.0000
1.7000, -2.4800, 3.2500, 6.1722, 16.6597, 0.0000, 0.0000, -18.0579, 34.8739, -17.8444, 0.3500, 0.0000, 0.0000
1.7100, 2.3600, -0.7600, 6.1733, -14.2798, 11.8999, -11.8999, -16.2567, 33.7924, -16.3255, 0.3500, 0.0000, 0.0000
1.7200, 3.7200, -0.3600, 6.1700, -9.5201, 9.5201, -16.6602, -17.4170, 33.6563, -16.8356, 0.3500, 0.0000, 0.0000
1.7300, 0.3800, -0.7500, 6.1678, -19.0396, 9.5201, -7.1397, -16.7794, 33.8474, -16.3545, 0.3500, 0.0000, 0.0000
1.7400, 4.1800, -1.9400, 6.1622, 7.1402, 14.2801, 0.0000, -17.1055, 34.0185, -17.0961, 0.3500, 0.0000, 0.0000
1.7500, 0.6400, -0.5200, 6.1567, -7.1402, 7.1402, -4.7598, -16.4361, 34.5352, -15.6126, 0.3500, 0.0000, 0.0000
1.7600, -0.4400, 0.9700, 6.1511, -30.9401, 16.6600, 4.7598, -15.1662, 34.1829, -17.6507, 0.3500, 0.0000, 0.0000
1.7700, -0.0600, 0.1900, 6.1489, 11.9004, 11.8999, -4.7603, -15.9817, 33.2796, -17.0257, 0.3500, 0.0000, 0.0000
1.7800, 2.2600, 0.0800, 6.1478, -7.1402, 4.7598, -9.5196, -15.0978, 33.2819, -15.9358, 0.3500, 0.0000, 0.0000
1.7900, -3.5400, -0.1800, 6.1467, -26.1803, -23.8001, 4.7603, -16.1954, 33.5801, -17.4523, 0.3500, 0.0000, 0.0000
1.8000, 2.2000, -0.5500, 6.1467, -4.7598, 19.0399, -14.2803, -19.5733, 31.8957, -17.4220, 0.3500, 0.0000, 0.0000
