t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.3000, -0.1000, -0.0700, 6.1856, -9.5200, 0.0000, -7.1399, -16.9972, 23.5199, -12.9442, 0.3500, 0.0000, 0.0000
0.3100, 1.4600, -0.2700, 6.1822, -4.7600, 16.6597, 0.0000, -15.1901, 22.6503, -12.4576, 0.3500, 0.0000, 0.0000
0.3200, 2.1100, -0.5400, 6.1800, 9.5200, 16.6597, -16.6600, -14.0585, 22.2251, -11.4224, 0.3500, 0.0000, 0.0000
0.3300, 0.2600, 1.5800, 6.1778, -9.5200, 2.3799, -9.5201, -12.9679, 23.7843, -11.9585, 0.3500, 0.0000, 0.0000
0.3400, 1.9800, -1.4200, 6.1767, 0.0000, 7.1402, 0.0000, -13.3304, 23.9404, -11.5486, 0.3500, 0.0000, 0.0000
0.3500, -1.4100, 0.1000, 6.1756, -9.5199, 0.0000, -4.7600, -12.6134, 24.6745, -12.0093, 0.3500, 0.0000, 0.0000
0.3600, -0.7000, -0.8200, 6.1744, 14.2800, 11.8999, -23.8001, -13.1826, 24.7672, -11.5168, 0.3500, 0.0000, 0.0000
0.3700, 2.3400, 0.5400, 6.1722, -11.9000, 11.8999, 0.0000, -12.4960, 25.1944, -11.5059, 0.3500, 0.0000, 0.0000
0.3800, -1.6100, 1.7700, 6.1700, 14.2800, 11.8999, 54.7397, -13.0305, 25.4099, -15.8458, 0.3500, 0.0000, 0.0000
0.3900, 1.3800, 0.2300, 6.1700, -7.1400, 2.3799, -16.6602, -13.8774, 25.6547, -14.2034, 0.3500, 0.0000, 0.0000
0.4000, 1.0600, 2.0800, 6.1689, 0.0000, 14.2798, -19.0401, -14.1227, 25.0559, -12.6625, 0.3500, 0.0000, 0.0000
0.4100, -1.9600, -2.9700, 6.1678, -4.7600, -23.7999, 4.7598, -14.5872, 27.5256, -14.0838, 0.3500, 0.0000, 0.0000
0.4200, -0.2200, 0.0000, 6.1667, -16.6600, 0.0000, -14.2798, -13.8569, 26.6752, -13.8717, 0.3500, 0.0000, 0.0000
0.4300, 1.1800, 4.5700, 6.1656, -9.5201, 2.3799, -11.8999, -13.6442, 26.1946, -13.3478, 0.3500, 0.0000, 0.0000
0.4400, -0.2100, -0.1800, 6.1644, -4.7600, 7.1397, -38.0797, -14.6225, 26.3516, -12.0447, 0.3500, 0.0000, 0.0000
0.4500, 0.8300, -0.6900, 6.1644, 11.9001, 0.0000, -4.7598, -14.7768, 26.2452, -13.8041, 0.3500, 0.0000, 0.0000
0.4600, -0.8900, 0.3500, 6.1656, -2.3800, 19.0401, -2.3804, -13.7942, 25.6401, -13.6578, 0.3500, 0.0000, 0.0000
0.4700, 0.2800, 0.7700, 6.1667, 16.6600, 4.7598, -19.0396, -14.0045, 26.0596, -13.3101, 0.3500, 0.0000, 0.0000
0.4800, 0.2300, 2.0300, 6.1667, 0.0000, 4.7598, -11.8999, -14.6079, 25.1540, -13.7720, 0.3500, 0.0000, 0.0000
0.4900, 0.3600, -0.0500, 6.1656, -11.8999, 7.1399, -4.7598, -14.6967, 23.7792, -14.3499, 0.3500, 0.0000, 0.0000
0.5000, 1.5300, -2.8800, 6.1644, 0.0000, 19.0399, 0.0000, -15.6124, 24.3126, -13.7735, 0.3500, 0.0000, 0.0000
0.5100, -1.2900, -0.1100, 6.1622, -11.9001, 16.6600, -9.5201, -14.9034, 24.2666, -13.8368, 0.3500, 0.0000, 0.0000
0.5200, 0.5000, 2.2200, 6.1611, -7.1399, 14.2801, -4.7598, -15.3233, 23.1242, -14.5417, 0.3500, 0.0000, 0.0000
0.5300, 0.3800, -0.0200, 6.1578, -19.0400, 4.7600, -2.3799, -13.7277, 22.7718, -14.0421, 0.3500, 0.0000, 0.0000
0.5400, 0.6100, -1.4400, 6.1567, 7.1400, 73.7798, -7.1402, -13.5472, 18.7690, -14.4633, 0.3500, 0.0000, 0.0000
0.5500, -1.6700, -0.0500, 6.1544, -16.6600, 7.1399, 0.0000, -12.6146, 23.1104, -13.9557, 0.3500, 0.0000, 0.0000
0.5600, 1.4400, 0.9000, 6.1544, -9.5199, 2.3799, 9.5201, -13.9356, 23.3945, -15.0059, 0.3500, 0.0000, 0.0000
0.5700, 0.1700, -1.0100, 6.1544, -90.4398, 11.8999, 11.8999, -11.0835, 23.6062, -15.2895, 0.3500, 0.0000, 0.0000
0.5800, 0.0200, -2.9300, 6.1556, -9.5199, 19.0399, -11.8999, -15.5750, 23.7551, -14.4784, 0.3500, 0.0000, 0.0000
0.5900, -1.4800, -1.4700, 6.1556, -19.0400, 0.0000, -4.7603, -14.9727, 23.7496, -14.8527, 0.3500, 0.0000, 0.0000
0.6000, -0.8500, 0.7300, 6.1567, -7.1400, 21.4200, -2.3799, -15.1660, 24.2288, -15.2027, 0.3500, 0.0000, 0.0000
0.6100, 0.1400, -1.4400, 6.1589, -7.1400, 11.8999, -33.3200, -15.2691, 23.9603, -14.7470, 0.3500, 0.0000, 0.0000
0.6200, 0.1500, 0.5700, 6.1611, 7.1402, 9.5198, -7.1397, -14.7610, 24.2835, -14.9266, 0.3500, 0.0000, 0.0000
0.6300, 0.8300, 1.3500, 6.1633, -4.7600, 0.0000, -9.5201, -14.1009, 26.4280, -14.3827, 0.3500, 0.0000, 0.0000
0.6400, -0.5900, 0.2400, 6.1667, -11.8999, 0.0000, 9.5196, -15.2523, 25.8947, -15.0745, 0.3500, 0.0000, 0.0000
0.6500, -0.8200, -0.1500, 6.1700, -26.1800, 0.0000, -7.1402, -16.5706, 25.9583, -14.9697, 0.3500, 0.0000, 0.0000
0.6600, 0.6600, 0.7000, 6.1722, 0.0000, 7.1399, -7.1402, -16.2325, 26.0491, -15.5837, 0.3500, 0.0000, 0.0000
0.6700, -0.1500, -1.4200, 6.1756, -2.3799, 14.2801, 0.0000, -16.0186, 26.7640, -15.6052, 0.3500, 0.0000, 0.0000
0.6800, 1.8000, 0.6600, 6.1789, -9.5198, 0.0000, 0.0000, -15.5157, 27.1770, -14.8633, 0.3500, 0.0000, 0.0000
0.6900, -0.6800, -0.1500, 6.1822, 0.0000, 11.8999, -7.1402, -14.4407, 28.0342, -14.9074, 0.3500, 0.0000, 0.0000
0.7000, 1.5300, 0.0100, 6.1844, -2.3801, 11.8999, 0.0000, -14.2564, 28.2294, -14.8343, 0.3500, 0.0000, 0.0000
0.7100, 0.8700, 0.1000, 6.1889, -7.1399, 4.7600, -14.2803, -14.1712, 28.6960, -14.7259, 0.3500, 0.0000, 0.0000
0.7200, 0.8900, 0.1100, 6.1922, 7.1399, 14.2798, 4.7603, -14.9860, 29.8755, -15.6208, 0.3500, 0.0000, 0.0000
0.7300, -0.6500, 0.1500, 6.1967, 2.3799, 4.7600, -2.3804, -15.5534, 30.0109, -15.6137, 0.3500, 0.0000, 0.0000
0.7400, 1.3700, -3.0800, 6.2000, -19.0401, 16.6597, -14.2798, -15.2547, 28.7414, -14.9325, 0.3500, 0.0000, 0.0000
0.7500, -3.3400, 2.0000, 6.2000, 0.0000, 7.1399, -11.8999, -15.6074, 28.1594, -14.3252, 0.3500, 0.0000, 0.0000
0.7600, 3.3000, 1.2600, 6.1978, -16.6600, 2.3799, 0.0000, -15.1099, 28.9674, -14.8410, 0.3500, 0.0000, 0.0000
0.7700, -0.4800, -2.0800, 6.1978, -16.6600, 7.1399, -7.1397, -13.9410, 28.6292, -14.5897, 0.3500, 0.0000, 0.0000
0.7800, -3.2000, -3.5200, 6.1989, 0.0000, 11.8999, 0.0000, -14.6482, 30.3825, -13.6398, 0.3500, 0.0000, 0.0000
0.7900, -0.8100, -1.3600, 6.1989, -7.1402, 7.1399, -11.8999, -14.5265, 30.1609, -13.3286, 0.3500, 0.0000, 0.0000
0.8000, -0.2200, 0.4900, 6.2022, 0.0000, 11.8999, -4.7598, -14.9745, 28.1848, -14.4572, 0.3500, 0.0000, 0.0000
0.8100, -0.7500, -1.6000, 6.2044, -4.7600, 2.3800, -14.2803, -14.7883, 28.7731, -14.4559, 0.3500, 0.0000, 0.0000
0.8200, -0.3900, -2.1200, 6.2067, -16.6600, 0.0000, 7.1402, -14.8981, 31.2749, -14.9556, 0.3500, 0.0000, 0.0000
0.8300, -1.0800, -0.1100, 6.2089, -4.7600, 11.8999, 4.7603, -15.1114, 31.1539, -14.8793, 0.3500, 0.0000, 0.0000
0.8400, 0.6900, -1.1300, 6.2089, -14.2798, 9.5200, -16.6597, -14.7032, 30.0769, -13.8875, 0.3500, 0.0000, 0.0000
0.8500, 0.6700, -1.0000, 6.2122, -4.7600, 21.4199, 2.3799, -14.5466, 29.1116, -14.6972, 0.3500, 0.0000, 0.0000
0.8600, -1.7600, -0.9300, 6.2156, 14.2801, 16.6600, -2.3799, -15.4492, 27.9443, -14.8131, 0.3500, 0.0000, 0.0000
0.8700, 0.3100, -0.8800, 6.2156, 4.7600, 16.6599, 0.0000, -15.5328, 28.0150, -16.6180, 0.3500, 0.0000, 0.0000
0.8800, 1.3200, 3.4900, 6.2144, -28.5599, 0.0000, 0.0000, -14.9070, 27.8850, -18.3733, 0.3500, 0.0000, 0.0000
0.8900, 0.7400, -0.0100, 6.2122, -7.1402, 11.9000, 0.0000, -14.8802, 26.7537, -18.2045, 0.3500, 0.0000, 0.0000
0.9000, 0.3600, -1.2900, 6.2111, -14.2798, 2.3800, -4.7600, -14.9039, 26.8197, -16.6897, 0.3500, 0.0000, 0.0000
0.9100, -0.3200, -2.7100, 6.2111, 0.0000, -0.0002, -54.7397, -15.4316, 28.5860, -16.0353, 0.3500, 0.0000, 0.0000
0.9200, 0.9900, 1.6200, 6.2122, -16.6600, 11.8999, -16.6600, -14.5818, 30.6286, -15.2784, 0.3500, 0.0000, 0.0000
0.9300, 1.5500, -0.5600, 6.2133, -7.1399, 21.4200, 0.0000, -14.4565, 29.7496, -14.7782, 0.3500, 0.0000, 0.0000
0.9400, -0.2200, -2.1700, 6.2167, 0.0000, 19.0396, -7.1402, -15.2695, 29.8519, -14.3546, 0.3500, 0.0000, 0.0000
0.9500, -2.8300, -1.8700, 6.2200, -4.7600, 11.9004, -2.3799, -16.6224, 27.7851, -14.0858, 0.3500, 0.0000, 0.0000
0.9600, 2.9900, 3.8400, 6.2244, 0.0000, 0.0000, -19.0399, -15.9313, 27.7626, -14.2041, 0.3500, 0.0000, 0.0000
0.9700, -0.9800, 0.7600, 6.2267, -4.7600, -4.7598, 2.3801, -16.0763, 28.9863, -15.2500, 0.3500, 0.0000, 0.0000
0.9800, -2.1300, -3.6000, 6.2278, -14.2801, 28.5597, 2.3801, -17.0035, 28.8267, -15.3326, 0.3500, 0.0000, 0.0000
0.9900, -1.5500, -0.9500, 6.2289, 4.7600, 0.0000, -16.6600, -15.8542, 28.3069, -14.9206, 0.3500, 0.0000, 0.0000
1.0000, -0.2500, 1.1300, 6.2311, -16.6600, 4.7598, 0.0000, -15.2358, 30.1439, -15.2957, 0.3500, 0.0000, 0.0000
1.0100, 1.1900, -0.4700, 6.2322, -2.3799, 9.5201, -16.6600, -15.8023, 31.7871, -14.5013, 0.3500, 0.0000, 0.0000
1.0200, 1.1600, -0.3800, 6.2333, -4.7598, 7.1402, -19.0399, -15.4949, 31.2586, -14.7097, 0.3500, 0.0000, 0.0000
1.0300, -1.0800, -1.0600, 6.2333, -19.0401, 16.6597, -4.7600, -15.4084, 31.0600, -15.5199, 0.3500, 0.0000, 0.0000
1.0400, 0.7500, 4.7400, 6.2344, -9.5196, 14.2798, 0.0000, -15.4079, 31.7606, -16.3368, 0.3500, 0.0000, 0.0000
1.0500, -0.1500, -1.5100, 6.2333, -9.5196, 11.8999, 0.0000, -15.2994, 32.8801, -16.4018, 0.3500, 0.0000, 0.0000
1.0600, 0.3400, -2.8800, 6.2311, 2.3799, 11.8999, -4.7600, -16.4120, 33.1014, -16.0450, 0.3500, 0.0000, 0.0000
1.0700, -0.4100, 1.5300, 6.2289, 0.0000, 14.2798, 0.0000, -15.2764, 33.2148, -15.2738, 0.3500, 0.0000, 0.0000
1.0800, 0.3100, 0.0500, 6.2278, -23.7999, 16.6597, 4.7603, -14.9862, 33.1190, -16.2655, 0.3500, 0.0000, 0.0000
1.0900, 3.2800, 0.6600, 6.2256, -2.3804, 0.0000, -2.3799, -15.5331, 33.4473, -16.4549, 0.3500, 0.0000, 0.0000
1.1000, 0.3500, 0.8300, 6.2256, 4.7603, 0.0000, -2.3799, -15.4216, 33.5369, -15.7821, 0.3500, 0.0000, 0.0000
1.1100, -4.1900, -0.0100, 6.2244, -11.8999, 28.5602, -4.7600, -15.9275, 33.3832, -15.7926, 0.3500, 0.0000, 0.0000
1.1200, -1.1700, 1.2900, 6.2211, -14.2798, 2.3799, -4.7603, -15.8006, 31.9569, -17.2429, 0.3500, 0.0000, 0.0000
1.1300, 2.3500, 0.3500, 6.2200, 7.1402, 14.2803, 0.0000, -16.2212, 33.6042, -16.8686, 0.3500, 0.0000, 0.0000
1.1400, 3.4800, -2.4100, 6.2189, 0.0000, 2.3804, -4.7600, -15.6732, 33.8108, -16.6688, 0.3500, 0.0000, 0.0000
1.1500, -1.5800, 2.0500, 6.2200, -4.7598, 14.2798, -11.8999, -15.5414, 33.0002, -16.1835, 0.3500, 0.0000, 0.0000
1.1600, 2.3100, -0.3000, 6.2233, 4.7598, 35.7001, 0.0000, -15.2350, 31.1426, -16.5045, 0.3500, 0.0000, 0.0000
1.1700, 1.2900, -1.0200, 6.2267, -4.7598, -4.7600, -7.1399, -15.7539, 31.5641, -15.8213, 0.3500, 0.0000, 0.0000
1.1800, -1.9500, -1.1800, 6.2289, 14.2798, 16.6600, 0.0000, -16.1665, 30.6941, -15.9091, 0.3500, 0.0000, 0.0000
1.1900, 1.1500, -0.1100, 6.2289, -11.8999, 14.2798, 0.0000, -15.9554, 29.1474, -16.6066, 0.3500, 0.0000, 0.0000
1.2000, 0.1400, -0.9500, 6.2267, -7.1402, 14.2801, 2.3799, -15.6217, 28.2255, -16.3436, 0.3500, 0.0000, 0.0000
1.2100, 1.8600, -0.1400, 6.2256, -11.8999, 7.1402, -9.5199, -15.1817, 27.4113, -16.4589, 0.3500, 0.0000, 0.0000
1.2200, -0.3600, -0.2300, 6.2256, -11.8999, 11.8999, 2.3800, -15.5157, 27.5355, -16.1624, 0.3500, 0.0000, 0.0000
1.2300, 1.4100, 0.0900, 6.2267, -14.2798, 11.8999, -7.1399, -15.0688, 27.4653, -16.0896, 0.3500, 0.0000, 0.0000
1.2400, 2.8100, 0.2200, 6.2267, -7.1397, 7.1399, 2.3800, -15.8013, 27.2638, -16.9347, 0.3500, 0.0000, 0.0000
1.2500, -0.2900, -0.7300, 6.2289, -7.1402, 16.6600, -7.1399, -16.1255, 26.5928, -16.8250, 0.3500, 0.0000, 0.0000
1.2600, -2.6800, -2.0500, 6.2278, 0.0000, 0.0000, -7.1402, -16.9590, 27.2127, -16.4129, 0.3500, 0.0000, 0.0000
1.2700, 0.0000, 1.7400, 6.2256, 28.5602, 0.0000, 47.5998, -18.4011, 29.2963, -18.0476, 0.3500, 0.0000, 0.0000
1.2800, 2.3900, 0.4200, 6.2233, 4.7603, 7.1402, -21.4200, -16.6029, 29.5791, -15.3124, 0.3500, 0.0000, 0.0000
1.2900, -0.8900, 1.1500, 6.2256, -4.7598, 7.1402, -7.1402, -16.0473, 30.0448, -14.7018, 0.3500, 0.0000, 0.0000
1.3000, -2.7400, -0.5200, 6.2289, 2.3799, 16.6600, -4.7600, -16.2759, 31.0367, -14.8723, 0.3500, 0.0000, 0.0000
1.3100, 3.5600, -0.0600, 6.2333, -21.4200, -7.1399, -7.1399, -14.8641, 31.5970, -15.2255, 0.3500, 0.0000, 0.0000
1.3200, 0.2700, 0.4200, 6.2378, -33.3200, 0.0000, 0.0000, -14.6060, 32.9283, -15.9948, 0.3500, 0.0000, 0.0000
1.3300, -3.8400, -0.7200, 6.2400, 7.1402, 16.6600, -14.2801, -16.0540, 32.1157, -15.6364, 0.3500, 0.0000, 0.0000
1.3400, -2.1100, -0.4800, 6.2411, 9.5201, 19.0401, -4.7598, -16.5271, 32.2043, -15.5810, 0.3500, 0.0000, 0.0000
1.3500, -1.0900, 2.6800, 6.2400, -2.3804, 4.7600, -171.3598, -16.0452, 34.4591, -8.3902, 0.3500, 0.0000, 0.0000
1.3600, -1.2600, -1.1900, 6.2400, 2.3804, 9.5201, -9.5201, -16.0571, 35.1306, -15.2334, 0.3500, 0.0000, 0.0000
1.3700, 0.2700, -2.0400, 6.2433, -9.5201, 4.7600, -16.6600, -15.6652, 34.5631, -14.1141, 0.3500, 0.0000, 0.0000
1.3800, -1.9300, 1.5600, 6.2467, -2.3799, 0.0000, -9.5201, -15.8030, 34.3224, -14.4154, 0.3500, 0.0000, 0.0000
1.3900, 1.8900, 0.0400, 6.2500, -11.8999, -2.3799, -80.9197, -14.5990, 33.8746, -11.3534, 0.3500, 0.0000, 0.0000
1.4000, 2.2900, -1.8500, 6.2522, -57.1198, 2.3799, -4.7600, -13.7086, 33.2907, -15.2339, 0.3500, 0.0000, 0.0000
1.4100, -2.5900, -1.3700, 6.2522, -14.2803, 2.3801, -7.1399, -16.6821, 34.3460, -15.9909, 0.3500, 0.0000, 0.0000
1.4200, 3.9400, 1.7400, 6.2489, 0.0000, 7.1400, -9.5201, -16.5122, 32.6874, -15.6463, 0.3500, 0.0000, 0.0000
1.4300, 0.4500, 0.1600, 6.2433, 0.0000, 9.5200, 0.0000, -18.6595, 32.6619, -15.5342, 0.3500, 0.0000, 0.0000
1.4400, 0.2400, -1.1100, 6.2400, -14.2800, 21.4199, -4.7600, -19.6996, 32.1930, -14.2314, 0.3500, 0.0000, 0.0000
1.4500, -1.5900, 0.7300, 6.2411, -4.7600, 4.7600, -19.0401, -17.2918, 32.5292, -14.2018, 0.3500, 0.0000, 0.0000
1.4600, 1.3700, -0.0100, 6.2422, -7.1400, 38.0799, -11.8999, -16.7140, 30.1985, -14.5387, 0.3500, 0.0000, 0.0000
1.4700, 3.1200, 2.0000, 6.2411, 9.5200, 7.1400, -2.3799, -17.3762, 31.0137, -14.1244, 0.3500, 0.0000, 0.0000
1.4800, -1.1800, -1.4000, 6.2400, -7.1400, 9.5200, -4.7600, -17.1443, 30.5539, -14.2218, 0.3500, 0.0000, 0.0000
1.4900, -2.8300, 0.1200, 6.2367, -9.5200, 11.9000, -7.1399, -16.5049, 29.9625, -15.5561, 0.3500, 0.0000, 0.0000
1.5000, 0.6800, 1.5300, 6.2322, -4.7600, 0.0000, -9.5201, -16.1696, 30.2436, -15.0537, 0.3500, 0.0000, 0.0000
1.5100, 0.8600, -1.3500, 6.2311, -16.6599, 16.6600, -2.3801, -15.3249, 30.3682, -13.2886, 0.3500, 0.0000, 0.0000
1.5200, -2.2200, 0.6800, 6.2333, -9.5199, -21.4200, 2.3801, -16.1289, 33.7870, -15.0673, 0.3500, 0.0000, 0.0000
1.5300, -1.2400, 1.2500, 6.2356, -11.8999, 7.1397, -11.8999, -16.1792, 31.9009, -15.4005, 0.3500, 0.0000, 0.0000
1.5400, 2.9500, -1.2800, 6.2356, 0.0000, 4.7603, -19.0401, -16.6681, 32.8587, -15.8978, 0.3500, 0.0000, 0.0000
1.5500, -0.6800, -2.6600, 6.2356, -7.1400, 4.7598, -23.7999, -17.4492, 30.5964, -14.5511, 0.3500, 0.0000, 0.0000
1.5600, -2.1400, -1.7800, 6.2344, -2.3800, -7.1402, 61.8799, -17.1916, 30.0388, -15.6405, 0.3500, 0.0000, 0.0000
1.5700, -0.7100, 1.8900, 6.2311, -2.3800, 9.5201, 0.0000, -16.7607, 31.1321, -17.2698, 0.3500, 0.0000, 0.0000
1.5800, 0.8500, -0.9000, 6.2278, 2.3800, 4.7598, -16.6597, -17.2576, 32.5561, -14.0823, 0.3500, 0.0000, 0.0000
1.5900, -2.6500, -1.5800, 6.2289, -4.7600, 23.7999, 0.0000, -16.8638, 31.5958, -14.3425, 0.3500, 0.0000, 0.0000
1.6000, -4.5800, 0.2800, 6.2322, -7.1400, -2.3799, 0.0000, -16.7443, 33.3353, -16.9644, 0.3500, 0.0000, 0.0000
1.6100, 2.2200, 2.2100, 6.2356, -9.5201, 11.8999, 0.0000, -17.0171, 34.3217, -16.8632, 0.3500, 0.0000, 0.0000
1.6200, 0.0900, -1.7600, 6.2389, -9.5199, 14.2798, 2.3799, -17.1328, 34.1733, -16.3881, 0.3500, 0.0000, 0.0000
1.6300, -4.6600, -0.1300, 6.2400, -14.2800, 19.0401, 9.5201, -16.9314, 33.9970, -17.3303, 0.3500, 0.0000, 0.0000
1.6400, 0.9000, 0.4600, 6.2378, -9.5201, 7.1402, 0.0000, -16.5357, 35.3769, -19.6688, 0.3500, 0.0000, 0.0000
1.6500, 0.9400, 1.3300, 6.2344, 0.0000, 0.0000, -19.0401, -16.6335, 36.4528, -16.5852, 0.3500, 0.0000, 0.0000
1.6600, -2.5100, -0.2500, 6.2333, -19.0400, 16.6597, 0.0000, -14.9400, 35.7853, -15.5651, 0.3500, 0.0000, 0.0000
1.6700, -0.6600, 1.0100, 6.2344, 14.2800, 2.3799, 0.0000, -16.6399, 36.8715, -16.6120, 0.3500, 0.0000, 0.0000
1.6800, 1.2600, 1.6000, 6.2344, -4.7599, 14.2803, -2.3799, -16.9364, 35.9055, -18.5254, 0.3500, 0.0000, 0.0000
1.6900, 2.1600, 1.0900, 6.2344, 0.0000, 11.8999, -7.1397, -17.1079, 36.3540, -16.4910, 0.3500, 0.0000, 0.0000
1.7000, -2.5200, -0.0600, 6.2333, 0.0000, 7.1397, -7.1402, -16.8771, 36.4335, -16.2243, 0.3500, 0.0000, 0.0000
1.7100, -1.0700, -0.7300, 6.2311, -4.7599, 11.8999, 0.0000, -17.3881, 33.8484, -18.1904, 0.3500, 0.0000, 0.0000
1.7200, 1.4900, 0.8200, 6.2289, -9.5199, 7.1402, -2.3799, -15.8580, 34.9318, -16.8693, 0.3500, 0.0000, 0.0000
1.7300, -2.6700, 1.4000, 6.2278, -4.7600, 40.4601, -9.5201, -15.6378, 34.4940, -16.1806, 0.3500, 0.0000, 0.0000
1.7400, -1.1400, 1.7900, 6.2256, 0.0000, 142.7996, 0.0000, -16.5335, 25.6321, -17.5421, 0.3500, 0.0000, 0.0000
1.7500, 5.1700, 0.6100, 6.2211, 11.8999, 9.5198, 14.2798, -17.7681, 33.0283, -18.1717, 0.3500, 0.0000, 0.0000
1.7600, 2.7100, -1.1300, 6.2211, 4.7599, 16.6600, -4.7603, -17.9377, 32.8806, -16.9405, 0.3500, 0.0000, 0.0000
1.7700, -2.7600, -1.7100, 6.2167, 0.0000, 59.5000, 0.0000, -18.4594, 29.5490, -17.7927, 0.3500, 0.0000, 0.0000
1.7800, -0.9900, -2.9000, 6.2156, 2.3800, 11.8999, 0.0000, -18.1142, 31.4118, -17.4587, 0.3500, 0.0000, 0.0000
1.7900, 2.3100, -1.0900, 6.2156, -9.5199, 11.8999, -2.3799, -16.8242, 31.2015, -17.0549, 0.3500, 0.0000, 0.0000
1.8000, 0.1100, 1.6200, 6.2156, -35.6998, 9.5198, -16.6597, -15.9417, 30.2241, -17.1450, 0.3500, 0.0000, 0.0000
