t, ax, ay, alpha, w1, w2, w3, u1, u2, u3, vbx_sp, vby_sp, wb_sp
0.3900, -0.9600, 0.8600, 6.1622, 0.0000, 4.7600, 4.7600, -13.0406, 25.6516, -12.6410, 0.3500, 0.0000, 0.0000
0.4000, 1.8200, 0.4400, 6.1644, 0.0000, 0.0000, -4.7600, -12.3441, 25.6975, -12.8408, 0.3500, 0.0000, 0.0000
0.4100, -0.7900, -2.0300, 6.1667, 2.3799, 7.1402, -11.8999, -12.2602, 24.8353, -12.8195, 0.3500, 0.0000, 0.0000
0.4200, -3.1300, -0.3400, 6.1700, 0.0000, 0.0000, 0.0000, -12.3251, 25.6298, -13.4499, 0.3500, 0.0000, 0.0000
0.4300, -1.3800, 0.8500, 6.1700, 7.1402, 4.7598, -7.1399, -12.4912, 25.0993, -13.1564, 0.3500, 0.0000, 0.0000
0.4400, 1.3200, -0.6900, 6.1711, 4.7598, 33.3200, 2.3799, -13.0453, 24.7933, -13.7790, 0.3500, 0.0000, 0.0000
0.4500, -3.3300, 0.8700, 6.1722, 9.5196, 14.2801, 0.0000, -13.3367, 25.5098, -13.9725, 0.3500, 0.0000, 0.0000
0.4600, -1.7900, -0.1400, 6.1733, -26.1798, 16.6600, -4.7600, -13.1257, 25.4647, -14.3878, 0.3500, 0.0000, 0.0000
0.4700, 1.9300, 0.0700, 6.1733, 4.7603, 23.7999, -4.7600, -12.8056, 24.3664, -13.7336, 0.3500, 0.0000, 0.0000
0.4800, -0.9700, -1.6300, 6.1733, 11.8999, 9.5201, 9.5201, -13.9802, 24.9720, -14.0267, 0.3500, 0.0000, 0.0000
0.4900, -0.5300, -0.3300, 6.1744, 7.1397, 7.1399, -2.3801, -14.5267, 25.4158, -13.5642, 0.3500, 0.0000, 0.0000
0.5000, 2.3900, 1.6500, 6.1767, 30.9401, 14.2798, -2.3799, -14.5998, 24.4242, -13.5106, 0.3500, 0.0000, 0.0000
0.5100, 1.4700, 0.4700, 6.1778, 0.0000, 0.0000, -11.8999, -13.2426, 24.1420, -13.2608, 0.3500, 0.0000, 0.0000
0.5200, -2.5900, -0.5900, 6.1800, -7.1402, 9.5201, 0.0000, -13.9193, 25.0746, -13.0323, 0.3500, 0.0000, 0.0000
0.5300, -1.1100, 0.6100, 6.1811, -9.5196, 7.1402, 9.5201, -13.4493, 25.9388, -14.0393, 0.3500, 0.0000, 0.0000
0.5400, 4.4600, -0.8300, 6.1822, 4.7603, 23.7999, -19.0399, -14.5812, 25.3504, -12.8353, 0.3500, 0.0000, 0.0000
0.5500, -1.3800, 1.8600, 6.1822, 0.0000, 14.2801, -9.5198, -14.5399, 25.3523, -12.9200, 0.3500, 0.0000, 0.0000
0.5600, 0.2100, -0.4800, 6.1833, -14.2798, 88.0597, -11.9002, -14.0443, 22.1146, -13.1225, 0.3500, 0.0000, 0.0000
0.5700, 0.5200, -1.7300, 6.1844, -11.8999, 7.1399, -9.5198, -14.0650, 24.8940, -12.4331, 0.3500, 0.0000, 0.0000
0.5800, 0.1200, 0.5200, 6.1856, -16.6602, 0.0000, -7.1399, -14.7936, 24.6942, -12.4275, 0.3500, 0.0000, 0.0000
0.5900, 1.7100, 0.1300, 6.1844, -4.7598, 0.0000, -16.6600, -14.4338, 25.3457, -12.6414, 0.3500, 0.0000, 0.0000
0.6000, -1.5000, 0.5600, 6.1856, 4.7598, 45.2199, -9.5198, -14.1871, 25.9780, -12.5772, 0.3500, 0.0000, 0.0000
0.6100, -0.8900, 0.5200, 6.1856, -11.8999, 9.5201, -2.3801, -13.8092, 26.6358, -13.3843, 0.3500, 0.0000, 0.0000
0.6200, 0.6500, -0.5500, 6.1856, -7.1402, 0.0000, 11.9002, -14.3837, 26.4100, -13.4779, 0.3500, 0.0000, 0.0000
0.6300, 1.1200, -0.7600, 6.1856, -14.2798, 2.3799, -2.3799, -14.7253, 25.5432, -13.5567, 0.3500, 0.0000, 0.0000
0.6400, 0.9800, 1.3400, 6.1833, -21.4200, 2.3799, -4.7600, -14.1922, 24.9464, -12.9264, 0.3500, 0.0000, 0.0000
0.6500, -0.0600, 0.1600, 6.1822, 7.1402, 9.5201, -9.5198, -15.2689, 25.2758, -13.1984, 0.3500, 0.0000, 0.0000
0.6600, -1.3800, -0.7000, 6.1822, -7.1397, -4.7598, -14.2798, -14.2760, 27.2929, -13.4725, 0.3500, 0.0000, 0.0000
0.6700, 1.9200, -0.0300, 6.1833, -16.6597, 7.1397, -7.1402, -14.3879, 26.0955, -12.7775, 0.3500, 0.0000, 0.0000
0.6800, -0.8400, 1.0300, 6.1833, -16.6597, -4.7598, -2.3799, -14.0899, 26.3816, -12.1427, 0.3500, 0.0000, 0.0000
0.6900, -2.5400, 0.5400, 6.1856, -30.9401, 0.0000, -2.3801, -12.9585, 27.7179, -12.8546, 0.3500, 0.0000, 0.0000
0.7000, -0.5400, -0.0200, 6.1856, -19.0401, 0.0000, -2.3799, -13.0430, 28.8886, -13.3802, 0.3500, 0.0000, 0.0000
0.7100, 0.0400, -0.2600, 6.1878, -16.6597, 16.6602, 0.0000, -13.6718, 29.0936, -14.0191, 0.3500, 0.0000, 0.0000
0.7200, -0.9100, -0.3200, 6.1889, 2.3799, 16.6597, 11.8999, -15.0428, 28.8468, -14.4963, 0.3500, 0.0000, 0.0000
0.7300, 1.1100, 2.1400, 6.1878, -16.6597, 9.5201, -7.1399, -14.4283, 30.1485, -14.8466, 0.3500, 0.0000, 0.0000
0.7400, -0.9900, 0.9000, 6.1867, -11.8999, 7.1402, -33.3200, -14.6978, 30.7841, -13.3742, 0.3500, 0.0000, 0.0000
0.7500, 0.1700, -2.1200, 6.1856, -16.6602, 2.3799, 0.0000, -14.1848, 30.9189, -13.1729, 0.3500, 0.0000, 0.0000
0.7600, 0.9300, 0.1800, 6.1844, -19.0401, 0.0000, -7.1399, -14.1704, 31.0456, -13.8790, 0.3500, 0.0000, 0.0000
0.7700, 3.3300, 0.8700, 6.1822, 0.0000, 11.8999, -14.2801, -14.4207, 30.9205, -13.4564, 0.3500, 0.0000, 0.0000
0.7800, 1.0600, 1.8600, 6.1800, -16.6602, 4.7598, -9.5201, -13.8076, 30.9489, -14.4606, 0.3500, 0.0000, 0.0000
0.7900, -0.1300, 0.0000, 6.1767, -23.7999, 28.5602, 0.0000, -13.4016, 30.3199, -15.0010, 0.3500, 0.0000, 0.0000
0.8000, 0.7000, -1.1200, 6.1733, 4.7598, 4.7598, -21.4198, -15.1009, 31.3454, -14.4720, 0.3500, 0.0000, 0.0000
0.8100, 0.1500, -2.8900, 6.1711, 0.0000, 2.3799, -9.5201, -15.1818, 32.3186, -14.2264, 0.3500, 0.0000, 0.0000
0.8200, -0.4600, 0.6600, 6.1700, 0.0000, 7.1402, 0.0000, -17.1473, 31.7439, -14.7957, 0.3500, 0.0000, 0.0000
0.8300, -0.3800, -1.2800, 6.1678, 0.0000, 2.3799, 4.7598, -18.3822, 30.1705, -14.6783, 0.3500, 0.0000, 0.0000
0.8400, 0.5400, -2.5300, 6.1678, 0.0000, 7.1402, -4.7603, -17.3852, 31.6257, -14.8987, 0.3500, 0.0000, 0.0000
0.8500, -0.7800, -0.8800, 6.1678, -2.3799, 7.1402, -14.2798, -15.7982, 31.5723, -13.4053, 0.3500, 0.0000, 0.0000
0.8600, -0.3000, 2.3200, 6.1678, -4.7600, 26.1800, -4.7598, -15.3600, 27.7025, -14.3728, 0.3500, 0.0000, 0.0000
0.8700, -1.1200, -0.2000, 6.1678, -4.7600, 0.0000, 7.1402, -15.8606, 27.0481, -15.0766, 0.3500, 0.0000, 0.0000
0.8800, 0.5500, -1.9300, 6.1689, 2.3799, 26.1800, -9.5196, -16.5378, 29.7205, -14.1548, 0.3500, 0.0000, 0.0000
0.8900, 0.4200, 0.4200, 6.1689, -38.0800, 14.2801, 4.7603, -13.9569, 27.3155, -16.4653, 0.3500, 0.0000, 0.0000
0.9000, -2.6400, 5.2700, 6.1667, 2.3801, 26.1800, -14.2798, -15.6246, 25.5853, -16.6956, 0.3500, 0.0000, 0.0000
0.9100, 2.0900, -0.7200, 6.1656, -28.5599, -4.7600, -14.2798, -14.8838, 26.6142, -14.2968, 0.3500, 0.0000, 0.0000
0.9200, -3.6900, -2.2800, 6.1667, -2.3799, 14.2801, 0.0000, -14.2870, 27.3774, -14.7704, 0.3500, 0.0000, 0.0000
0.9300, -2.7400, 3.8900, 6.1700, 7.1402, 11.8999, 2.3804, -15.2872, 26.7786, -16.6366, 0.3500, 0.0000, 0.0000
0.9400, 3.7600, 2.8200, 6.1756, -21.4198, 4.7598, -9.5201, -15.1393, 26.8424, -15.8788, 0.3500, 0.0000, 0.0000
0.9500, -1.2200, -3.8100, 6.1800, -14.2801, 0.0000, -4.7603, -16.0756, 27.5876, -14.6216, 0.3500, 0.0000, 0.0000
0.9600, -3.9400, -2.3200, 6.1822, 7.1399, 2.3801, 0.0000, -16.8524, 29.0672, -15.9501, 0.3500, 0.0000, 0.0000
0.9700, 0.9200, 2.0100, 6.1856, -16.6600, 11.8999, -14.2803, -16.1317, 28.2531, -15.6828, 0.3500, 0.0000, 0.0000
0.9800, -1.3900, 0.0500, 6.1867, 4.7600, 11.8999, -11.8999, -15.3814, 28.7681, -15.9639, 0.3500, 0.0000, 0.0000
0.9900, -2.5900, -0.4700, 6.1867, -4.7600, 9.5198, -4.7598, -16.0047, 30.3510, -16.4110, 0.3500, 0.0000, 0.0000
1.0000, 2.7400, -0.4400, 6.1867, 0.0000, 26.1798, 0.0000, -14.8092, 29.2224, -15.7314, 0.3500, 0.0000, 0.0000
1.0100, 1.0100, -0.8300, 6.1856, -7.1399, 16.6600, 0.0000, -15.6810, 29.4464, -16.4223, 0.3500, 0.0000, 0.0000
1.0200, -0.3900, 0.9000, 6.1878, -4.7600, 11.8999, -4.7598, -16.5948, 30.0996, -16.8529, 0.3500, 0.0000, 0.0000
1.0300, 3.8100, -0.4100, 6.1900, -19.0399, 7.1399, -2.3799, -16.0986, 30.2600, -16.4234, 0.3500, 0.0000, 0.0000
1.0400, 0.1700, -0.7300, 6.1911, 2.3799, 11.8999, 4.7603, -16.5882, 31.4742, -16.8777, 0.3500, 0.0000, 0.0000
1.0500, -1.8400, -0.9800, 6.1933, 4.7598, 11.8999, -16.6597, -17.2676, 32.2376, -16.3256, 0.3500, 0.0000, 0.0000
1.0600, -0.1400, 0.0000, 6.1967, -16.6600, 14.2800, -7.1402, -14.8413, 30.8302, -16.2811, 0.3500, 0.0000, 0.0000
1.0700, -0.0600, 1.5800, 6.2000, -7.1402, 7.1399, -2.3799, -13.7517, 32.7578, -16.1040, 0.3500, 0.0000, 0.0000
1.0800, 0.3700, 1.9800, 6.2000, 0.0000, 7.1399, -23.7999, -15.3523, 33.2700, -15.7089, 0.3500, 0.0000, 0.0000
1.0900, -0.2700, -0.6400, 6.2000, -9.5198, 16.6599, -7.1397, -16.0617, 32.8092, -15.2888, 0.3500, 0.0000, 0.0000
1.1000, -2.5000, -2.3100, 6.2011, 0.0000, 23.7999, -4.7598, -16.3472, 32.5524, -14.5786, 0.3500, 0.0000, 0.0000
1.1100, 2.3000, 2.7100, 6.2011, -7.1397, 11.8999, -9.5196, -16.6146, 32.8133, -16.3199, 0.3500, 0.0000, 0.0000
1.1200, 2.2800, 0.4400, 6.1989, 9.5198, 0.0000, -16.6602, -16.6611, 33.6133, -16.8267, 0.3500, 0.0000, 0.0000
1.1300, -1.1000, -1.1100, 6.1989, -2.3801, 16.6602, -9.5201, -15.5379, 33.8051, -16.3846, 0.3500, 0.0000, 0.0000
1.1400, -2.2600, 2.4900, 6.2000, -11.8999, 11.8999, -19.0401, -15.3996, 33.7453, -15.5064, 0.3500, 0.0000, 0.0000
1.1500, 3.9900, 2.2000, 6.2000, -9.5201, 28.5599, -9.5196, -15.8256, 31.8290, -16.9859, 0.3500, 0.0000, 0.0000
1.1600, 2.0700, 0.9800, 6.2000, -7.1399, 14.2801, -14.2798, -16.8222, 32.5448, -16.7764, 0.3500, 0.0000, 0.0000
1.1700, -2.6800, -4.1200, 6.2000, 0.0000, 4.7600, -7.1397, -17.4848, 33.5535, -16.2891, 0.3500, 0.0000, 0.0000
1.1800, 1.1500, 2.7400, 6.1989, -2.3800, 16.6600, 7.1397, -16.7619, 31.7418, -17.3872, 0.3500, 0.0000, 0.0000
1.1900, 0.9500, 2.5800, 6.1967, -9.5201, 26.1800, -7.1402, -16.4183, 30.8938, -16.5523, 0.3500, 0.0000, 0.0000
1.2000, 0.0700, -1.4900, 6.1944, 0.0000, -14.2801, -7.1402, -16.4431, 32.3460, -16.1907, 0.3500, 0.0000, 0.0000
1.2100, -1.6500, -1.6800, 6.1944, -7.1399, 28.5599, -7.1402, -16.0305, 30.1987, -15.2945, 0.3500, 0.0000, 0.0000
1.2200, -0.6600, 2.5000, 6.1967, -14.2798, -2.3801, 0.0000, -16.2988, 30.5179, -15.1785, 0.3500, 0.0000, 0.0000
1.2300, 3.5100, 1.4800, 6.2011, -9.5198, 2.3801, 7.1402, -16.1430, 30.3093, -16.2376, 0.3500, 0.0000, 0.0000
1.2400, 1.6400, -0.1400, 6.2022, -7.1402, -7.1402, -9.5201, -17.8133, 30.0492, -14.5205, 0.3500, 0.0000, 0.0000
1.2500, -2.8700, -4.1600, 6.2033, 0.0000, 11.8999, -11.8999, -18.8718, 32.0022, -13.5657, 0.3500, 0.0000, 0.0000
1.2600, 3.1200, 2.2300, 6.2033, 11.8999, 7.1397, 47.5998, -18.3069, 31.7475, -15.9699, 0.3500, 0.0000, 0.0000
1.2700, 2.4200, 0.4800, 6.2011, -14.2801, 9.5201, 0.0000, -17.6029, 33.1494, -15.3762, 0.3500, 0.0000, 0.0000
1.2800, 1.5100, -0.7800, 6.1944, 2.3801, 16.6597, 0.0000, -16.7660, 32.0009, -17.7047, 0.3500, 0.0000, 0.0000
1.2900, -1.2300, 1.2800, 6.1911, -2.3799, 11.8999, -4.7600, -14.3318, 29.3752, -19.3078, 0.3500, 0.0000, 0.0000
1.3000, -3.5900, -1.7800, 6.1867, -4.7600, 7.1402, 0.0000, -14.9490, 31.3791, -20.1176, 0.3500, 0.0000, 0.0000
1.3100, 2.4600, 2.2100, 6.1844, -26.1800, 14.2803, -9.5199, -14.1755, 33.1605, -18.9616, 0.3500, 0.0000, 0.0000
1.3200, 3.3100, -0.7400, 6.1833, -7.1402, 16.6597, -16.6599, -15.9254, 31.1336, -15.7238, 0.3500, 0.0000, 0.0000
1.3300, -5.6100, 1.3300, 6.1833, -14.2801, 7.1397, -2.3800, -16.4276, 33.3083, -13.6180, 0.3500, 0.0000, 0.0000
1.3400, 2.0700, 2.2300, 6.1833, -14.2798, 0.0000, 2.3800, -15.6929, 34.9977, -15.0608, 0.3500, 0.0000, 0.0000
1.3500, 1.8800, -1.1800, 6.1856, 0.0000, 2.3799, 2.3800, -14.8173, 35.5220, -15.5647, 0.3500, 0.0000, 0.0000
1.3600, 0.1200, 0.1100, 6.1878, -7.1399, 7.1402, -9.5200, -14.2490, 35.4799, -15.6655, 0.3500, 0.0000, 0.0000
1.3700, -0.4000, 1.7200, 6.1900, -9.5198, 0.0000, -7.1399, -15.5679, 35.5821, -16.6805, 0.3500, 0.0000, 0.0000
1.3800, 1.9400, 1.4300, 6.1933, -11.9002, 14.2798, -11.8999, -15.3213, 34.9362, -17.5706, 0.3500, 0.0000, 0.0000
1.3900, 3.5900, -0.2100, 6.1956, 0.0000, 0.0000, -4.7600, -16.3773, 35.9016, -17.7722, 0.3500, 0.0000, 0.0000
1.4000, -1.3500, -1.8900, 6.1956, -11.8999, -4.7603, -16.6599, -17.1349, 35.6790, -16.6066, 0.3500, 0.0000, 0.0000
1.4100, -0.3500, 2.9300, 6.1933, -9.5201, 11.8999, -11.8999, -16.7035, 35.9727, -16.9751, 0.3500, 0.0000, 0.0000
1.4200, 0.5700, 0.0900, 6.1911, 0.0000, 7.1402, -19.0399, -16.4713, 35.2417, -16.6835, 0.3500, 0.0000, 0.0000
1.4300, 1.5100, -0.8400, 6.1889, -9.5201, 4.7598, -2.3800, -16.1720, 35.7569, -16.6130, 0.3500, 0.0000, 0.0000
1.4400, 0.9900, -1.7600, 6.1856, -16.6600, -26.1803, 0.0000, -15.8211, 37.3996, -16.6052, 0.3500, 0.0000, 0.0000
1.4500, 0.8200, -0.7300, 6.1844, -9.5198, 2.3799, -4.7600, -16.2700, 35.4886, -17.1323, 0.3500, 0.0000, 0.0000
1.4600, 3.6100, 0.2900, 6.1856, -9.5201, 4.7598, -4.7600, -15.9359, 34.5243, -16.8562, 0.3500, 0.0000, 0.0000
1.4700, 0.1600, -0.9500, 6.1867, -7.1402, 9.5201, 0.0000, -16.4469, 35.0645, -16.7781, 0.3500, 0.0000, 0.0000
1.4800, -2.4500, -2.3600, 6.1889, -52.3598, 23.7999, -16.6599, -15.5457, 33.8177, -16.8537, 0.3500, 0.0000, 0.0000
1.4900, 4.7400, 0.5100, 6.1911, -7.1399, 0.0000, -4.7600, -16.4155, 32.5785, -17.4565, 0.3500, 0.0000, 0.0000
1.5000, 1.0200, -0.7800, 6.1933, -9.5201, 16.6600, 0.0000, -15.5711, 32.2765, -17.4394, 0.3500, 0.0000, 0.0000
1.5100, -3.5500, 1.1700, 6.1944, -11.9002, 26.1800, 0.0000, -16.7057, 30.5739, -17.7610, 0.3500, 0.0000, 0.0000
1.5200, -2.2500, -1.4300, 6.1944, 28.5602, 9.5201, 0.0000, -17.1121, 29.9068, -17.9358, 0.3500, 0.0000, 0.0000
1.5300, 2.7500, 0.3300, 6.1933, -16.6600, 4.7600, 0.0000, -17.0260, 29.5958, -18.1494, 0.3500, 0.0000, 0.0000
1.5400, -2.1800, -1.2400, 6.1922, -4.7600, 7.1399, -2.3800, -16.3039, 29.7437, -17.5143, 0.3500, 0.0000, 0.0000
1.5500, 0.7200, 1.7300, 6.1911, -9.5201, 2.3801, -7.1400, -16.0727, 29.5257, -17.6980, 0.3500, 0.0000, 0.0000
1.5600, 0.7800, -0.2500, 6.1911, -11.8999, 4.7600, -2.3800, -15.5833, 29.4844, -17.5693, 0.3500, 0.0000, 0.0000
1.5700, -0.6900, -1.4800, 6.1911, -14.2798, 14.2798, -14.2800, -16.2605, 28.9912, -16.9889, 0.3500, 0.0000, 0.0000
1.5800, 0.3900, -0.5600, 6.1933, 0.0000, 7.1399, 0.0000, -16.6548, 28.8366, -17.0072, 0.3500, 0.0000, 0.0000
1.5900, 1.5300, 2.8700, 6.1956, 4.7598, 19.0399, -2.3800, -16.8703, 30.1709, -16.8974, 0.3500, 0.0000, 0.0000
1.6000, -2.5600, -0.3500, 6.1978, -16.6597, 4.7600, -9.5201, -16.5938, 31.2427, -16.7553, 0.3500, 0.0000, 0.0000
1.6100, 0.1300, 1.0900, 6.2000, -11.9004, 7.1402, -14.2800, -15.8254, 31.8005, -16.8355, 0.3500, 0.0000, 0.0000
1.6200, -0.5300, 0.2500, 6.2033, -11.8999, 9.5201, -2.3800, -16.2261, 33.2458, -17.4631, 0.3500, 0.0000, 0.0000
1.6300, -0.4800, -0.1200, 6.2067, -2.3799, 14.2798, 7.1399, -15.9228, 33.4731, -17.6257, 0.3500, 0.0000, 0.0000
1.6400, -0.6400, -1.4000, 6.2100, -78.5398, 4.7600, 4.7599, -12.4793, 34.2211, -17.9876, 0.3500, 0.0000, 0.0000
1.6500, 0.7600, -0.9800, 6.2133, 0.0000, 19.0400, -4.7600, -16.5935, 33.2598, -17.5597, 0.3500, 0.0000, 0.0000
1.6600, 0.6500, -0.3800, 6.2144, -9.5201, 14.2801, -2.3800, -16.0572, 33.8877, -18.1044, 0.3500, 0.0000, 0.0000
1.6700, -1.6000, 2.5700, 6.2167, -9.5201, 2.3800, -4.7600, -17.0013, 35.7619, -16.9125, 0.3500, 0.0000, 0.0000
1.6800, 1.7800, 0.4300, 6.2178, 9.5196, 30.9399, 4.7600, -17.2561, 35.2018, -17.7148, 0.3500, 0.0000, 0.0000
1.6900, -0.1300, -1.4900, 6.2178, -2.3799, 0.0000, -11.8999, -17.0548, 36.5522, -17.2059, 0.3500, 0.0000, 0.0000
1.7000, -2.9300, 0.2700, 6.2200, 0.0000, 19.0399, -14.2798, -16.3621, 35.9805, -16.4220, 0.3500, 0.0000, 0.0000
1.7100, -0.0400, -1.0000, 6.2222, -11.8999, 16.6597, -4.7598, -16.2775, 35.8713, -16.7129, 0.3500, 0.0000, 0.0000
1.7200, -0.4200, -2.1700, 6.2267, -7.1402, 14.2798, 0.0000, -16.7571, 35.8249, -16.9433, 0.3500, 0.0000, 0.0000
1.7300, -0.0200, -0.4100, 6.2300, 0.0000, 7.1402, -9.5201, -18.0930, 35.4196, -16.4396, 0.3500, 0.0000, 0.0000
1.7400, 1.4300, 3.7700, 6.2333, 0.0000, 2.3799, -9.5201, -17.7460, 34.8314, -15.9254, 0.3500, 0.0000, 0.0000
1.7500, 3.2000, -0.2400, 6.2344, 7.1397, 7.1402, -9.5198, -18.5468, 35.2152, -16.0267, 0.3500, 0.0000, 0.0000
1.7600, -4.2100, 0.7800, 6.2311, 4.7598, 4.7600, -23.7999, -18.1522, 34.2195, -14.3897, 0.3500, 0.0000, 0.0000
1.7700, -1.2300, 0.2900, 6.2300, -4.7603, 11.8999, -2.3801, -17.4497, 33.4524, -14.0005, 0.3500, 0.0000, 0.0000
1.7800, 2.8500, -2.0700, 6.2300, 57.1198, 33.3200, 0.0000, -20.4241, 32.0514, -14.3072, 0.3500, 0.0000, 0.0000
1.7900, 2.6800, 0.4000, 6.2311, -7.1402, 14.2801, -7.1399, -17.7140, 31.3659, -14.4985, 0.3500, 0.0000, 0.0000
1.8000, -2.2700, 3.1500, 6.2311, -7.1397, 14.2801, -9.5201, -17.4748, 30.5174, -14.8998, 0.3500, 0.0000, 0.0000
